,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-2.139091,0.3104121,0.5872636,3.216,5.8,5.123,6.675,4.446,4.513,6.03,2.742,5.164,1.654,2.179,2.546,2.064,1.992,3.668,1.526,2.776,2.457,2.349,2.442,1.481,2.255,2.613,2.711,2.265,2.767,4.779,2.613,1.553,1.889,2.171,3.258,1.95,2.123,2.367,1.639,2.704,1.463,
252.000,-1.896758,-0.0255739,-0.6179886,3.028269,7.616,9.925,7.942,2.107,5.499,5.232,1.162,3.683,5.962,2.273,3.412,3.106,2.969,1.894,2.146,2.976,1.872,2.498,2.075,1.664,1.93,2.53,1.708,1.577,1.886,1.381,1.743,1.353,1.2,1.48,1.117,1.43,1.676,1.278,1.479,1.716,1.3,
253.000,-0.03032177,-1.167616,0.3531008,5.047325,9.517,9.211,5.974,5.194,3.308,3.198,2.77,2.406,3.74,2.324,1.342,4.016,2.17,0.923,2.179,3.155,3.114,1.806,1.303,1.976,1.879,1.422,2.335,1.624,2.548,1.48,0.798,1.998,1.135,1.312,2.28,1.727,1.933,2.678,1.766,2.199,2.21,
254.000,-0.8594463,-1.00837,-0.9236153,2.352622,5.51,-0.718,5.689,6.809,4.421,3.306,3.987,2.213,2.955,2.041,2.611,1.898,2.111,1.704,1.923,2.578,1.472,1.749,1.904,3.353,1.964,1.175,0.87,1.478,2.55,1.381,1.392,1.993,1.322,1.288,1.687,0.922,1.626,1.672,1.794,1.621,1.575,
255.000,3.716858,-0.7488209,0.2074755,3.94062,5.968,5.164,3.153,3.303,3.127,2.548,3.352,2.259,3.066,1.713,1.389,1.68,2.933,1.938,2.954,2.202,1.268,2.52,2.087,1.858,0.862,2.667,1.432,1.885,2.32,1.735,1.672,1.001,1.424,1.857,1.657,1.819,1,1.821,1.223,2.239,1.547,
256.000,1.528906,-1.191434,0.09818875,2.741158,6.004,4.66,3.424,6.038,2.304,4.656,2.822,0.971,0.857,1.468,1.545,3.408,2.326,1.704,1.787,1.483,1.85,2.249,1.781,2.727,2.404,1.801,1.575,1.538,1.139,0.96,1.66,1.874,1.021,1.742,1.717,1.267,1.072,2.239,0.76,1.534,0.268,
257.000,-0.4233382,-1.531269,1.220905,6.786484,5.576606,5.836,6.125,3.389,3.5,3.281,2.653,3.229,2.613,2.069,1.966,2.12,1.696,2.867,2.629,1.178,2.505,2.091,1.694,2.547,1.779,1.93,1.303,1.888,1.981,1.486,1.501,1.156,1.033,1.405,1.371,0.915,1.066,1.761,1.302,1.266,1.716,
258.000,0.9775022,-1.872671,1.384265,4.795706,4.956175,4.739,2.618,4.047,1.788,0.754,1.83,2.413,1.277,1.882,1.879,2.051,2.294,2.022,1.501,2.173,2.361,2.553,1.375,2.111,1.739,1.805,1.704,1.664,1.597,1.23,1.765,1.525,1.583,1.319,2.171,1.172,1.647,1.677,1.322,0.941,1.46,
259.000,1.496207,-0.8386901,2.684421,8.222657,4.68622,3.581,3.665,3.49,2.337,4.077,2.409,4.68,2.589,2.487,2.715,2.104,2.163,1.986,2.316,1.392,1.399,1.616,1.497,1.182,1.955,2.006,1.618,1.793,2.101,1.416,2.225,0.896,1.108,0.716,1.288,1.194,1.127,1.004,1.225,1.207,0.866,
