,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.5256184,1.209001,0.245918,9.197,14.356,4.044,5.233,3.986,2.485,6.124,3.776,2.501,3.352,3.211,2.233,2.057,3.404,3.846,2.128,3.108,3.665,2.545,2.969,2.991,3.207,1.113,2.76,2.657,2.772,2.577,1.366,1.872,2.549,1.493,2.24,1.978,2.912,2.634,1.779,2.471,1.68,
252.000,0.137877,1.110357,1.06511,6.662385,9.704,5.406,11.659,4.832,7.138,6.148,4.561,5.664,3.049,3.774,2.021,2.546,2.815,2.462,2.494,4.397,3.085,3.848,2.128,2.452,1.708,3.352,2.838,3.496,3.19,1.784,1.725,2.432,2.352,1.966,1.966,1.544,1.92,1.837,1.59,2.155,1.437,
253.000,1.817792,1.296933,-0.2181524,8.20104,11.558,5.874,5.576,7.543,6.468,4.553,3.397,3.732,4.067,3.75,1.451,3.753,3.817,2.95,3.874,3.502,3.358,1.764,2.198,2.33,2.861,3.499,2.881,2.289,2.797,1.461,2.749,2.034,1.304,1.724,2.35,1.049,1.171,2.018,1.448,2.409,3.043,
254.000,3.038595,2.017402,0.8087245,9.462838,6.812,6.336,7.96,6.267,2.664,4.19,4.12,2.718,3.382,3.503,3.175,2.701,3.121,2.419,2.223,3.114,3.245,2.581,2.572,1.638,3.407,2.065,3.493,2.186,2.495,2.298,2.379,2.333,2.506,2.338,1.584,2.211,0.862,1.496,1.544,1.522,1.392,
255.000,1.772425,1.865293,-1.255535,10.29288,2.659,2.642,5.726,5.152,3.861,3.198,1.602,2.056,5.287,2.796,2.403,1.779,1.402,2.154,2.627,1.461,1.803,2.309,2.199,3.126,3.459,2.874,1.825,2.645,3.514,1.701,1.365,1.189,1.83,1.912,1.358,2.035,2.085,1.524,2.156,1.859,1.249,
256.000,2.26564,3.859626,-0.1016604,11.29343,7.798,6.851,6.281,2.866,2.845,4.826,4.892,3.138,4.012,2.223,2.611,3.104,2.008,2.694,2.532,2.297,3.063,2.018,2.131,2.284,2.29,1.746,1.84,2.484,1.989,1.493,1.864,1.556,1.93,1.132,1.465,1.397,2.072,1.764,1.719,1.964,1.678,
257.000,4.157318,4.30924,-1.528161,9.989979,-0.2076244,6.372,3.052,4.152,5.491,3.016,3.796,1.979,2.334,0.853,2.908,2.804,2.427,1.98,2.44,1.852,1.235,2.03,1.878,2.135,2.789,2.745,1.666,2.635,3.311,1.919,1.34,1.509,1.612,1.657,1.14,1.419,0.872,1.217,1.406,1.564,1.191,
258.000,4.509027,5.418426,-0.8972592,12.88777,3.395145,6.028,4.162,1.498,3.815,4.207,3.876,0.812,2.19,2.424,2.646,2.276,2.646,1.506,2.533,2.261,2.141,2.725,2.01,2.172,2.01,1.206,2.004,2.06,1.365,1.31,1.388,1.284,1.339,1.29,1.394,1.746,1.593,1.402,1.461,1.554,1.016,
259.000,4.335633,6.830384,0.3593544,12.00192,5.37933,7.725,5.844,4.029,1.543,4.303,2.935,2.962,3.057,2.436,1.875,1.191,1.473,2.533,1.793,2.071,1.66,2.174,2.005,1.336,1.934,1.57,1.63,2.596,1.333,0.746,1.222,1.145,1.655,0.976,1.468,1.831,1.254,1.616,1.761,0.856,1.632,
