,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,3.076378,-0.262132,-0.3478545,-2.688,0.418,-0.455,-0.681,-1.267,-0.194,-0.33,-0.488,0.658,1.122,-0.863,-0.244,-0.059,-0.157,1.313,1.293,0.732,0.747,1.178,1.732,0.774,1.93,1.322,0.617,1.209,0.977,0.716,1.166,0.766,0.542,1.389,1.377,0.823,1.281,0.341,1.334,1.396,0.493,
252.000,-2.656541,0.5564039,-0.5306145,-2.166212,3.402,0.716,-2.101,0.588,0.467,0.185,-0.158,0.634,-0.753,-0.17,1.385,1.18,0.816,0.985,0.59,1.087,0.797,1.724,0.546,1.715,1.71,0.724,0.716,0.521,1.055,1.625,0.95,0.2,0.759,1.032,0.824,1.208,1.03,0.575,0.888,0.972,0.807,
253.000,-1.953635,-0.8228214,-0.9404172,-2.245119,-1.653,0.995,0.276,0.35,-0.867,0.8,1.715,0.705,-0.467,0.925,-0.317,-0.179,0.254,0.111,0.717,0.635,1.238,1.322,0.776,-0.09,0.8,0.77,1.237,0.561,1.2,0.486,0.376,1.261,0.721,0.697,0.351,1.153,0.733,0.559,0.789,0.648,0.72,
254.000,-7.911929,-1.553732,-0.6617872,-2.643118,0.236,0.809,-1.614,-0.606,0.208,-0.468,0.843,1.577,-0.641,0.267,1.161,0.411,0.659,0.781,0.673,0.098,0.856,0.97,0.87,0.669,1.317,1.115,0.834,0.466,0.731,0.455,0.482,1.173,1.11,1.057,0.776,1.264,0.225,0.575,1.26,1.158,1.175,
255.000,-7.920399,-2.69284,-0.3191274,-1.291266,-1.374,-1.475,1.216,-1.244,0.586,0.954,0.128,-0.13,-0.271,-0.127,1.23,0.323,1.408,0.788,0.532,0.887,1.237,0.984,1.353,1.095,0.634,1.002,1.434,0.983,0.382,0.811,0.482,0.575,0.522,0.777,1.254,0.379,0.744,0.56,0.707,0.295,0.553,
256.000,-7.535248,-3.309959,0.8545334,-0.1458373,-1.892,0.458,-1.412,0.178,-0.597,-0.284,-0.666,1.012,-0.161,-0.611,-0.058,0.357,0.39,0.297,-0.016,0.331,0.975,0.853,0.433,0.744,1.699,0.612,0.216,0.766,1.032,0.99,0.211,1.181,0.964,0.285,0.322,0.283,0.929,0.516,1.005,1.331,0.834,
257.000,-5.729947,-3.747548,0.3593945,-1.667704,-2.153464,-1.487,0.431,-0.022,0.464,0.62,-0.393,-0.33,-0.032,0.306,0.682,0.071,-0.093,1.242,0.525,0.508,0.67,0.427,0.744,1.018,1.039,0.582,1.159,0.641,0.501,0.362,0.543,0.859,0.518,0.344,1.114,0.801,0.758,0.704,0.525,0.996,0.713,
258.000,-5.62052,-3.239474,0.4906474,-2.328236,-2.894145,-0.564,0.551,-0.381,0.247,-0.213,0.965,0.355,0.071,0.045,0.313,1.077,0.669,0.11,0.805,0.86,0.812,0.41,1.067,0.495,1.091,0.548,1.088,0.639,0.541,0.557,0.201,0.282,0.761,1.241,0.725,0.434,0.676,0.643,0.266,0.714,0.876,
259.000,-3.541309,-2.512089,-1.20067,-1.126108,-5.48261,0.269,-1.226,1.378,-0.003,1.657,-0.532,0.38,-0.254,-0.372,-0.281,0.969,0.295,1.115,0.933,1.036,1.437,1.04,0.913,0.801,1.275,0.88,0.294,0.566,0.565,0.84,0.159,0.943,0.175,0.406,1.038,0.654,1.131,0.623,1.046,0.196,1.059,
