,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.9650927,0.1176217,0.3708063,4.217,6.566,8.525,6.574,3.541,9.024,3.102,1.666,3.571,3.725,2.902,3.655,3.143,2.859,3.457,4.291,3.028,3.021,3.151,2.389,2.55,2.64,1.473,4.037,2.095,0.816,1.714,2.4,1.802,2.095,2.028,2.249,1.903,2.051,2.099,2.22,2.327,1.911,
252.000,-7.646832,0.9535148,1.232829,2.045266,4.971,5.152,5.35,5.051,4.745,4.219,3.853,2.614,3.16,3.582,2.891,2.87,4.101,2.668,2.525,1.603,2.937,2.743,2.58,3.155,2.459,2.619,2.331,2.892,1.561,3.159,2.417,1.679,1.901,1.422,1.974,2.045,1.868,2.108,2.387,1.313,2.216,
253.000,-0.911802,0.8377734,1.286171,3.089857,6.21,3.561,5.744,7.102,5.594,3.238,3.448,5.67,4.811,2.464,2.184,2.635,2.559,1.762,2.248,3.124,1.832,2.515,1.786,1.888,2.787,2.878,2.103,2.334,1.948,2.425,2.31,2.168,1.247,1.796,1.199,2.599,1.704,2.381,0.936,1.683,1.782,
254.000,-4.180106,1.041248,2.221926,5.765166,5.955,8.226,3.835,4.746,4.621,2.722,2.337,2.968,3.231,3.78,2.883,1.897,2.942,2.275,2.114,2.303,1.925,2.51,2.862,2.036,2.682,2.144,2.464,2.331,2.058,2.62,2.33,1.582,1.996,1.629,2.431,2.212,1.327,2.591,1.371,1.792,0.933,
255.000,-2.844205,0.9391494,1.302619,4.878417,5.032,4.909,7.25,6.416,6.253,3.318,1.653,3.158,4.525,3.544,2.702,2.192,2.382,1.928,3.103,2.604,2.653,1.737,2.722,1.057,1.819,1.613,2.594,1.528,1.42,2.721,1.8,1.311,1.624,1.29,1.839,0.92,1.811,1.906,1.319,1.63,1.441,
256.000,-4.204508,2.382252,1.13921,5.56368,2.549,4.611,5.082,4.196,5.463,3.364,3.815,2.723,3.417,1.864,2.498,3.816,1.121,2.175,2.175,2.04,2.374,2.369,2.113,2.144,2.421,2.201,1.976,1.609,2.287,1.331,2.242,1.927,1.649,1.077,1.824,1.65,1.319,2.348,1.481,1.921,1.445,
257.000,-4.461233,3.0101,2.049711,9.338313,4.223191,6.948,4.465,2.377,3.87,3.918,3.527,2.475,2.865,1.413,2.154,1.546,1.524,1.571,2.427,3.209,1.747,1.908,2.152,1.727,0.977,1.623,1.319,2.321,1.28,1.249,1.659,1.071,1.267,1.675,1.72,1.793,1.34,1.097,1.933,2.145,1.157,
258.000,-4.581463,4.627788,4.311672,4.563411,1.996499,7.347,2.031,2.792,5.574,2.402,2.336,2.727,2.812,1.138,1.711,1.578,0.964,2.227,2.251,2.47,1.234,1.884,2.347,1.49,1.864,2.027,1.374,2.446,1.534,1.285,2.054,1.366,1.107,1.404,1.984,1.189,0.849,1.576,1.196,1.471,0.918,
259.000,-2.712637,2.930797,3.21681,5.392042,2.689321,4.251,4.029,2.539,4.167,3.897,2.994,1.557,1.623,1.91,2.249,1.993,2.664,1.692,2.495,2.211,0.488,1.638,0.765,2.414,1.586,1.738,1.022,1.07,1.204,1.405,1.113,1.53,0.961,1.716,1.006,1.294,1.285,1.135,1.088,1.603,0.857,
260.000,-1.844851,5.09869,3.712665,8.451151,4.205371,4.434,4.363,2.857,2.478,4.406,2.448,2.964,2.32,2.182,1.323,0.545,2.006,1.682,2.682,3.415,1.887,1.175,2.688,1.559,1.314,2.145,1.331,1.692,1.653,1.752,1.869,1.319,1.334,1.207,1.5,1.31,1.264,1.539,1.061,1.582,0.905,
