,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-2.222677,0.2630035,-0.3878076,6.58,11.29,6.129,5.214,3.663,3.893,4.438,3.821,1.833,3.473,3.142,2.908,4.094,4.47,3.521,3.258,1.477,2.539,1.595,1.884,3.075,1.871,2.639,2.115,1.28,2.527,2.66,2.878,2.228,1.504,2.312,1.914,2.091,1.551,1.68,2.153,2.064,2.056,
252.000,1.91561,0.9237298,0.03779067,5.5339,4.873,7.982,6.05,3.225,4.148,2.484,2.265,6.035,3.313,4.662,2.224,2.743,3.222,2.651,2.447,2.061,2.522,1.677,2.39,3.059,1.927,2.342,2.298,1.104,2.629,3.443,1.528,1.159,1.849,1.252,2.55,1.858,2.429,2.331,1.982,1.757,1.704,
253.000,-5.510376,0.8869669,0.6065977,7.492491,3.252,7.016,3.222,2.924,7.487,2.672,4.824,3.641,4.751,1.613,2.559,2.493,2.985,2.98,3.211,2.85,2.674,2.815,2.547,3.663,2.183,1.351,2.16,2.432,1.612,2.02,0.661,2.413,1.494,1.792,1.591,1.535,1.66,1.999,1.146,1.282,1.765,
254.000,-4.801869,1.921525,1.276025,6.08863,9.455,5.055,5.351,5.262,3.035,3.539,4.191,2.42,1.777,1.215,2.586,2.993,2.532,3.724,3.144,2.623,2.093,3.171,2.143,1.991,2.42,1.782,1.047,1.571,2.588,1.649,1.837,2.061,1.571,1.59,1.371,1.703,1.247,2.225,1.844,1.48,1.804,
255.000,-6.31966,3.124265,0.340386,9.107439,6.544,4.28,3.374,3.373,3.83,2.972,2.869,1.309,0.425,2.567,2.549,3.653,3.582,1.012,1.808,2.264,1.841,2.319,3.215,1.636,2.097,1.701,1.689,1.666,1.668,1.117,1.69,1.56,1.583,1.562,1.692,1.271,1.964,2.136,1.542,1.906,1.256,
256.000,-1.970328,2.614573,1.558458,5.957273,3.516,6.732,4.987,2.15,2.525,2.329,2.964,1.874,2.036,2.215,3.383,3.148,1.947,2.993,1.292,1.924,1.86,2.734,2.357,2.962,1.95,1.621,1.733,1.834,1.772,1.773,2.041,0.975,1.641,1.137,1.687,1.249,1.558,1.856,1.169,1.178,1.275,
257.000,-4.326811,3.684919,1.70601,8.136369,6.024711,4.192,3.795,3.153,3.928,2.404,3.046,4.83,1.649,3.478,1.426,2.074,2.038,1.704,2.533,2.858,2.541,1.801,2.138,1.391,2.13,1.912,1.249,1.617,2.07,2.304,2,2.002,1.703,1.188,1.402,1.186,1.233,1.658,1.784,1.544,1.822,
258.000,-3.77623,4.271856,1.743859,7.720673,4.463434,6.407,4.891,3.683,2.547,2.268,4.078,2.5,3.157,3.656,2.456,2.677,1.159,1.259,1.423,2.104,2.603,2.058,1.795,1.866,1.979,1.395,1.701,1.458,1.83,1.437,1.378,1.358,1.366,1.362,1.737,1.613,1.504,1.103,0.69,1.287,1.081,
259.000,-3.48062,5.304182,2.070751,8.447409,3.333911,2.706,1.188,4.741,4.654,3.032,4.672,2.121,2.667,2.165,1.335,1.583,1.715,1.315,1.936,1.411,2.042,2.692,0.835,1.965,2.039,1.633,1.525,1.485,1.351,1.551,2.229,1.204,1.751,0.958,0.923,1.656,1.119,1.251,1.572,0.957,1.987,
