,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.3143627,1.730739,-0.9568294,7.019,7.392,10.383,6.427,4.138,2.72,3.088,5.05,4.578,3.593,1.877,1.997,2.403,2.742,2.498,2.67,3.449,2.253,2.586,2.222,2.926,2.377,1.647,2.766,1.192,2.892,2.15,2.533,1.651,1.233,1.972,1.316,1.164,1.64,1.652,1.301,1.128,1.729,
252.000,1.6883,0.01770301,2.288334,4.231901,8.102,10.026,8.354,4.429,5.335,2.382,4.857,4.882,4.161,3.8,4.582,2.966,3.34,3.335,3.103,1.832,1.304,2.758,3.393,1.89,3.575,2.712,2.096,2.214,1.807,1.932,1.909,1.311,1.506,1.317,1.514,1.657,2.138,1.482,2.364,1.784,1.807,
253.000,-2.851549,2.124567,-0.1438594,6.990224,4.174,5.907,4.963,3.569,3.988,5.023,2.164,2.562,3.114,4.013,2.018,3.365,4.092,4.131,3.301,1.523,1.463,1.469,2.421,3.913,2.624,2.418,2.867,1.364,1.501,0.733,2.02,1.926,1.523,1.078,2.048,2.046,1.498,2.045,1.474,2.001,1.272,
254.000,-0.9383823,3.822599,0.06098155,5.841062,7.985,7.584,3.213,2.73,4.362,3.024,3.949,3.765,5.523,4.819,3.26,0.697,2.745,2.398,3.453,1.464,3.691,2.972,2.379,1.46,2.825,1.031,1.308,2.946,0.492,3.082,1.703,1.677,2.874,1.762,1.294,1.67,1.569,0.894,1.923,1.675,1.57,
255.000,3.050555,5.145725,0.8358809,5.829567,4.701,7.531,5.328,4.728,3.28,6.232,3.285,3.405,2.687,2.025,3.311,1.969,3.148,3.035,3.225,2.126,2.09,1.815,2.69,2.272,1.687,2.103,2.077,2.448,1.63,1.815,1.283,1.485,1.304,1.3,1.325,1.754,0.75,2.054,1.088,1.77,1.323,
256.000,-1.579671,6.533424,-0.9468058,9.084441,3.906,9.698,5.836,4.384,4.579,2.697,4.947,3.963,2.227,2.169,2.88,1.906,1.88,1.996,2.426,2.784,2.437,2.56,2.195,1.175,2.385,1.138,1.419,1.515,1.063,1.77,1.921,2.107,1.445,0.808,1.465,1.954,1.838,1.386,1.23,1.605,1.3,
257.000,1.613545,4.417738,2.716116,7.216327,7.003007,6.231,3.422,3.816,4.036,3.476,2.093,3.086,1.55,2.455,1.747,1.571,1.544,1.513,1.602,2.297,1.949,2.246,1.09,2.078,2.133,2.178,2.457,1.608,2.021,2.131,1.356,1.685,2.374,1.388,1.365,2.302,0.931,1.169,2.018,1.471,1.574,
258.000,0.3130273,7.359553,0.4489485,9.146554,5.546933,2.626,3.704,4.768,4.197,4.558,1.855,2.271,1.725,0.969,1.97,2.28,1.54,1.912,2.204,0.991,1.816,2,1.925,2.323,1.663,1.859,1.389,1.437,1.778,2.05,1.861,1.266,1.426,1.058,0.703,1.711,1.708,1.364,1.576,1.484,1.57,
259.000,1.339626,9.612495,3.257202,10.21721,5.044574,2.218,3.775,4.35,2.711,2.709,1.81,1.948,1.712,1.676,3.357,2.785,1.22,1.327,2.383,1.762,1.972,1.582,1.5,1.364,1.607,1.5,2.263,1.335,1.622,1.22,1.091,1.752,1.459,0.853,1.598,0.911,0.989,1.286,1.417,0.946,0.954,
260.000,1.226669,11.05016,2.734904,9.816711,2.38488,5.922,1.864,3.104,2.954,4.409,2.012,2.434,2.291,2.489,3.275,1.711,2.221,1.946,1.647,2.066,0.824,2.888,2.402,1.758,1.978,1.16,1.622,1.569,1.637,1.263,1.135,1.351,1.588,1.58,1.264,1.328,1.265,1.16,1.024,1.2,1.242,
261.000,5.583531,11.97672,2.55437,8.392363,1.049108,3.322,3.387,3.021,2.268,3.012,1.692,2.139,3.013,2.561,1.09,1.437,1.875,1.858,2.565,1.997,1.624,2.025,1.66,1.163,1.731,1.675,1.932,1.508,1.092,1.79,1.185,1.2,1.203,1.61,1.709,0.892,1.204,1.129,1.386,1.343,1.276,
262.000,8.250236,13.92036,4.785259,9.396099,-0.06006504,2.432096,5.08,4.81,2.453,2.252,1.954,1.479,2.031,1.37,2.101,1.837,1.073,1.441,1.457,2.511,1.911,2.282,2.374,1.565,1.466,1.772,1.203,1.901,2.032,1.456,1.205,1.15,1.599,1.477,1.586,1.351,1.274,1.472,0.78,1.035,0.85,
263.000,6.392398,12.23195,4.239846,5.823342,0.8866389,1.946584,5.499,3.872,3.527,2.545,3.184,1.703,1.813,1.77,2.38,1.165,0.639,1.386,1.691,1.694,1.334,1.491,1.893,2.449,1.729,1.542,0.952,1.034,1.827,1.535,0.991,0.735,0.751,1.069,0.988,0.823,1.008,1.4,1.109,1.034,1.312,
264.000,13.204,12.87015,4.69816,9.258775,3.321811,1.913511,3.149,3.782,4.152,1.935,1.369,3.022,2.523,0.825,2.661,1.594,1.201,1.714,1.183,1.643,1.967,1.83,1.773,1.522,1.249,0.828,1.537,0.78,1.451,1.565,1.369,0.836,0.435,1.546,0.8,0.987,1.024,0.99,0.998,1.093,0.992,
265.000,8.916,13.85643,4.13275,9.215196,1.531367,2.185257,5.185,1.799,1.485,2.776,2.398,2.69,3.67,1.504,2.22,2.227,1.299,2.224,2.305,1.9,2.203,1.561,1.758,1.411,1.622,1.981,1.735,1.519,1.629,1.059,0.902,1.247,1.446,1.014,0.956,0.996,1.259,1.259,1.186,1.248,0.652,
