,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.998296,1.396918,0.4659509,3.102,-0.833,1.767,1.386,0.863,2.238,0.371,2.894,1.34,-0.989,1.173,0.725,1.399,1.429,2.644,1.186,1.33,2.007,1.847,0.874,1.945,1.239,1.504,1.306,2.415,1.289,1.537,1.033,1.774,1.429,1.244,1.209,1.376,1.67,0.808,1.624,1.066,0.908,
252.000,-2.519523,0.5847199,-0.5358589,1.969739,-0.757,-0.004,2.423,0.866,2.502,0.305,2.007,0.456,1.238,1.083,1.552,-0.001,2.106,2.617,3.201,1.096,0.402,1.66,1.562,3.086,1.941,1.611,1.05,1.551,1.56,1.556,0.813,0.967,1.192,1.78,1.128,0.892,0.898,1.384,1.128,0.89,1.626,
253.000,-3.811938,-0.2161138,-0.3629614,3.268148,1.975,2.115,5.423,4.957,-1.463,1.949,1.878,0.563,1.111,1.919,1.998,1.023,2.174,0.923,1.732,1.717,0.888,2.149,1.792,2.06,1.783,1.325,1.494,1.021,1.403,0.667,1.615,1.517,1.263,0.648,1.062,1.785,1.208,1.197,2.033,1.512,0.547,
254.000,-3.166161,1.669244,0.718031,2.30872,0.399,0.862,2.819,2.957,0.952,0.689,0.48,-0.647,1.433,0.729,3.931,0.424,1.822,2.274,0.911,2.83,1.361,1.286,2.04,1.29,1.875,0.09,1.707,1.653,1.441,1.098,0.935,0.589,1.17,1.172,1.122,0.631,0.735,1.29,1.354,1.173,0.635,
255.000,-2.145719,1.732694,-0.2956256,3.173104,1.969,1.29,1.313,1.482,0.757,1.503,0.525,-0.059,-0.203,0.613,1.418,1.694,0.741,1.801,1.59,1.132,0.794,0.421,1.837,2.02,1.967,1.088,1.561,0.966,1.513,1.504,1.277,1.134,1.227,0.393,0.608,0.736,1.396,0.634,0.943,1.163,1.069,
256.000,-4.805182,1.85694,0.3042823,4.111028,1.923,0.977,1.281,1.925,1.653,0.065,0.177,0.283,0.902,1.793,0.774,2.82,0.581,1.628,0.997,0.628,1.215,1.657,1.423,0.406,1.576,1.032,1.637,1.219,1.429,0.842,1.454,1.119,0.809,1.414,1.242,1.022,1.259,1.41,0.87,1.201,1.166,
257.000,-5.382059,2.204214,-0.6412158,2.519114,2.183358,1.493,-0.365,0.233,2.001,0.194,0.542,1.462,1.303,0.782,1.04,1.635,0.841,1.532,0.727,1.153,0.671,1.446,1.002,0.984,1.149,1.019,1.688,1.236,2.799,1.193,1.234,0.982,1.011,0.988,1.258,1.122,0.928,0.874,0.779,1.04,0.879,
258.000,-6.067446,2.229434,1.547134,4.852373,2.870687,0.675,1.991,2.653,1.114,-0.078,1.359,1.839,1.335,0.71,1.448,1.158,1.143,0.898,2.322,1.195,1.543,1.123,1.666,1.742,0.881,1.255,1.134,1.188,0.952,1.574,0.672,1.115,1.137,0.834,1.115,0.319,0.809,0.409,1.323,0.883,0.89,
259.000,-6.654434,3.315417,1.365214,3.333809,2.959558,3.606,0.778,1.185,1.048,0.717,2.112,-0.18,1.463,0.652,1.741,1.551,1.376,1.322,1.105,1.461,0.613,1.641,1.293,1.064,0.682,1.189,1.393,1.322,1.773,0.828,0.551,0.979,0.586,1.052,1.011,0.879,0.462,0.814,0.81,0.858,1.032,
