,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.56828,1.38205,-1.720797,5.943,11.699,4.944,6.233,2.465,5.288,5.875,4.279,5.207,5.512,3.063,5.07,3.091,4.098,2.197,4.027,3.147,2.369,2.997,3.885,2.909,1.793,3.616,4.718,2.891,3.772,2.135,2.974,2.026,2.374,1.952,1.947,1.971,2.324,2.308,2.008,1.555,0.977,
252.000,-1.336559,0.6651306,-0.6264228,4.470868,3.489,7.379,5.469,7.414,5.328,7.245,3.778,4.113,3.678,4.053,3.945,3.748,2.912,3.147,3.68,3.215,3.48,3.504,2.552,2.122,3.781,2.135,2.946,2.909,1.763,2.161,1.717,1.234,1.163,1.206,1.919,1.714,1.893,1.495,2.02,1.893,1.976,
253.000,-1.373792,-0.5856512,0.1275475,5.256797,7.922,5.217,6.225,5.782,4.498,4.805,2.118,5.845,2.137,3.37,3.048,2.793,2.36,3.463,1.941,4.73,1.93,3.62,2.726,2.738,1.78,2.635,2.44,2.01,2.517,2.031,1.589,1.567,1.273,2.493,2.16,1.748,1.476,2.074,1.983,1.623,1.318,
254.000,0.1085764,0.7235235,0.05967794,6.511818,9.122,1.543,4.606,3.397,5.479,4.96,3.034,3.509,4.417,3.016,4.402,3.327,2.563,3.044,4.277,1.486,2.061,2.66,3.35,3.966,1.793,2.584,2.851,2.274,2.344,1.315,1.685,2.005,1.175,1.283,1.503,1.727,1.3,1.595,1.835,1.796,2.237,
255.000,1.073669,1.646346,1.114786,5.871858,6.648,6.72,4.282,2.719,2.664,3.586,3.857,4.162,2.94,2.216,4.347,2.165,2.4,2.115,1.91,1.597,2.67,1.705,2.592,1.561,2.269,2.488,2.256,1.523,2.748,2.173,1.398,1.084,2.027,1.824,1.498,1.274,1.253,1.79,1.07,2.137,1.624,
256.000,2.618915,-0.2927786,0.7753012,5.693013,5.021,7.326,5.563,7.78,3.999,4.878,2.42,1.965,3.23,3.647,1.643,2.095,2.956,1.11,2.885,1.444,1.873,3.274,2.545,3.915,1.191,2.071,3.043,1.883,2.233,2.268,2.133,1.357,2.256,1.291,1.638,1.466,1.954,1.017,1.75,1.316,0.667,
257.000,2.555079,1.014272,2.12726,7.136595,6.618178,4.094,3.405,3.021,6.432,2.436,2.894,2.835,3.678,1.233,1.494,2.826,1.503,2.449,1.802,1.607,2.325,2.107,1.583,2.067,3.001,2.036,2.017,1.45,1.8,0.811,1.532,1.685,2.378,1.747,1.797,1.718,1.708,1.149,2.083,1.457,1.142,
258.000,1.031581,1.649377,0.8636526,5.662016,6.344784,5.696,6.687,5.679,3.928,3.082,3.064,2.973,1.306,2.669,1.36,3.286,2.708,1.504,1.806,1.979,2.668,1.194,1.204,2.156,2.97,1.669,1.912,0.986,1.699,1.787,1.321,1.077,1.28,1.06,1.27,1.421,1.251,1.662,1.749,1.199,1.333,
259.000,0.4425949,2.949671,0.9073928,5.764434,6.077742,3.835,5.381,5.246,3.906,0.748,2.194,1.148,3.76,1.3,2.129,1.824,2.277,2.509,2.091,1.317,2.189,3.597,1.69,2.584,1.673,1.244,1.564,1.339,1.854,1.662,2.127,1.808,1.311,1.663,1.054,1.427,1.959,1.478,1.66,1.358,0.894,
260.000,4.86528,1.614903,2.374391,8.062303,9.411675,6.131,2.41,1.968,3.077,3.562,1.637,2.98,3.766,2.277,2.264,1.493,1.336,3.137,1.106,1.815,2.674,1.227,2.327,2.375,2.034,1.834,1.84,2.228,1.954,1.914,1.624,1.082,1.715,1.408,1.356,1.619,0.812,1.237,1.302,0.837,1.85,
261.000,6.754177,1.152945,1.440873,7.724556,9.127086,5.763,2.175,3.669,2.302,1.868,2.406,1.396,2.208,2.642,2.08,1.566,1.897,2.338,1.688,1.677,2.368,1.826,1.443,1.962,2.23,1.376,1.371,1.781,1.273,0.569,1.529,1.097,1.328,1.348,1.714,1.164,0.857,1.283,1.067,1.344,1.357,
262.000,8.733449,1.635414,2.015979,8.082525,6.736987,6.839534,3.102,4.08,2.082,1.248,3.017,1.808,2.755,3.203,0.811,2.421,2.412,1.506,2.833,1.524,1.146,1.862,1.288,1.352,2.125,1.477,1.189,1.959,1.415,1.304,1.497,1.296,1.19,1.057,1.07,1.318,1.42,1.452,1.119,1.031,1.297,
263.000,13.40093,3.127753,3.775099,8.077108,8.551413,6.03459,3.613,3.134,5.075,4.413,3.049,1.802,2.845,1.933,2.711,1.206,0.909,2.388,1.832,1.858,2.505,1.579,1.64,1.532,1.639,1.202,1.388,1.691,1.598,1.501,1.593,1.094,1.11,1.257,1.126,1.073,1.739,0.94,1.046,0.869,1.059,
264.000,16.105,4.259388,1.731135,7.235162,10.21563,5.63499,4.487,1.977,3.585,2.696,2.664,1.165,2.242,2.186,2.067,1.753,1.856,1.713,1.779,1.169,1.237,1.711,1.764,1.355,2.164,1.933,1.307,1.895,1.921,1.001,1.189,0.649,1.139,1.046,1.04,1.031,1.065,0.89,1.398,1.358,1.022,
265.000,16.2,4.913416,3.284956,8.727941,9.113855,7.000043,5.535,1.525,1.872,3.757,3.2,3.419,3.653,1.584,1.721,2.495,2.454,0.776,1.563,1.972,1.662,1.772,1.365,1.762,1.649,1.001,1.865,1.433,1.371,1.484,1.279,1.223,1.221,0.707,1.228,0.79,0.764,0.688,0.778,0.812,0.731,
266.000,21.156,6.218985,4.542616,8.44067,8.473143,5.615377,3.13,2.628,3.117,2.393,1.51,2.526,2.151,1.996,2.149,1.518,1.194,1.432,1.908,1.21,2.161,2.26,1.533,1.802,1.25,1.825,1.768,0.961,1.52,1.318,0.731,0.724,0.853,1.311,1.358,1.192,1.316,1.174,1.04,1.044,0.979,
267.000,34.222,6.82869,4.716132,5.22543,7.313598,6.196924,4.942131,2.819,2.497,3.841,2.747,2.152,2.139,1.339,1.638,2.218,1.132,1.268,1.826,1.24,1.158,1.222,1.651,1.888,1.21,1.878,0.992,1.691,1.563,1.162,1.272,1.088,0.965,1.123,1.111,0.731,1.046,0.95,0.835,0.826,0.922,
268.000,48.828,7.828198,3.04933,6.157153,7.107387,5.656411,3.997631,4.055,2.318,2.157,1.452,1.973,1.31,2.586,2.049,1.124,1.686,1.197,1.362,1.441,1.852,1.799,1.41,1.512,1.593,1.452,1.131,0.748,1.51,0.96,0.925,0.702,0.847,0.882,1.475,1.291,0.853,1.452,1.597,0.765,0.793,
269.000,65.435,10.482,5.324386,7.761611,8.544962,4.732572,3.846666,3.413,3.058,1.261,2.399,1.256,0.877,1.486,1.761,1.308,1.756,1.444,1.297,1.476,1.521,1.505,1.857,0.941,1.527,1.77,0.932,1.178,1.376,0.918,0.921,0.945,0.835,1.278,1.29,0.99,1.021,0.89,1.235,1.307,1.115,
270.000,107.037,7.003,3.867687,6.426429,7.60315,5.246889,4.512557,2.023,3.476,1.65,2.351,1.189,1.466,1.715,2.055,1.638,1.402,2.037,1.334,1.323,1.437,1.91,1.568,1.087,1.288,1.055,0.911,1.103,1.035,1.285,0.621,0.687,0.954,0.99,0.849,1.41,0.779,1.089,1.032,0.75,0.996,
271.000,109.208,9.601,7.308627,7.653811,8.655528,6.026675,4.182785,3.273,3.753,1.989,1.395,2.713,2.201,1.518,1.361,1.46,1.926,1.279,0.728,1.546,1.468,1.933,1.165,1.79,1.342,1.744,0.741,1.293,1.137,0.732,1.075,1.018,1.007,1.063,0.885,1.219,1.306,0.595,0.827,1.015,0.902,
272.000,123.421,12.677,4.362524,5.536519,7.79282,5.800452,4.471556,2.457806,2.779,2.867,4.354,1.654,2.315,1.582,1.4,1.42,1.282,1.12,1.481,1.361,1.341,1.591,1.49,1.747,1.388,1.095,1.224,1.062,1.062,1.062,0.753,0.676,1.35,0.685,1.01,0.864,0.942,1.12,1.29,1.057,1.012,
273.000,101.192,22.826,6.31841,4.367534,7.666422,6.025714,5.15181,3.028108,1.765,1.544,2.841,1.218,1.963,1.259,1.526,2.356,1.558,1.465,2.141,1.4,1.838,1.433,1.324,1.128,1.17,0.89,1.568,1.102,0.802,1.471,1.469,0.63,0.772,0.706,0.843,0.978,1.31,0.737,0.536,0.651,0.789,
274.000,70.575,33.909,9.241,8.226994,9.052015,4.924437,4.486163,2.417585,3.487,1.067,1.837,1.235,2.109,1.799,2.076,1.093,1.673,1.74,1.449,1.232,1.245,0.649,1.32,1.261,1.008,1.347,1.631,1.196,1.089,0.842,0.778,0.965,0.8,0.748,1.206,0.673,0.87,1.066,0.672,0.657,0.797,
275.000,53.157,64.491,6.71,2.603275,8.195187,5.655352,4.539611,1.957182,3.06,2.337,1.476,1.549,1.199,2.22,1.536,0.777,1.019,0.927,2.086,0.711,1.494,0.792,1.294,1.309,1.244,0.804,1.071,1.006,0.959,0.902,0.915,1.228,1.192,0.592,1.268,0.646,0.8,0.839,0.767,0.887,1.063,
276.000,34.195,85.017,5.105,5.562412,7.523385,4.697626,3.88176,3.232889,2.146,1.819,0.695,1.678,1.781,1.03,1.906,1.898,1.21,1.053,0.754,0.883,1.095,0.704,1.219,0.968,1.299,0.876,1.293,1.347,1.086,0.75,0.913,0.951,1.001,0.842,0.839,0.868,0.494,0.995,1.149,0.931,0.411,
277.000,13.29,117.269,9.532,5.737415,6.676444,3.874921,4.58383,1.622092,2.117816,1.174,1.481,0.919,1.394,1.184,1.502,1.184,1.287,1.13,1.725,1.372,1.037,1.178,1.768,1.188,1.144,0.816,1.18,0.756,1.064,0.604,1.158,0.684,1.313,0.684,0.776,0.792,0.839,0.999,0.902,0.779,0.709,
278.000,11.857,106.166,14.324,4.661069,10.17137,3.647257,2.870533,2.345614,2.726942,1.953,0.966,1.178,1.333,1.59,1.173,1.199,1.447,1.407,1.701,0.856,1.136,0.785,0.738,1.058,1.112,0.66,0.976,0.998,1.09,0.696,1.008,0.429,1.114,1.381,0.927,0.495,0.68,0.907,1.033,0.666,0.6,
279.000,13.779,120.262,18.149,4.991,7.71579,4.251547,3.672101,3.94577,2.304285,1.262,1.785,1.495,2.12,1.199,2.078,0.994,0.357,1.18,1.197,1.101,1.202,1.159,1.037,1.415,1.075,0.957,1.071,1.053,1.31,1.069,1.079,0.614,0.772,0.82,0.961,0.837,0.962,0.57,0.937,0.803,0.736,
