,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.282723,-0.6759847,-0.3711813,2.67,5.549,4.516,4.328,4.595,1.512,4.703,2.438,2.334,2.003,2.122,2.185,2.628,1.311,1.016,1.804,2.744,2.413,2.037,2.211,1.932,1.83,1.958,1.693,1.61,2.557,1.829,1.852,2.277,2.405,1.755,1.684,1.746,2.807,2.058,2.118,1.306,1.295,
252.000,2.030405,2.728185,0.289057,2.42074,7.6,5.648,3.025,2.442,3.586,4.612,3.153,2.82,2.641,3.748,0.632,2.559,1.636,1.859,2.986,1.621,1.105,1.926,2.228,1.889,2.046,1.618,1.709,2.885,1.47,1.5,1.732,1.504,1.349,1.457,2.224,1.597,1.564,1.971,1.9,2.027,1.99,
253.000,-3.814088,-1.576101,0.2456903,2.547954,5.017,4.286,1.935,2.829,3.804,1.817,1.201,1.036,0.253,2.274,1.122,1.674,2.592,1.522,1.78,1.66,2.536,2.156,2.677,1.582,1.879,1.396,1.321,2.394,1.207,1.809,0.807,1.184,1.55,1.229,1.273,2.35,1.873,2.477,1.662,1.312,1.231,
254.000,0.1902957,-0.3118897,0.9442051,1.301193,0.732,3.662,3.821,2.159,3.553,3.344,0.487,2.143,2.334,2.503,2.354,2.732,1.589,1.236,2.669,1.565,1.881,2.154,2.289,0.944,2.568,0.986,1.169,1.655,2.38,1.946,0.903,1.138,1.879,1.845,1.558,1.86,0.98,1.356,1.582,2.181,1.327,
255.000,1.832323,-1.28435,-0.02173883,2.389474,5.712,3.69,1.212,2.386,5.321,2.78,2.641,0.524,3.102,0.912,1.29,1.64,2.983,1.285,2.627,1.303,1.242,1.238,1.575,2.707,2.293,2.229,1.492,1.209,1.331,1.472,1.609,2.341,1.903,1.544,1.456,1.144,1.522,1.424,1.351,0.618,1.101,
256.000,-1.668949,0.6454348,1.05769,3.157814,3.179,1.4,4.467,3.756,2.446,2.14,1.834,3.112,2.66,1.875,2.302,1.744,-0.016,2.245,1.432,1.246,2.302,1.236,2.403,1.177,0.924,1.183,2.38,0.924,1.77,1.342,1.554,1.335,1.199,0.911,1.247,1.883,1.143,1.069,1.99,0.846,1.624,
257.000,0.7604659,0.6689292,1.271771,3.29931,2.134028,3.637,2.796,1.775,3.342,1.05,1.533,0.899,2.063,2.019,1.073,1.625,1.77,2.198,0.491,1.188,1.895,2.765,1.033,1.83,1.568,1.66,2.695,0.902,1.579,0.771,1.075,0.984,0.911,0.894,1.251,1.337,1.475,1.184,1.518,0.914,1.008,
258.000,0.6079802,0.6211428,2.890946,2.609685,0.6405686,2.055,4.813,2.69,2.319,1.805,1.242,-0.081,1.899,2.053,1.308,1.995,1.883,2.056,0.686,2.416,1.495,1.494,1.523,1.363,1.325,1.643,2.32,1.479,1.517,1.164,1.007,1.219,0.849,1.49,1.558,0.896,1.156,1.193,1.652,1.031,1.195,
259.000,1.968468,-0.1198947,2.455286,2.747395,5.265405,1.482,1.378,-1.064,1.282,1.331,2.497,2.593,0.91,1.401,1.777,0.568,1.597,0.847,1.864,1.375,1.562,0.851,1.244,1.735,1.156,1.641,0.749,1.161,1.08,1.144,1.762,1.944,1.035,1.145,1.155,1.054,0.813,0.907,1.391,0.658,1.38,
