,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.6872312,-1.147136,-0.05416649,4.26,11.576,7.036,5.195,4.203,2.08,4.122,4.016,4.453,2.571,4.505,2.122,2.275,3.296,3.067,3.274,1.637,1.766,2.434,1.594,2.086,2.129,2.649,1.733,1.68,2.42,2,1.07,1.821,1.819,2.346,2.203,1.41,1.221,1.799,1.52,2.001,1.177,
252.000,0.9690528,-0.9281467,1.248736,3.079226,6.631,4.48,6.067,3.019,2.59,3.373,2.265,5.067,2.793,1.913,2.367,1.688,2.459,1.375,2.957,3.719,1.928,2.872,3.227,2.171,1.181,1.952,1.169,2.139,2.136,2.224,1.681,1.589,1.204,0.886,1.849,2.495,1.5,1.395,1.042,1.432,0.952,
253.000,1.596742,-0.8147056,-0.6128208,4.497317,7.45,3.749,1.029,5.915,4.476,2.884,2.7,2.93,2.544,1.672,1.862,2.368,3.043,2.711,1.943,2.764,1.437,2.047,1.889,2.371,2.346,2.057,2.238,1.547,1.783,1.124,0.916,2.388,2.194,0.991,1.497,0.955,2.076,1.542,1.612,1.615,2.065,
254.000,0.4617926,0.2603197,0.4567852,2.612489,3.033,1.984,6.29,3.954,0.986,2.992,2.948,2.204,1.913,3.37,3.391,1.528,1.227,1.187,1.971,2.637,2.438,2.149,2.356,2.424,2.324,1.916,1.892,1.327,2.443,2.671,2.233,2.119,2.026,1.48,1.212,1.744,1.344,1.23,1.245,1.705,1.62,
255.000,1.246726,0.4742746,0.7067379,5.697702,1.9,5.932,1.344,3.28,2.749,2.43,2.578,2.633,2.04,2.178,2.06,1.546,2.246,2.09,1.784,4.015,2.309,1.651,2.45,1.407,2.383,1.464,2.761,1.421,2.924,1.206,1.575,0.766,1.053,1.422,1.583,1.386,1.722,0.916,1.106,0.856,1.288,
256.000,1.696708,0.07822576,0.7482544,5.637179,5.252,3.953,4.178,4.947,3.385,2.315,2.198,2.916,2.321,1.364,2.638,1.968,2.905,1.951,1.789,1.439,3.24,2.475,1.591,1.432,2.24,1.751,1.907,2.104,1.108,2.702,1.333,1.477,2.187,1.358,1.471,1.808,1.486,1.4,1.181,2.09,1.564,
257.000,-0.3420324,0.4628917,0.8579029,5.573417,2.458267,1.847,4.763,3.138,5.307,3.805,2.689,2.671,2.039,1.368,0.93,2.312,1.834,1.226,1.887,1.027,1.486,2.193,1.32,1.991,2.081,2.174,1.561,1.359,0.936,1.321,1.3,1.008,0.891,1.641,1.296,0.973,1.58,1.727,1.199,0.996,0.968,
258.000,-0.1001617,1.568354,1.830021,5.512724,1.787518,5.607,2.668,5.019,3.536,1.293,3.809,2.223,1.891,1.562,2.148,2.036,0.967,1.403,1.818,1.637,1.667,1.026,1.666,2.242,1.985,1.793,1.209,1.598,1.255,1.801,0.793,2.027,1.799,1.286,1.279,1.685,1.1,1.179,2.037,1.396,1.005,
259.000,1.089931,1.962131,0.7834394,5.50995,2.646261,3.886,3.662,2.776,1.475,2.842,3.529,1.723,1.269,0.877,2.141,1.455,1.784,1.817,2.167,1.535,2.816,2.17,1.955,1.872,2.683,1.537,1.45,1.069,1.138,2.145,0.93,1.217,1.342,1.784,1.063,1.171,1.428,1.452,1.734,1.145,0.95,
