,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.4298798,1.765586,0.8986947,11.547,8.922,5.469,3.031,7.686,3.898,5.232,3.633,4.745,2.403,4.651,2.72,2.706,1.926,2.816,1.645,2.261,2.52,2.879,2.198,2.885,2.697,1.97,3.261,2.136,2.098,2.378,1.552,2.372,2.285,1.167,1.231,1.458,1.608,1.857,1.523,2.347,2.187,
252.000,-0.6184702,-2.572442,0.9029826,7.06268,12.556,7.64,3.716,1.637,4.384,4.713,3.752,2.349,1.997,3.098,2.004,1.942,2.59,1.929,2.343,3.282,3.311,3.599,2.803,2.793,2.479,2.148,3.141,2.105,2.097,2.94,1.905,1.754,2.078,1.986,2.404,1.512,2.548,2.499,1.974,2.004,1.8,
253.000,1.350542,-0.5938797,1.29399,8.355772,5.306,5.242,6.615,6.33,4.172,4.697,1.374,3.252,3.962,3.113,1.849,3.271,2.946,1.998,2.359,4.084,2.535,1.492,3.324,2.295,2.436,1.729,1.845,1.841,3.042,2.6,2.007,1.72,2.301,1.766,1.436,2.129,1.514,2.088,1.485,1.804,1.769,
254.000,1.246003,0.3842969,2.220479,10.93806,7.416,3.547,7.892,5.801,6.415,2.671,2.499,2.093,1.639,2.758,2.008,2.046,1.657,2.519,2.055,2.694,2.468,2.463,2.619,2.471,2.493,1.393,1.842,1.885,2.538,1.59,3.053,1.736,1.257,1.684,1.678,1.897,1.002,1.591,1.805,1.432,2.296,
255.000,3.998731,-3.822761,2.914825,11.32596,5.06,5.89,2.754,4.012,2.465,6.219,3.273,2.664,3.692,2.224,2.947,1.363,3.603,2.165,2.177,1.198,2.166,1.778,1.87,2.241,1.815,1.886,1.79,2.088,2.16,1.899,1.424,1.782,1.575,1.334,1.806,2.163,1.076,1.199,1.989,1.198,1.616,
256.000,1.917152,-3.515035,4.100947,12.54202,10.271,5.26,4.37,4.475,5.905,2.881,2.799,2.86,2.387,3.159,2.578,2.28,1.796,2.31,2.297,1.564,1.015,1.734,1.497,2.525,3.235,2.111,1.79,2.565,1.016,1.455,1.33,1.345,1.511,1.953,1.759,1.61,1.805,1.414,1.37,1.842,0.931,
257.000,6.181127,3.845666,3.982135,11.01051,7.126643,2.728,6.716,5.637,3.687,2.326,2.011,4.073,2.564,1.057,2.573,2.343,1.395,1.313,1.827,2.149,1.74,1.618,2.883,2.343,1.769,1.192,1.923,1.356,1.63,1.447,1.374,1.272,1.521,1.325,1.224,1.386,1.53,0.778,1.352,1.281,0.973,
258.000,2.104734,-2.10317,5.435312,12.5079,5.006268,5.538,3.399,2.567,2.586,4.263,3.203,1.81,2.964,3.42,3.407,2.019,1.673,1.872,2.616,1.396,1.669,2.431,1.649,1.912,1.657,1.558,1.471,2.262,1.647,1.322,1.545,1.671,1.069,1.843,1.016,1.137,1.84,2.002,1.073,0.936,1.624,
259.000,5.672927,-3.042271,6.514588,15.28514,4.914476,7.728,5.516,7.144,4.614,3.416,3.401,4.34,2.622,1.743,4.167,1.816,1.976,2.302,1.415,0.783,2.135,1.864,1.799,1.632,1.229,1.894,1.048,1.409,2.031,1.998,1.437,1.052,1.105,1.428,1.324,2.003,2.003,1.564,1.412,1.058,1.16,
260.000,5.062207,3.735505,6.802698,14.69857,3.066027,5.646,5.394,2.207,3.478,3.053,2.976,3.566,2.112,3.295,1.469,1.961,0.923,2.153,1.733,1.931,0.665,1.949,1.618,2.474,1.108,1.218,0.951,1.347,1.387,0.609,1.202,1.897,1.474,1.004,1.387,1.514,1.127,1.481,1.241,1.226,1.006,
261.000,10.60335,-2.594587,7.288828,13.65777,5.253291,4.519,3.384,4.521,2.582,2.575,3.838,2.399,1.895,1.352,1.913,2.01,2.509,1.299,1.335,1.306,2.392,1.94,1.642,1.858,1.4,1.411,2.369,1.306,1.633,0.968,1.641,1.299,1.274,1.02,1.464,1.075,0.911,1.665,1.085,1.598,0.948,
262.000,10.50701,2.503229,7.875167,12.69907,4.184547,6.452241,2.352,3.296,2.418,2.115,3.259,1.726,2.029,1.805,2.389,2.073,2.389,1.286,1.919,2.466,1.538,1.357,1.782,1.502,2.128,1.416,1.268,1.746,1.244,1.268,0.833,1.627,1.332,1.214,1.376,0.913,1.427,1.224,1.455,1.298,1.166,
263.000,10.08604,-1.365929,8.658314,15.11697,0.5727377,7.039223,3.434,2.615,5.047,4.24,3.034,2.571,3.021,2.29,1.842,2.069,0.556,1.526,0.536,1.414,0.97,1.48,0.789,1.253,1.218,2.095,1.641,1.421,1.465,1.627,1.06,1.132,1.516,0.489,0.986,1.063,1.446,1.318,1.143,0.812,0.667,
264.000,14.37,1.538541,9.911665,14.03085,0.3525159,5.833205,4.238,2.378,3.137,2.825,2.124,2.255,2.955,2.192,1.725,2.249,0.749,2.225,1.509,1.767,1.61,1.898,1.542,1.288,1.626,1.449,1.698,0.959,1.365,0.821,1.639,1.463,1.505,1.074,1.62,1.289,1.24,0.983,1.074,1.038,1.025,
265.000,16.021,3.189698,10.21845,18.4041,5.39602,7.309969,3.161,3.248,2.665,2.499,0.99,2.843,1.347,2.29,1.482,1.016,2.416,1.577,1.782,1.325,1.172,1.462,1.123,1.13,1.798,1.323,1.619,1.487,1.742,1.674,1.129,1.867,1.046,0.831,0.865,0.938,1.301,0.92,1.088,0.867,1.02,
