,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.465148,0.3934333,0.4010513,8.217,6.721,4.727,5.294,5.09,6.415,4.011,7.498,1.856,3.862,2.491,2.401,1.715,2.032,2.402,2.766,2.814,1.738,3.938,1.773,2.773,3.185,1.872,3.509,3.538,2.796,2.14,1.718,2.477,2.302,1.374,2.174,1.72,1.853,0.77,1.456,2.272,1.739,
252.000,-0.1216775,1.181383,0.2600146,3.725153,6.97,11.611,6.296,3.361,5.226,4.267,5.297,5.984,3.853,3.21,4.39,3.32,3.108,4.493,3.342,2.551,1.901,2.586,2.47,2.74,3.009,1.904,3.369,1.765,3.979,2.452,1.883,1.869,0.995,1.974,1.434,2.365,2.21,2.341,1.376,1.833,1.285,
253.000,1.064965,1.822702,-0.6963544,7.376737,9.276,6.202,4.075,4.301,3.452,5.008,2.741,2.887,2.779,2.339,1.871,2.539,2.639,2.074,2.579,2.622,2.758,1.744,1.719,2.587,2.094,1.926,2.502,2.546,2.032,1.953,2.353,1.86,1.857,1.474,1.223,2.513,1.363,2.551,1.609,2.092,1.202,
254.000,-0.1205724,3.044224,0.03122474,3.799274,6.665,8.46,8.18,4.688,4.117,3.514,3.645,3.471,3.793,3.515,3.894,1.999,2.207,2.863,2.826,2.686,2.192,1.987,1.492,2.053,1.781,3.004,2.099,1.921,2.417,2.101,1.501,1.69,1.934,1.349,2.118,1.434,2.111,1.67,1.296,1.556,1.512,
255.000,1.826749,1.979867,-0.04878987,9.463325,8.927,5.106,4.551,1.84,5.65,7.995,1.89,2.175,2.104,2.583,3.053,1.849,1.969,2.981,2.429,2.025,2.589,2.167,1.571,2.292,2.13,1.922,2.067,1.917,2.043,0.992,2.504,0.947,1.648,1.46,1.654,1.958,1.219,1.438,1.895,1.673,1.31,
256.000,3.001409,2.255934,-0.2312362,8.038861,6.689,3.985,8.208,4.72,3.783,4.239,3.136,2.841,2.436,3.21,2.459,2.33,2.542,2.449,1.366,2.414,2.398,1.743,0.858,1.773,2.139,1.976,1.147,2.104,2.194,2.196,1.833,1.674,1.519,1.165,1.521,2.407,0.785,1.435,1.689,1.731,2.01,
257.000,0.4390871,1.737746,0.07364536,7.418396,9.020163,4.765,4.355,4.003,1.824,6.311,4.211,1.631,1.752,3.005,1.689,1.09,1.412,2.442,2.006,2.168,2.929,2.649,2.102,2.043,1.662,1.414,1.232,1.909,1.704,1.758,1.351,1.302,1.913,1.58,1.954,2.053,1.732,1.373,1.502,1.57,1.103,
258.000,2.600609,5.563096,0.04358379,7.419055,7.291551,5.142,3.193,5.083,3.755,4.537,4.702,3.157,1.401,1.208,2.031,2.308,2.339,2.196,1.77,0.769,2.78,1.899,1.205,2.411,1.523,1.714,1.808,2.13,1.915,2.33,1.105,1.032,1.015,1.453,1.354,1.701,2.278,1.602,1.534,1.45,0.655,
259.000,3.030268,4.204774,0.9626638,8.378119,8.727261,4.113,3.959,5.263,3.875,2.102,0.056,2.007,2.129,1.635,1.85,1.477,1.716,2.314,1.938,1.268,0.813,2.044,1.708,1.263,1.946,1.244,1.657,1.473,0.996,1.414,2.312,1.263,1.096,1.415,0.911,1.809,0.797,1.647,1.04,1.747,1.034,
260.000,3.384764,3.659278,-0.4878881,7.746898,8.580676,5.367,4.655,5.746,1.773,3.374,1.751,3.474,2.994,2.045,2.454,2.806,1.994,2.628,2.678,2.273,1.436,1.919,1.474,1.462,1.977,2.112,1.404,1.619,2.383,1.832,1.556,2.084,1.393,1.169,1.413,1.537,1.343,0.905,1.43,1.135,1.581,
261.000,5.648374,5.45974,2.160918,9.393129,7.848583,3.215,2.917,2.77,3.913,3.089,2.047,3.453,2.152,2.158,1.213,2.787,2.581,2.217,1.775,1.717,1.47,1.486,1.766,1.959,1.941,1.855,1.56,0.662,1.462,1.144,1.206,1.164,1.646,1.422,1.445,1.979,1.216,1.843,1.44,1.485,1.248,
262.000,7.338005,5.267426,1.246463,8.096777,7.081098,2.472648,4.148,4.262,2.865,1.966,2.069,1.851,2.358,1.774,2,1.788,2.017,2.353,1.015,1.009,1.494,1.784,1.531,1.342,2.437,0.852,1.321,1.702,1.741,1.401,0.906,1.559,1.353,0.962,1.413,1.578,1.351,1.168,0.978,1.287,0.679,
263.000,6.699846,6.537993,1.709352,6.670052,7.900884,3.137721,4.879,2.446,3.843,2.597,3.697,0.486,1.406,1.147,2.125,1.706,2.345,2.731,1.969,1.572,2.073,1.832,2.378,1.341,2.209,1.867,1.983,1.681,1.785,1.385,1.142,1.148,0.945,0.828,0.925,1.32,1.202,1.078,1.355,0.808,1.031,
264.000,11.16,7.354453,1.902703,6.83453,8.025158,4.077983,4.218,2.999,3.195,2.716,1.557,2.409,2.262,1.479,1.808,1.024,1.808,1.924,1.502,1.888,1.803,0.886,2.032,1.504,0.645,0.924,1.834,1.538,1.279,1.258,1.279,0.721,1.26,1.118,0.945,1.125,1.301,1.732,0.981,1.263,0.846,
265.000,12.534,9.167516,2.48796,6.26246,6.910094,3.78806,4.561,2.777,4.118,3.85,2.274,2.318,1.739,0.29,1.962,1.16,1.465,1.382,2.267,1.622,1.263,2.516,1.135,1.028,1.475,1.509,1.415,1.042,0.553,1.996,1.047,1.244,1.677,1.002,1.026,1.477,1.318,1.545,1.19,1.409,1.215,
266.000,14.955,9.862426,3.07849,8.376473,8.135672,4.448611,4.292,3.59,2.56,2.318,1.252,2.65,1.729,1.966,0.702,0.971,1.891,1.695,1.558,0.786,0.909,1.542,1.195,1.61,1.503,1.165,1.708,1.495,1.457,0.946,1.079,0.93,1.494,0.754,0.983,1.253,0.993,0.829,0.952,1.035,0.992,
