,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.6877832,-0.5032898,0.5126735,9.199,3.944,6.252,6.606,8.087,9.368,3.393,3.402,5.797,4.284,3.241,4.204,4.865,3.177,5.681,3.859,3.502,3.732,5.129,4.801,2.655,3.709,3.199,2.65,2.864,2.674,3.251,3.123,2.487,2.42,2.006,3.006,2.102,2.307,2.478,2.208,2.605,2.011,
252.000,0.8879657,2.573486,0.03288333,4.340213,10.212,10.055,6.812,12.213,5.8,8.12,2.898,5.572,4.361,2.091,5.633,4.777,2.322,3.456,1.996,3.225,3.365,3.115,2.309,2.621,3.215,3.062,3.204,2.921,2.509,1.886,1.836,3.104,2.561,1.468,2.18,1.782,2.557,2.093,1.981,1.52,1.995,
253.000,2.360752,0.7274609,0.4757433,3.330825,9.919,8.825,5.321,7.175,6.97,3.925,6.677,3.078,2.516,3.174,5.145,3.34,2.529,3.302,3.131,4.541,2.521,2.56,3.469,2.441,2.159,3.239,2.078,3.119,1.984,2.745,1.13,2.176,1.497,2.074,2.482,1.923,1.765,1.558,1.63,1.184,1.896,
254.000,-2.932352,0.7195063,0.7496016,8.324959,13.865,5.313,6.438,4.878,4.15,5.656,4.001,4.025,5.038,3.905,1.479,1.863,2.809,2.726,2.828,2.058,4.327,3.012,3.197,1.558,1.808,1.939,2.098,3.076,3.133,2.285,1.86,1.563,1.963,1.678,2.038,2.172,1.678,2.853,1.343,1.819,2.238,
255.000,-0.90043,1.782658,0.9573453,8.841506,6.099,9.149,5.392,6.497,7.574,6.628,2.927,3.021,4.237,3.585,2.862,3.028,2.406,3.956,2.465,2.749,2.523,1.966,2.319,2.766,1.94,1.678,1.588,1.381,1.922,2.004,2.162,2.08,1.852,2.349,1.425,2.244,2.45,1.458,1.757,2.205,1.694,
256.000,-0.3590997,2.942959,1.657356,10.18948,7.641,6.107,4.499,2.069,3.07,2.814,4.328,5.208,3.628,2.774,2.988,2.944,3.585,3.602,2.43,1.764,2.424,2.347,2.061,1.802,2.472,2.032,3.405,2.171,2.224,1.051,1.806,1.454,1.553,2.075,1.737,1.557,1.544,2.2,1.991,1.495,1.994,
257.000,0.4849139,2.662082,2.230651,10.88318,8.696368,4.412,8.314,7.065,4.085,3.907,4.731,2.419,3.589,2.471,2.618,2.353,2.423,3.532,3.271,4.054,2.523,1.515,2.269,2.302,1.863,2.79,1.417,1.721,2.331,2.076,1.203,1.215,1.905,1.61,1.002,1.357,1.655,1.937,1.776,1.61,1.53,
258.000,-1.88712,3.941497,2.643065,10.98569,9.335534,5.476,5.519,6.056,3.288,4.47,4.305,1.681,4.162,3.723,3.64,2.762,2.012,1.932,2.492,2.207,2.437,1.444,2.111,1.928,1.567,3.607,1.686,2.4,1.884,2.5,1.197,1.076,1.746,1.414,2.044,1.341,1.468,1.7,1.673,1.139,2.107,
259.000,-1.345101,2.64982,2.844563,11.68831,4.729156,2.169,6.444,7.732,3.996,4.727,3.913,4.685,1.953,2.335,2.474,1.544,2.09,1.258,2.217,1.222,2.092,2.449,2.101,2.019,1.631,2.089,2.319,2.108,1.233,1.179,1.537,1.469,1.742,1.134,1.331,1.341,1.167,1.681,1.316,1.502,1.343,
