,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.03558569,1.303162,-0.7745914,12.966,9.166,6.257,6.257,5.148,4.325,2.747,3.105,3.458,3.859,3.136,2.633,3.019,2.706,3.722,1.643,2.708,3.142,2.083,2.914,1.795,2.669,1.26,3.498,1.692,1.733,2.431,1.613,0.85,2.017,1.22,1.493,2.32,3.105,1.732,1.675,1.174,1.653,
252.000,4.750022,0.133873,-0.3667988,8.143442,5.708,10.548,4.803,3.699,1.717,6.153,3.663,3.145,2.106,3.345,2.756,3.349,2.846,2.84,2.449,3.076,2.752,2.994,3.43,2.737,3.008,3.044,1.878,1.52,1.54,2.25,1.691,1.495,2.542,1.814,2.651,2.562,2.915,1.692,1.599,2.575,1.208,
253.000,1.685228,-1.04723,-0.564746,9.136264,10.988,4.904,3.635,4.998,5.053,1.533,2.448,3.741,3.72,2.666,2.264,2.941,1.3,1.892,2.819,1.904,1.278,2.941,2.429,2.983,2.741,2.922,2.423,2.127,2.093,1.37,1.332,1.955,1.436,1.769,1.403,1.753,1.908,1.565,1.772,1.547,2.087,
254.000,3.674794,-0.02233598,-0.2594335,18.65058,10.758,6.067,5.91,4.84,3.373,3.083,3.91,3.053,4.067,2.626,2.694,2.347,2.409,1.861,3.107,2.056,3.505,3.108,1.715,1.565,1.978,1.829,2.006,2.317,1.923,2.061,2.077,1.48,1.627,1.166,2.174,1.779,1.896,2.001,1.353,1.299,1.574,
255.000,3.15312,-2.548454,-0.3469286,12.30841,6.986,3.74,3.967,4.279,4.22,4.975,3.843,3.792,2.835,1.561,3.209,1.568,2.859,2.039,2.837,2.73,2.364,2.186,1.727,1.957,2.302,1.999,2.688,1.605,2.399,1.184,1.374,1.476,2.409,1.816,1.357,1.134,1.663,1.022,1.576,1.487,0.955,
256.000,5.274851,2.829937,-0.2712987,13.87442,5.11,7.372,5.421,3.359,2.393,2.729,4.222,0.373,3.32,2.669,3.412,3.862,1.759,2.794,2.751,1.245,2.041,1.318,2.295,1.325,1.469,1.745,1.505,1.308,1.838,1.984,1.886,1.596,2.349,1.468,1.673,0.951,1.568,1.742,1.431,1.135,1.377,
257.000,6.485535,2.381987,0.5104226,17.71016,8.41547,5.316,4.722,5.385,2.241,5.525,2.183,4.466,3.001,1.605,2.229,2.082,2.34,2.18,3.11,2.112,2.733,1.971,2.607,2.7,1.934,2.253,2.364,2.038,2.004,1.603,1.025,1.882,1.614,1.716,1.377,1.761,1.386,1.299,1.825,1.241,1.458,
258.000,4.916035,2.866481,-0.04566274,20.03578,5.460242,4.564,4.643,5.728,4.35,1.899,2.985,6.861,2.306,2.956,2.506,1.779,1.261,1.781,3.66,1.485,1.071,2.05,2.628,2.437,2.298,1.482,2.036,0.862,1.403,2.087,1.374,1.388,1.22,1.583,1.566,1.534,1.366,0.906,1.005,1.329,0.985,
259.000,6.473066,0.4692179,-1.35307,16.50768,7.05864,3.763,2.636,3.58,3.423,3.359,2.595,0.9,3.233,2.156,2.061,2.327,1.423,2.096,1.988,1.574,1.787,2.257,1.893,1.993,2.133,1.675,1.278,1.561,1.779,1.684,1.092,1.123,1.062,0.639,1.567,0.827,1.191,1.088,1.472,1.158,1.318,
