,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-2.894427,0.7482112,0.4048024,13.57,6.61,5.432,5.761,4.247,5.27,5.912,1.996,4.354,3.228,2.095,3.141,4.682,4.844,3.05,2.929,2.817,2.911,2.285,3.354,3.133,2.568,2.294,1.77,2.465,1.881,2.093,2.049,1.572,2.072,2.201,2.273,0.788,1.564,1.88,1.797,2.636,1.683,
252.000,-1.7057,0.7587178,0.3431831,8.557337,10.005,3.697,7.244,4.693,6.689,6.593,5.798,2.216,2.323,2.636,1.984,3.447,3.96,2.483,4.118,0.952,2.558,4.166,1.565,1.908,2.673,2.447,2.539,3.463,2.844,2.132,2.229,2.443,1.16,1.595,1.992,1.874,1.534,1.692,1.752,1.836,2.173,
253.000,-0.7344542,0.3569688,0.1887668,6.142025,10.009,9.827,4.895,5.584,5.066,2.386,3.938,1.957,2.952,1.696,2.994,1.563,2.496,1.829,3.027,3.469,1.728,3.303,2.037,3.944,3.203,2.395,3.345,2.598,1.995,1.68,2.343,2.397,1.977,1.853,2.262,2.444,1,1.062,1.434,1.622,1.649,
254.000,-2.507917,1.340704,0.832862,9.282677,6.094,10.325,6.325,4.005,4.438,3.204,2.788,2.654,3.099,1.896,2.479,2.008,2.373,2.346,2.465,3.533,3.371,3.273,2.542,2.017,2.365,2.638,3.877,3.001,1.987,2.203,1.893,2.026,2.508,1.654,2.07,0.597,2.054,1.522,1.699,1.817,1.665,
255.000,-0.4723512,0.637748,0.9569369,12.20833,7.556,4.329,6.751,6.278,4.212,3.496,2.402,3.707,2.925,2.823,3.83,3.721,2.151,3.518,1.927,2.697,2.716,2.063,2.941,3.214,1.141,2.45,1.299,2.284,1.491,1.371,1.673,1.559,1.606,1.676,2.048,0.679,1.426,1.853,1.21,1.741,1.489,
256.000,-1.776965,4.063189,0.212928,16.03342,8.358,3.194,7.654,6.301,3.48,4.081,3.433,2.622,1.269,1.916,1.378,2.222,1.748,2.288,2.031,2.66,2.039,3.388,2.134,2.143,2.167,2.007,1.468,0.917,1.265,2.605,2.107,1.223,1.854,0.902,2.156,1.714,1.396,1.809,1.612,1.547,1.705,
257.000,-0.9743425,2.137815,0.8890969,16.23674,7.086668,5.781,6.892,4.573,5.191,3.566,2.707,1.856,2.781,2.147,2.717,1.843,1.619,3.053,2.079,1.808,1.953,1.786,1.037,2.935,2.003,1.555,1.893,2.067,2.419,1.062,1.497,1.254,1.664,1.947,1.459,1.546,1.291,1.225,1.636,1.796,0.984,
258.000,-1.14466,4.337808,1.633613,10.54362,6.253661,5.002,4.7,6.502,3.11,2.524,2.301,2.913,2.51,1.836,2.394,1.766,3.202,2.647,2.007,2.086,1.179,2.368,2.515,2.334,1.222,2.186,2.186,1.194,1.175,1.672,2.657,1.328,1.324,1.343,1.921,1.131,1.398,1.532,0.964,1.444,0.949,
259.000,-0.7415236,5.575561,1.519422,11.98034,5.710419,2.727,5.184,5.093,3.898,3.853,1.321,3.575,2.88,2.445,2.6,1.349,2.375,2.004,1.791,2.9,2.215,2.628,2.225,1.808,2.002,1.798,1.571,1.386,1.362,1.609,2.574,1.453,1.392,0.936,0.974,1.546,1.097,1.927,1.283,1.053,1.288,
260.000,-0.6754748,5.649064,1.468985,12.35709,5.83512,6.978,4.435,4.847,2.582,4.22,2.287,2.128,0.719,1.99,3.537,1.565,2.336,2.901,1.523,2.095,2.651,1.768,2.112,1.89,1.446,1.289,1.739,0.518,1.533,1.464,2.147,1.295,1.607,1.343,1.159,0.955,1.205,1.066,1.452,1.028,1.447,
261.000,1.362755,6.938139,1.281133,13.12212,3.588407,4.989,1.5,3.591,4.729,2.771,3.741,0.996,3.72,1.191,2.487,1.948,2.575,2.567,1.391,2.282,2.375,1.886,1.756,1.371,1.725,2.223,1.273,1.856,0.867,1.616,1.555,1.515,1.299,1.404,1.208,1.294,1.55,1.34,1.646,1.275,0.847,
262.000,3.233318,7.715116,2.049026,13.88055,6.17954,4.246988,1.308,1.051,3.562,1.306,2.23,1.661,1.432,1.401,2.304,1.684,1.55,1.071,1.727,1.712,1.13,1.357,1.71,2.44,1.313,1.177,1.437,1.522,1.324,2.636,1.454,1.128,1.153,1.282,1.043,0.987,1.098,1.419,1.364,1.153,1.155,
263.000,7.066079,7.881094,3.092734,10.80803,3.659114,5.281576,2.652,3.153,2.663,2.849,2.236,2.614,3.229,1.491,2.068,0.659,2.305,1.793,1.462,2.583,2.44,2.003,1.131,1.682,2.027,2.169,1.568,1.578,1.431,1.799,1.424,0.991,1.358,0.187,1.049,1.04,1.327,0.827,1.27,1.139,1.081,
264.000,10.504,6.091403,2.008133,8.604288,5.472053,4.819579,4.591,3.529,2.592,3.009,2.031,2.725,1.987,2.896,1.86,1.721,2.476,1.412,1.126,1.719,1.339,2.524,1.56,1.129,1.211,1.299,1.527,1.689,0.976,1.443,1.131,1.693,1.142,1.122,1.327,1.033,1.134,0.907,0.773,0.972,1.475,
265.000,9.182,8.248052,3.130809,10.68635,5.849205,4.210106,3.697,3.198,0.62,4.182,2.18,0.895,2.39,2.952,2.317,1.299,2.479,2.199,1.119,2.149,2.364,1.092,1.308,1.258,1.64,0.911,1.383,1.412,1.068,1.732,0.908,1.428,1.102,1.068,0.709,0.857,1.28,1.269,1.069,1.532,1.142,
266.000,17.689,8.84828,4.086853,8.433469,4.952935,5.339905,3.251,4.355,5.01,2.48,2.056,3.19,1.748,1.371,1.212,1.706,1.719,1.545,1.673,1.385,1.77,1.656,1.643,2.145,2.231,1.662,0.772,1.285,1.255,1.315,1.038,0.991,1.222,1.077,0.991,0.547,1.555,1.085,1.14,0.886,1.448,
