,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,3.989406,0.3721325,0.8558974,19.415,11.636,13.017,7.846,5.881,7.832,6.917,7.025,3.541,5.003,3.938,2.178,5.067,2.921,4.369,4.14,3.146,4.531,2.741,4.044,4.918,3.544,2.964,3.012,3.655,2.205,4.612,1.966,2.178,2.194,2.454,2.219,1.767,1.736,1.864,1.427,1.701,2.353,
252.000,-1.576663,1.961509,1.477668,12.41233,3.891,14.088,7.045,9.624,8.756,5.094,2.795,6.243,4.303,2.727,3.879,4.027,2.955,2.384,2.454,4.092,2.939,3.039,3.661,4.755,4.184,2.455,2.685,1.859,2.252,2.567,1.882,2.109,2.337,2.704,1.156,2.746,2.073,2.437,2.805,1.615,1.934,
253.000,-0.9716313,2.518554,1.005724,19.25145,10.636,14.377,7.148,7.058,6.572,5.627,6.236,3.69,3.164,3.836,2.628,2.847,3.823,3.831,2.316,3.755,3.566,3.249,4.516,6.06,3.32,2.93,1.901,2.199,3.068,1.634,2.77,1.961,1.366,1.528,1.995,1.738,1.94,2.472,1.939,2.512,1.397,
254.000,6.262154,2.812538,2.75282,12.90402,14.71,8.453,10.121,7.223,5.237,5.421,5.465,3.727,3.719,4.41,3.528,4.701,3.629,2.573,3.255,3.601,4.151,4.042,3.989,5.481,3.131,2.895,1.974,2.247,2.679,2.659,1.713,1.76,1.453,0.832,1.661,1.571,1.485,1.825,1.863,1.854,1.909,
255.000,2.655861,2.667652,2.611505,23.96052,14.329,10.208,10.677,5.611,8.009,3.452,2.472,1.801,6.287,4.2,2.564,4.619,2.66,2.669,3.19,2.988,3.062,2.289,2.89,4.743,2.995,1.438,1.494,2.526,1.726,2.198,2.989,1.384,1.467,1.096,1.867,1.375,2.053,1.386,0.887,1.133,1.596,
256.000,2.521945,5.100368,1.503507,19.26691,13.965,9.705,8.337,7.367,3.983,7.551,5.496,1.947,2.46,3.665,4.27,1.55,3.231,2.952,2.442,1.694,2.653,2.437,3.131,3.434,2.501,2.216,1.145,2.194,1.733,2.594,2.422,1.839,1.847,1.731,1.376,1.635,1.108,1.472,1.28,1.596,1.118,
257.000,4.208519,6.20731,3.235281,21.63725,15.54586,13.678,7.131,6.077,3.927,4.676,1.256,1.032,2.491,2.407,2.174,2.471,2.671,2.798,2.192,3.451,2.689,2.75,2.443,3.442,2.114,1.736,1.445,1.855,2.738,1.582,2.083,1.825,2.512,1.925,1.465,0.936,1.66,1.196,1.482,1.202,1.047,
258.000,12.83309,6.129834,4.713835,23.92553,21.95079,12.497,7.747,6.621,5.469,5.331,4.94,3.572,2.838,3.061,2.431,2.227,1.587,2.278,1.739,4.051,2.565,2.318,2.861,2.566,2.871,2.38,2.236,2.103,2.218,2.182,1.363,2.029,1.753,1.666,1.531,1.674,1.435,0.871,1.407,1.635,0.973,
259.000,4.414141,7.786916,6.21074,20.90288,20.43603,13.24,11.157,6.856,6.869,2.913,5.467,3.505,2.808,2.777,3.434,2.298,2.469,3.535,2.4,2.839,2.339,3.194,2.708,3.356,2.556,2.654,1.794,1.299,2.3,1.107,1.838,1.689,1.812,1.266,1.283,1.783,1.089,1.381,1.094,1.462,1.624,
260.000,11.77955,10.95374,6.955762,23.54471,19.96203,8.666,8.237,2.87,7.711,7.952,3.168,2.205,3.85,3.389,2.614,2.532,2.529,2.89,1.814,1.984,1.892,2.411,2.52,3.792,1.593,2.836,1.537,2.355,1.789,1.278,1.592,1.736,1.201,1.677,1.311,1.438,1.383,1.588,1.319,1.353,1.177,
261.000,10.10197,10.3948,6.115476,30.85211,22.54101,11.076,7.982,6.098,4.181,4.547,4.01,4.347,3.128,4.388,1.769,2.931,2.633,2.191,3.131,2.701,2.411,2.651,2.441,2.902,2.344,2.293,2.19,1.381,1.692,1.535,1.88,1.336,1.497,0.896,1.546,1.479,1.254,1.043,1.44,1.788,0.909,
262.000,12.63035,10.22148,7.978663,23.45492,23.56366,10.06797,9.249,7.326,6.285,5.99,2.821,3.996,3.429,3.035,3.624,1.3,1.984,2.788,1.86,3.22,1.537,3.993,2.991,3.806,2.489,2.004,2.13,1.602,1.307,1.393,1.4,1.715,1.395,1.301,1.613,1.479,0.746,1.433,1.055,1.404,1.696,
263.000,17.31466,10.84161,11.04525,22.51089,22.95119,8.358077,8.806,8.782,5.994,6.737,3.283,2.628,2.356,2.98,2.557,2.043,2.273,1.964,1.603,2.137,1.675,1.941,2.606,3.403,2.796,1.665,2.294,1.757,1.534,0.985,1.479,1.658,1.329,1.17,1.36,1.623,1.252,1.008,0.87,1.432,1.144,
264.000,21.149,12.47646,9.06283,25.08946,21.62765,10.48715,8.84,8.062,6.957,3.24,2.527,2.338,3.34,3.289,2.987,2.029,2.213,2.689,2.57,1.558,2.101,1.885,2.954,3.28,1.258,1.468,1.336,1.523,1.817,1.997,1.249,1.227,1.813,0.944,1.104,1.363,1.248,0.892,0.962,1.397,1.052,
265.000,10.592,15.73361,10.28475,22.22475,17.5228,7.866585,6.183,8.833,5.082,6.136,4.329,3.438,3.471,2.041,1.802,2.588,1.289,1.943,1.552,3.016,1.51,2.032,2.867,2.295,2.038,1.775,1.902,2.083,1.61,1.367,1.746,1.121,0.68,1.492,0.976,1.109,0.949,1.078,1.276,0.83,1.474,
