,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-2.323752,0.01418947,-0.5174919,6.57,6.496,2.484,1.854,5.635,4.609,6.37,2.76,3.7,4.459,1.295,1.471,1.98,3.161,1.872,2.968,1.554,3.479,2.169,2.435,3.984,0.586,2.428,1.64,1.428,2.779,1.891,2.825,2.161,1.627,2.638,1.243,1.03,0.932,2.618,2.205,1.636,1.968,
252.000,-0.3668528,0.5229743,0.3727103,3.086102,6.141,10.948,7.43,4.062,2.431,3.855,4.883,3.556,1.739,2.098,2.32,2.038,0.712,2.97,2.724,2.823,2.287,3.127,2.346,2.389,1.902,1.793,2.378,2.795,2.171,2.115,1.749,2.36,2.315,2.349,1.511,1.451,1.391,1.075,1.033,1.64,1.777,
253.000,1.56934,0.167752,0.3849784,4.077035,7.775,7.837,6.619,6.159,5.976,5.068,2.595,1.78,0.408,2.668,2.959,3.293,1.723,1.348,3.112,2.149,2.01,2.324,3.13,2.484,2.432,1.854,2.046,2.263,2.278,2.311,2.034,2.571,1.86,1.613,1.871,2.167,2.351,1.437,1.292,1.345,1.786,
254.000,7.758579,0.1770133,0.5154259,5.023423,3.712,4.231,5.494,6.226,3.441,3.396,3.326,4.975,1.678,1.019,2.566,2.363,2.597,1.317,2.929,2.96,2.208,1.45,2.916,1.793,1.509,3.138,1.694,2.751,1.503,2.002,1.524,1.916,1.32,1.251,2.018,1.303,1.451,1.295,2.356,1.171,1.472,
255.000,1.003595,0.8967014,1.048854,5.317927,6.711,7.089,4.636,5.308,3.459,3.75,2.415,3.48,3.586,1.513,2.031,1.713,3.329,1.567,2.318,1.465,2.215,2.833,2.051,1.782,1.455,2.645,2.111,1.61,1.759,1.51,0.982,1.986,1.666,1.209,1.966,1.165,1.658,1.408,1.671,0.901,1.734,
256.000,0.5247641,0.8967605,3.28514,5.210688,6.734,7.199,2.349,4.956,4.209,4.289,3.627,3.299,3.278,2.188,1.783,1.931,1.872,2.207,1.86,2.381,1.865,2.404,1.189,2.139,1.843,0.543,1.426,1.273,2.055,1.991,1.37,2.036,1.313,1.771,1.641,1.337,1.868,1.235,1.311,1.143,1.667,
257.000,1.025164,1.366408,3.703442,7.282133,6.916083,1.717,4.502,4.19,3.607,3.141,1.991,3.247,1.586,2.302,1.792,2.176,1.05,2.536,1.659,2.283,1.34,1.607,2.615,2.063,2.134,1.268,2.584,1.607,2.167,2.199,1.127,1.299,1.527,0.909,1.383,1.117,2.161,1.568,1.557,1.511,1.355,
258.000,6.493669,1.757487,2.161931,8.532867,5.531907,4.443,2.278,2.488,2.898,2.652,4.066,2.056,2.731,2.367,1.454,1.665,1.764,2.691,2.462,1.765,1.188,1.511,1.526,2.033,1.283,1.499,1.467,1.768,1.039,1.929,1.584,1.166,1.701,1.336,1.357,1.059,1.224,1.396,1.073,1.423,1.289,
259.000,5.727446,1.531091,3.179377,6.999041,6.35505,3.746,0.707,2.198,4.469,4.076,3.762,3.664,1.504,0.569,1.457,4.152,2.072,1.331,0.956,2.105,1.189,2.689,1.307,1.304,1.504,1.198,1.771,1.223,2.152,2.004,0.867,1.264,1.407,2.17,0.728,1.49,1.211,1.945,1.407,1.108,1.768,
