,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-4.025323,0.8518044,0.3750766,11.146,7.135,6.136,5.626,3.798,3.557,7.761,4.938,2.521,2.708,4.115,4.964,4.054,1.639,3.447,3.266,2.64,1.927,2.404,3.319,2.466,2.684,3.288,1.877,1.531,1.828,1.99,1.627,2.125,1.496,2.41,2.405,1.354,2.329,1.413,1.912,2.637,2.187,
252.000,3.027917,0.7582784,0.4560678,3.52807,9.113,8.416,2.234,4.227,4.327,4.118,3.32,5.385,3.331,2.286,1.312,2.733,1.26,3.563,2.733,2.611,2.074,1.628,2.179,1.554,3.361,1.501,3.013,3.59,2.672,1.8,1.877,1.468,1.988,1.132,2.026,1.974,0.883,1.743,1.388,1.556,1.834,
253.000,0.9396846,-0.6100828,1.4304,8.404117,6.346,8.575,5.745,1.482,3.394,2.737,3.511,2.071,4.711,3.304,3.85,1.991,2.103,1.759,2.613,3.318,2.449,0.975,2.084,2.154,3.4,3.236,2.015,1.437,2.884,1.86,0.859,2.042,1.49,2.045,2.03,1.438,2.109,1.986,0.821,1.316,1.434,
254.000,1.917914,2.596193,0.5038856,8.339842,4.88,6.11,4.884,3.993,2.644,6.166,3.158,0.949,1.906,2.37,1.452,2,3.754,2.529,1.661,1.82,1.345,1.252,1.375,1.668,2.687,2.437,2.239,1.581,2.161,1.603,2.079,2.284,1.504,1.585,1.551,1.62,1.567,1.733,1.199,1.147,1.37,
255.000,3.536202,4.027073,1.574117,11.17254,6.689,3.47,3.826,5.824,1.259,1.009,2.131,3.381,2.468,3.925,1.486,2.028,2.47,2.645,2.368,1.948,2.435,1.292,2.884,2.641,1.335,1.887,1.72,1.145,1.852,1.533,2.126,1.772,1.547,2.288,0.908,1.465,1.841,2.171,1.148,0.934,1.352,
256.000,-0.6715222,2.429087,1.784835,11.05703,8.836,5.737,2.336,1.044,2.652,1.949,2.748,2.867,3.384,2.005,2.051,1.968,1.429,1.717,1.781,1.816,2.073,2.463,2.027,1.044,1.498,1.759,1.961,1.552,1.663,1.48,1.265,1.726,1.234,1.224,1.288,1.092,1.176,1.002,1.875,1.571,1.74,
257.000,1.664248,2.817188,0.4122608,16.77208,6.382994,5.755,3.791,3.814,2.928,2.517,2.462,2.04,1.243,2.725,1.901,1.279,2.185,1.787,2.975,2.095,1.607,1.387,2.355,2.459,0.972,2.778,1.132,2.319,1.508,2.252,0.795,1.068,1.434,1.89,1.644,1.048,2.042,1.346,1.402,1.026,1.243,
258.000,3.946391,4.36538,3.052033,14.50191,8.2541,6.386,2.4,2.682,1.83,2.152,1.152,2.356,2.22,0.684,1.575,2.03,1.331,2.293,2.436,1.599,1.945,1.718,2.968,1.976,1.721,2.254,1.316,1.717,1.329,1.203,0.936,1.479,1.883,1.664,1.309,1.324,1.995,1.492,1.207,1.263,1.293,
259.000,7.761476,4.430791,3.166853,16.26174,8.652178,6.529,3.963,3.443,1.323,2.227,2.095,2.495,2.601,2.654,2.003,2.444,1.41,1.708,2.056,2.319,1.109,2.059,1.824,0.739,2.596,1.84,1.171,1.691,1.684,1.152,1.024,1.874,1.254,1.293,1.251,1.054,1.181,1.702,1.102,1.081,1.071,
