,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.4654033,0.7764304,-0.2349186,-0.924,-1.386,-1.202,-1.336,-0.679,-0.393,-0.732,0.588,-0.664,-0.352,0.741,0.08,0.63,0.623,1.504,1.815,0.355,1.743,0.321,1.059,-0.009,1.265,1.494,0.656,1.719,0.22,1.084,0.549,1.348,0.862,0.782,0.828,0.458,1.243,0.981,1.647,1.085,1.078,
252.000,-4.457916,-0.6346585,0.20152,-1.861231,-1.554,-2.462,-2.168,-0.494,-0.872,0.38,-0.314,-0.555,1.114,-0.291,0.012,0.099,-0.448,0.071,0.123,1.443,0.045,1.65,1.59,1.529,0.446,0.703,0.36,0.515,1.174,1.108,0.566,1.278,0.775,1.155,0.403,1.611,0.738,0.86,1.098,0.964,0.582,
253.000,-5.788678,-1.284724,-0.09744533,-0.8908771,-0.645,-0.522,-0.514,-0.173,-0.637,-0.203,-0.233,0.005,0.401,0.923,0.264,0.834,0.094,0.69,1.282,0.601,0.719,0.569,0.955,2.602,1.573,0.919,1.632,0.985,0.329,1.345,1.453,0.055,0.659,0.891,0.905,0.875,0.918,0.853,0.557,1.171,0.54,
254.000,-3.607068,-1.394137,-0.123698,-0.4327227,-1.781,-2.111,-1.346,-1.275,0.723,0.006,-0.347,0.342,0.928,0.168,-0.426,0.401,-0.088,-0.034,0.384,1.507,0.473,1.375,1.39,0.876,0.855,0.781,0.497,1.331,0.953,0.042,0.454,0.868,0.636,0.964,0.509,0.703,0.741,1.121,0.908,0.785,1.042,
255.000,-9.900269,-2.689348,0.4093573,-0.4151642,-2.344,-1.958,-1.967,-0.393,-0.564,0.008,-0.588,-0.219,1.119,-0.259,0.213,0.221,-0.483,0.787,0.715,1.043,0.614,1.515,0.273,1.579,0.137,1.532,0.725,0.564,0.315,0.724,0.553,1.094,1.218,0.632,0.564,0.908,0.59,1.012,0.919,0.939,0.845,
256.000,-8.660076,-2.490426,0.5237479,-2.562687,-1.744,1.214,0.251,0.214,-0.265,1.21,0.074,-0.44,0.118,0.109,0.683,0.615,0.334,0.958,0.464,1.04,0.811,0.254,0.788,1.586,1.515,0.873,0.418,0.416,0.866,0.88,0.837,0.796,0.668,0.571,0.901,0.865,0.25,0.697,0.495,0.831,0.61,
257.000,-9.97374,-2.744778,0.2272193,-1.291585,-2.005782,-2.449,0.434,-0.763,1.619,0.402,-0.672,-0.541,0.453,0.011,0.395,0.568,0.539,0.203,0.644,0.859,0.368,0.567,0.988,0.509,1.446,0.365,1.317,0.324,0.698,0.472,0.381,0.224,0.749,0.467,0.453,0.743,0.621,0.946,0.591,0.861,0.59,
258.000,-5.535541,-3.735656,0.4473055,-0.9505994,-1.900037,1.284,-0.699,0.806,1.201,0.639,-1.199,0.121,0.669,0.61,0.585,0.188,0.5,0.347,0.888,0.44,1.055,1.402,1.27,1.61,0.405,0.659,1.234,0.55,0.205,0.226,0.477,0.334,1.051,0.463,0.559,0.769,0.344,0.611,0.225,0.651,0.665,
259.000,-7.163256,-8.051459,0.01942035,-1.844193,-2.205693,-1.741,-0.976,-0.335,0.105,-0.521,0.214,0.015,-0.087,0.477,0.724,0.397,1.089,0.453,0.218,0.572,0.717,0.032,0.688,0.765,0.765,0.782,0.602,0.829,0.814,0.361,0.3,0.389,0.285,0.381,0.261,0.434,1.308,0.798,0.449,0.417,0.818,
260.000,-5.208697,-6.301504,0.5862636,-0.9337463,-1.580992,-1.979,-1.739,0.626,0.431,-0.721,0.024,0.28,0.019,-0.245,-0.318,0.52,0.17,-0.045,0.256,1.108,0.93,0.229,0.004,0.354,0.173,0.614,0.695,1.15,0.733,0.156,0.835,0.134,0.643,0.353,0.409,1.111,1.002,0.921,0.788,0.483,0.867,
261.000,-6.681137,-4.928595,-0.241386,-1.854303,-2.281161,-1.119,-2.092,-0.856,0.342,0.443,-0.628,0.76,0.52,0.198,0.802,0.146,-0.054,0.776,0.883,0.668,0.235,1.219,0.461,0.361,0.589,0.502,0.574,0.703,0.382,1.033,0.456,0.399,0.424,0.97,0.69,0.512,0.626,0.499,0.709,0.484,0.563,
262.000,-3.938134,-6.100378,-0.09972096,-1.481629,-2.4136,0.5107504,-1.09,-1.447,0.197,-0.977,-0.063,0.172,0.491,0.529,0.274,0.291,0.792,0.856,0.675,0.361,-0.007,0.724,0.676,0.994,0.841,1.539,0.603,0.396,0.364,0.541,0.095,0.543,0.71,0.192,0.548,0.286,1.161,0.497,0.542,0.246,0.414,
263.000,-5.715052,-4.108656,0.03394825,-0.8698932,-2.049668,-1.416222,-1.01,-0.692,-0.232,-0.242,0.139,1.128,-0.116,-0.202,0.401,0.638,0.286,0.597,-0.219,0.646,0.505,1.039,0.906,0.379,0.721,0.529,0.122,0.867,0.381,0.221,0.293,0.446,0.432,0.547,0.47,0.449,0.467,0.632,0.601,0.509,0.888,
264.000,-0.545,-5.875479,0.3437301,-0.9261869,-1.939631,-1.588132,-0.793,0.629,0.583,-0.736,-0.711,-0.529,0.662,0.051,0.207,-0.067,0.534,0.441,0.304,0.736,0.848,0.526,0.536,0.625,0.939,0.522,1.06,0.374,0.575,0.354,0.54,0.196,0.445,0.377,0.595,0.591,0.528,0.286,0.382,1.034,0.693,
265.000,2.916,-4.886537,1.145215,0.2321688,-1.151804,-0.2528754,-0.629,-0.159,-0.497,-0.43,-0.082,0.027,0.744,0.193,0.091,0.782,1.371,0.634,0.724,0.402,0.628,0.419,0.741,0.824,0.792,1.027,0.58,0.673,0.969,0.452,0.577,0.404,0.439,0.547,0.564,0.919,0.432,0.678,0.519,0.715,0.712,
266.000,16.488,-4.721399,0.8451477,-2.296344,-1.585322,-1.108907,-0.346,0.148,-0.878,1.183,0.081,-0.365,-0.023,0.085,0.753,0.257,0.041,0.849,0.528,0.651,0.254,1.028,0.653,0.625,0.761,0.907,0.112,0.183,0.254,0.447,0.445,0.587,0.517,0.244,0.561,0.827,0.551,0.361,0.475,0.81,0.817,
267.000,18.284,-2.596952,1.152358,-1.49105,-1.891136,0.656691,-0.3724568,-0.031,0.264,-0.305,-0.112,0.364,0.31,-0.503,0.278,0.012,0.119,0.226,0.058,0.303,1.17,0.52,0.334,0.467,0.649,0.398,0.824,0.524,0.452,0.675,0.159,0.288,0.222,0.669,0.634,0.771,0.266,0.499,0.556,0.63,0.565,
268.000,38.09,-2.71883,0.5726108,-1.011735,-0.2193209,0.3210252,-0.2572395,0.737,-0.09,-0.403,-0.359,0.113,0.09,0.391,-0.392,0.418,0.234,0.568,0.502,0.641,0.307,0.219,0.336,1.099,0.522,0.497,0.256,0.495,0.404,0.357,0.005,0.139,0.464,0.655,0.687,0.493,0.408,0.319,0.846,0.66,0.405,
269.000,67.723,-2.374,0.9593812,-0.6207894,-1.071552,-0.5007968,-0.8234053,-0.717,-0.207,-0.132,-0.068,0.395,0.11,0.383,-0.065,-0.062,0.336,0.194,0.343,0.119,0.689,0.915,0.623,0.542,0.377,1.045,0.655,0.68,0.304,0.277,0.138,0.432,0.699,0.322,0.438,0.617,0.634,0.694,0.445,0.787,0.73,
270.000,86.902,0.574,0.9876464,0.5456604,-1.027929,0.2130088,0.6396426,-0.803,0.07,-0.291,-0.339,-0.009,0.109,0.459,0.02,0.411,0.501,0.439,0.931,0.282,0.347,0.199,1.179,0.54,0.693,0.34,0.044,0.412,0.43,0.357,0.45,0.136,0.778,0.475,0.415,0.463,0.306,0.549,0.463,0.857,0.644,
271.000,93.667,6.104,0.8585872,-0.09082235,-0.7798514,1.214764,-0.03238848,-0.03,-0.064,-0.301,0.011,0.712,0.353,0.227,0.498,-0.101,0.274,0.546,0.457,0.763,0.689,1.072,0.31,1.138,0.602,0.806,0.703,1.154,0.53,0.406,0.422,0.345,0.215,0.384,0.347,0.013,0.512,0.443,0.451,0.491,0.436,
272.000,86.21,10.272,1.394004,-1.173716,0.2248558,3.12067,0.5261722,-0.025248,-0.482,-0.637,-0.438,0.273,-0.146,0.023,-0.28,-0.033,0.325,0.255,0.871,0.682,0.432,0.287,0.769,0.535,0.423,0.579,0.63,0.91,0.292,0.452,0.494,0.43,0.339,0.496,0.148,0.491,0.469,0.122,0.699,0.156,0.344,
273.000,67.646,13.983,0.9311637,0.1717058,0.816819,1.258066,0.5415114,-0.1167953,0.304,0.233,0.303,0.51,0.152,-0.114,-0.202,0.394,0.01,0.923,0.103,0.702,0.5,0.576,0.443,0.247,0.508,0.208,0.852,0.575,-0.003,0.248,0.786,0.451,0.476,0.365,0.535,0.561,0.414,0.553,0.541,0.556,0.4,
274.000,52.368,36.066,2.039,0.6536387,-0.261442,1.675514,2.018086,-0.2785494,0.135,0.089,-0.283,0.486,0.607,0.253,0.147,-0.009,0.037,0.314,0.488,0.506,1.22,0.308,0.619,0.65,0.837,0.167,0.428,0.704,0.406,0.852,0.261,0.527,0.607,0.546,0.53,0.54,0.154,0.491,0.274,0.876,0.47,
275.000,36.667,57.416,0.937,0.8901439,0.5305652,3.475817,-0.3263911,0.05005004,0.646,0.3,0.415,-0.408,-0.123,0.142,0.537,0.455,-0.013,0.438,0.217,0.343,0.76,0.428,0.534,0.758,0.64,0.556,0.103,0.156,0.31,0.082,0.679,0.232,0.211,0.547,0.368,0.305,0.249,0.395,0.389,0.45,0.306,
276.000,18.295,78.242,1.919,1.492585,0.3257435,2.506227,0.6775531,-0.3338172,-0.399,-0.02,0.38,0.027,0.192,-0.123,0.387,0.16,0.292,0.604,0.196,1.343,0.507,0.424,0.022,0.489,0.623,0.745,0.559,0.539,0.354,0.15,0.263,0.248,0.484,0.293,0.378,0.159,0.248,0.292,0.43,0.412,0.342,
277.000,6.037,93.301,1.715,0.08128523,0.5253672,1.998472,1.96682,0.4873833,0.5245881,0.642,0.622,0.37,-0.135,0.187,-0.168,0.289,0.179,0.228,0.206,0.357,0.333,0.414,0.637,0.636,0.326,0.548,0.555,0.628,0.285,0.254,0.244,0.239,0.18,0.369,0.288,0.335,0.386,0.284,0.473,0.461,0.879,
278.000,3.506,104.855,6.851,0.7699395,1.142279,4.304331,1.96837,-0.03977732,-0.2031498,-0.011,-0.023,0.143,0.163,0.309,0.06,0.617,0.286,0.415,0.568,0.549,0.402,0.52,0.429,0.348,0.371,0.712,0.364,0.373,0.428,0.472,0.268,0.208,0.339,0.589,0.412,0.248,0.254,0.332,0.353,0.233,0.251,
279.000,-0.144,85.347,16.348,2.715,1.401484,5.187312,2.963981,0.4069458,0.4639487,-0.005,0.028,-0.203,-0.083,-0.248,0.367,0.367,0.151,0.552,0.252,0.094,0.429,0.916,0.548,0.517,0.212,0.265,0.559,0.652,0.136,0.405,0.127,0.34,0.606,0.462,0.304,0.397,0.482,0.401,0.434,0.431,0.474,
280.000,0.107,53.69,35.681,1.005,1.158325,4.653285,2.712586,0.551934,0.4321054,0.165,-0.143,-0.279,-0.034,-0.189,0.004,0.075,0.219,-0.057,0.255,0.283,0.645,0.082,0.551,0.742,0.434,0.682,0.45,0.534,0.642,0.022,0.356,0.29,0.216,0.655,0.412,0.419,0.375,0.346,0.637,0.255,0.524,
281.000,1.167,36.663,51.29,0.107,1.347014,4.634332,1.483382,0.3202026,0.5665912,0.249,0.063,-0.2,0.603,0.002,0.072,-0.121,0.48,0.11,0.346,0.252,0.164,0.337,0.22,0.354,0.53,0.61,0.207,0.295,0.233,0.538,0.354,0.259,0.4,0.329,0.276,0.346,0.515,0.286,0.259,0.517,0.24,
282.000,-0.717,20.533,80.126,3.231,1.788596,4.532868,1.593354,0.6326704,1.048792,0.2893653,0.339,0.033,0.14,0.243,-0.03,0.177,0.271,0.135,0.4,0.16,0.136,0.524,0.438,0.202,0.793,0.236,0.314,0.476,0.379,0.074,0.231,0.149,0.127,0.418,0.309,0.409,0.329,0.344,0.153,0.391,0.363,
