,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.3346624,-0.5567961,-0.210381,11.964,11.036,10.984,5.19,9.594,6.751,6.675,4.551,2.348,3.269,4.701,3.788,3.248,4.136,4.676,3.418,2.165,4.23,3.472,2.462,2.367,3.427,1.944,2.262,1.888,2.944,3.099,2.246,2.192,2.638,1.783,2.127,2.462,2.352,1.658,2.832,1.879,2.476,
252.000,-0.5020065,-0.5506114,0.8836773,7.263633,13.679,8.028,7.197,5.019,3.639,2.723,3.736,3.423,2.247,5.001,6.353,2.306,3.497,3.954,3.363,3.138,1.731,3.482,2.333,3.202,3.259,3.157,2.968,2.483,2.651,1.428,2.122,2.018,2.244,2.18,1.295,2.788,2.236,2.963,1.901,1.783,1.746,
253.000,-0.7948377,0.4955219,-1.738904,7.502044,6.931,9.865,7.495,8.25,5.234,8.661,4.468,4.186,1.882,5.407,2.912,4.151,3.098,2.891,2.8,2.198,3.5,1.53,2.418,3.619,2.737,2.546,2.218,2.255,2.286,2.762,1.499,1.362,1.84,1.39,3.249,2.065,1.911,0.96,1.683,1.394,2.237,
254.000,-0.9632679,1.019755,-0.1464281,11.35501,6.757,5.655,5.791,8.37,3.183,5.312,6.406,2.633,2.153,1.005,2.254,2.958,2.196,3.614,3.773,3.566,2.35,1.406,2.326,2.92,2.151,3.223,2.081,1.544,2.302,2.796,2.16,2.174,2.253,1.716,1.665,1.641,1.931,1.896,1.7,2.237,1.865,
255.000,-1.005641,-0.2300911,0.3934391,12.02393,8.469,9.296,8.558,4.79,5.667,4.757,1.562,2.296,3.334,3.715,4.394,2.031,1.989,2.144,2.49,2.115,1.191,1.544,3.237,1.718,2.145,2.144,2.326,1.517,2.218,1.591,0.762,2.278,1.715,1.31,2.302,1.43,1.295,2.373,1.762,1.807,1.316,
256.000,1.096239,1.390307,0.3584079,11.43279,6.477,4.802,5.632,6.428,3.487,4.855,5.906,2.514,5.146,2.326,3.536,2.961,2.423,1.568,3.533,2.181,2.314,1.955,2.173,3.133,2.17,1.878,1.996,0.915,2.096,1.974,1.575,2.111,1.853,1.856,1.793,1.412,1.617,2.343,1.703,1.429,2.026,
257.000,-1.610969,1.407534,1.153067,16.16784,7.372925,4.299,5.025,3.671,2.19,2.015,3.428,4.567,4.519,1.815,1.32,2.362,3.103,2.611,2.729,2.505,1.518,2.272,1.821,1.384,2.033,1.218,1.723,1.387,1.677,1.806,1.408,1.374,1.462,1.722,1.987,1.786,1.799,1.682,2.322,2.229,1.464,
258.000,-1.674657,0.9845797,0.8843966,14.09267,3.848398,6.174,5.242,4.811,4.635,3.485,4.033,1.999,2.996,1.869,3.154,2.377,1.607,1.74,1.247,2.125,2.255,2.524,2.406,2.112,2.241,2.228,0.847,1.658,2.354,0.737,2.088,1.501,1.08,1.681,1.364,1.23,1.561,1.44,1.204,1.492,1.563,
259.000,3.140165,1.522137,1.83697,14.90737,2.932901,4.936,7.032,2.984,6.488,5.04,1.383,1.982,2.318,2.961,2.352,2.238,2.262,2.062,1.989,1.89,1.824,2.221,2.366,1.897,1.753,1.617,1.094,1.996,2.058,1.816,1.334,2.064,1.425,1.659,1.303,1.014,1.154,1.592,1.392,1.359,1.933,
260.000,2.944757,0.7104496,1.100579,13.78955,1.617994,2.947,5.037,3.847,2.175,2.137,5.192,3.633,0.651,3.283,2.506,1.564,0.504,1.997,1.736,2.028,1.589,1.413,1.689,2.134,2.731,1.745,1.609,1.871,2.323,1.943,1.769,0.545,0.775,0.933,1.446,0.779,1.457,1.385,1.316,1.275,1.188,
