,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.5720343,0.5610971,0.03086668,10.638,15.226,3.64,6.448,7.325,7.081,6.633,4.346,1.748,3.348,3.391,2.926,2.167,2.513,2.986,1.999,3.029,3.253,1.923,2.573,4.022,2.177,3.13,2.632,2.388,1.903,2.123,2.411,1.83,3.237,1.017,1.493,2.287,2.295,2.186,1.747,1.987,2.55,
252.000,1.625262,-0.08775672,0.2690501,7.561165,10.209,5.275,9.033,3.791,7.602,3.083,5.175,3.869,2.747,2.12,3.371,2.363,4.515,2.417,2.774,3.18,3.028,3.339,2.89,3.25,3.341,2.992,1.88,2.9,1.262,3.234,1.511,2.108,1.55,2.836,0.97,2.1,2.167,1.905,1.301,1.834,1.809,
253.000,0.1653669,1.229797,0.6720093,8.617492,9.573,4.533,4.733,3.2,2.313,3.186,2.461,4.186,2.128,3.55,1.48,2.375,2.487,1.721,2.308,3.676,3.736,1.97,1.012,2.628,2.4,2.295,2.803,2.343,2.468,1.781,1.677,1.699,1.488,1.84,2.269,2.202,1.543,2.397,1.212,2.902,1.7,
254.000,0.1622117,-0.3031757,0.1801743,12.52877,4.906,7.355,7.305,2.24,4.438,3.733,3.074,3.439,4.013,2.56,3.102,2.284,2.591,2.481,0.956,2.933,2.536,1.737,1.606,3.098,2.073,2.491,2.603,2.471,2.595,1.965,2.2,1.622,1.917,1.532,2.343,1.319,1.704,1.188,1.524,1.279,1.337,
255.000,0.6784543,2.577311,1.478856,10.28278,6.495,6.677,5.334,5.234,4.561,5.188,2.74,2.496,2.873,3.392,3.331,2.35,3.275,0.814,2.319,1.843,2.634,2.46,1.949,2.154,1.635,1.594,1.699,2.086,2.598,1.564,1.803,1.318,1.207,1.303,1.333,1.69,1.488,1.607,2.544,1.495,1.182,
256.000,2.437477,2.4081,2.205988,13.00732,3.937,5.713,3.578,5.928,3.283,3.963,3.974,2.483,2.125,3.776,1.564,0.919,1.535,2.353,1.921,2.077,2.708,2.775,2.181,1.475,2.984,2.171,1.437,1.08,2.356,1.649,1.116,1.781,1.604,1.512,1.745,2.118,1.775,1.151,1.268,1.359,1.446,
257.000,3.285728,3.344937,1.385419,11.08271,4.131928,3.875,5.392,2.14,3.181,2.714,2.623,2.097,3.084,1.5,2.513,3.08,1.02,2.366,2.108,2.368,1.988,1.667,2.385,1.9,3.224,1.959,1.268,2.047,1.972,1.565,1.744,0.951,1.868,1.76,0.977,1.23,1,1.779,1.136,1.216,1.25,
258.000,3.345474,3.559783,2.233513,9.460509,4.031952,4.705,2.882,1.965,2.601,2.089,2.7,4.514,2.115,1.484,2.33,2.601,3.828,1.543,2.254,2.907,1.24,2.194,1.951,3.35,2.189,1.442,1.708,2.714,1.206,1.219,1.645,0.823,1.47,1.426,1.268,0.587,1.599,1.448,1.3,1.351,1.314,
259.000,2.314393,7.483014,2.736376,13.24832,1.906291,6.844,5.88,2.102,3.17,2.769,3.135,2.412,2.55,1.354,1.046,2.437,2.134,2.043,0.813,1.952,1.898,2.04,1.841,1.459,1.518,1.437,1.843,2.329,1.735,2.05,1.41,1.222,1.678,1.012,0.858,0.911,1.538,1.185,1.144,1.964,1.211,
260.000,4.504994,4.478165,3.284206,12.60965,1.514505,5.035,6.215,3.125,3.59,3.321,1.885,2.225,2.77,1.919,2.78,2.451,1.862,2.373,2.793,1.863,2.442,1.168,1.137,1.793,1.233,2.561,1.788,1.306,1.77,1.06,1.502,1.3,1.213,0.974,0.973,1.028,1.694,1.506,1.549,1.824,1.189,
261.000,5.735097,3.640119,3.423558,9.749269,-3.288492,2.364,2.468,2.765,3.857,2.666,2.418,3.363,1.408,1.45,2.195,2.44,0.983,2.952,1.994,1.659,1.872,1.818,2.527,2.21,1.004,1.356,1.521,1.053,1.146,1.258,1.34,1.346,1.246,1.451,0.776,0.956,1.119,1.051,1.609,1.048,1.321,
262.000,3.40763,6.148768,2.859258,11.38139,1.278271,3.939177,3.614,3.492,4.251,2.455,1.686,4.523,2.228,1.739,1.813,1.765,1.954,1.925,1.54,2.567,1.589,1.7,1.773,2.006,1.695,1.537,1.725,1.136,1.392,1.131,1.645,1.259,1.508,1.127,1.286,0.977,0.762,0.995,1.383,1.331,0.946,
263.000,8.149612,8.45964,4.42396,10.88891,-0.05470195,4.75419,2.28,4.373,1.993,3.17,1.72,2.003,3.328,1.468,1.753,1.885,1.93,1.008,2.322,1.342,2.162,1.63,1.905,1.806,1.429,1.968,0.941,1.408,1.142,1.183,0.982,1.054,1.35,1.199,1.279,1.667,0.916,1.51,1.208,1.512,0.885,
264.000,7.38,8.847082,5.345377,13.19773,-0.4249168,4.470763,4.315,2.27,3.424,3.24,2.125,2.936,1.627,1.815,1.948,1.863,2.596,1.339,1.796,1.469,1.665,1.816,1.386,1.294,1.353,1.278,1.474,1.281,1.346,1.245,1.1,1.321,0.568,0.764,0.743,0.794,1.274,0.889,1.027,1.303,0.907,
265.000,9.835,9.518923,5.645967,11.98018,-2.362841,2.724023,2.569,3.579,2.861,2.478,2.79,3.034,1.429,1.618,1.607,1.19,1.59,1.123,2.038,2.145,1.908,1.417,1.576,1.637,1.538,1.46,0.956,1.198,0.611,1.564,1.74,1.112,1.138,1.36,1.59,1.198,1.279,1.284,0.702,0.693,1.191,
266.000,16.399,8.203633,6.277022,11.87258,-0.2348927,4.205232,4.315,2,2.544,2.748,2.872,1.772,2.298,1.459,2.047,1.569,2.15,1.905,2.68,1.36,0.824,1.417,1.51,1.258,0.862,1.318,1.209,1.317,0.749,0.968,1.332,1.362,1.076,0.834,1.147,0.769,0.622,1.269,0.816,0.811,0.91,
267.000,16.672,11.74114,6.054244,11.0036,-1.93448,3.854296,4.016878,1.971,2.439,2.092,1.936,1.655,0.647,2.003,2.725,2.238,1.344,1.93,1.592,1.881,1.455,2.011,1.548,1.025,0.939,1.137,1.575,1.46,1.164,1.011,1.159,1.074,0.87,1.035,1.251,1.275,1.067,0.708,1.459,0.988,0.919,
268.000,16.649,10.33407,6.812984,11.37795,0.8744948,4.677048,3.820027,2.043,1.412,3.264,2.97,2.466,2.052,2.373,1.12,1.879,1.579,1.558,2.21,1.54,0.928,1.042,1.299,1.934,1.263,1.567,1.109,1.183,0.781,0.685,0.851,1.212,0.915,0.738,0.818,0.738,1.334,0.879,1.402,1.204,0.645,
269.000,28.668,7.631,6.445475,6.763978,2.959802,5.834243,4.462995,3.13,3.178,2.542,2.487,1.948,1.721,0.987,1.942,1.225,1.162,0.69,1.045,1.489,0.827,1.755,1.489,1.052,1.136,1.3,1.337,1.495,0.686,1.645,1.11,1.306,0.682,0.895,0.604,0.956,0.688,1.013,0.948,0.927,0.799,
