,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.603657,0.5431212,-0.7345428,11.665,12.336,4.634,10.167,3.167,7.048,1.754,3.121,2.767,3.728,3.376,1.477,2.126,2.581,2.858,1.703,4.149,2.955,4.425,3.293,2.887,2.411,3.254,2.488,2.573,1.44,2.193,2.983,1.528,1.323,2.48,1.17,1.878,2.077,1.74,1.895,1.716,1.679,
252.000,-1.834648,-0.3699254,1.178686,7.20232,8.851,8.532,6.39,4.948,3.545,2.125,3.806,4.355,3.396,4.507,4.034,1.704,2.276,2.13,4.308,2.995,3.919,2.091,2.894,3.357,2.712,1.667,1.788,2.179,3.13,1.771,1.354,1.28,2.197,1.906,1.342,1.629,1.612,2.205,1.592,1.402,2.396,
253.000,-0.03458852,1.251548,0.6732832,9.236241,12.356,4.947,6.022,2.633,4.866,5.451,3,3.681,2.509,2.316,1.084,2.68,3.684,2.504,2.578,2.297,2.099,3.274,2.299,1.526,2.075,2.17,1.989,1.86,3.296,1.365,1.988,1.625,1.531,1.305,1.934,1.716,1.351,1.583,1.931,1.515,1.85,
254.000,-3.318305,1.062217,1.659251,11.90828,9.372,6.083,3.093,5.998,5.882,3.501,1.704,3.747,3.398,3.511,1.976,3.056,2.275,2.227,2.368,3.359,1.864,2.485,2.875,2.786,1.98,3.015,2.17,2.618,1.682,2.787,1.726,1.761,1.992,1.541,1.484,1.516,1.64,1.237,1.156,1.691,1.208,
255.000,-2.070796,1.735401,0.5424561,11.60553,5.831,5.426,3.945,4.303,7.366,3.192,3.962,2.78,2.204,1.687,4.363,2.225,1.845,2.346,1.723,2.084,2.384,1.547,1.786,1.597,2.7,2.212,2.536,2.151,2.281,2.071,1.722,1.717,2.417,2.013,1.901,1.68,1.601,1.397,1.439,0.934,1.404,
256.000,-1.771948,2.003479,1.558136,18.17684,6.959,7.952,3.231,3.772,3.162,3.985,3.297,3.283,3.403,3.187,2.909,3.959,2.069,2.35,3.357,1.608,2.235,1.713,2.023,2.841,2.504,1.513,2.005,1.847,1.835,1.387,1.216,1.768,2.14,1.608,1.397,2.107,1.908,1.156,1.265,1.936,1.303,
257.000,-2.43521,1.669927,1.611089,13.0797,7.859447,3.116,5.684,5.923,3.042,1.833,2.762,1.785,3.656,3.379,2.413,1.764,2.81,1.935,2.693,1.975,1.239,2.759,2.093,1.811,1.445,1.994,1.907,1.88,2.039,1.555,1.755,1.05,1.448,1.434,1.133,0.817,1.284,1.511,1.697,0.55,1.126,
258.000,-1.143983,3.254965,2.339097,10.97287,3.207702,3.528,6.562,4.451,4.351,3.429,1.62,2.568,2.417,2.71,2.953,2.366,1.277,0.853,2.507,1.822,1.601,1.942,1.755,1.627,1.659,1.684,2.307,2.119,1.767,1.489,1.475,1.575,1.895,1.779,1.23,1.386,1.466,1.616,1.557,1.375,1.151,
259.000,0.5953698,2.202942,2.712164,14.00188,3.453859,5.179,6.123,2.648,2.146,3.858,3.233,2.011,3.02,2.986,2.244,1.561,1.395,1.858,1.575,1.72,2.924,2.171,1.871,1.892,2.287,2.125,1.514,1.465,1.727,0.929,0.938,1.536,1.705,1.428,2.238,1.065,0.997,1.058,1.834,1.338,1.345,
