,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.9963419,0.6743338,-0.006880434,11.521,6.23,8.647,5.342,8.3,4.42,2.818,3.846,2.52,2.357,5.197,5.747,2.819,2.683,2.672,2.248,3.93,2.742,2.308,2.074,1.71,3.831,2.889,2.83,1.889,2.087,2.088,1.65,2.998,0.735,1.401,1.882,2.736,2.561,2.182,1.213,2.01,1.693,
252.000,-0.8362541,2.594226,0.5180891,8.730843,5.736,7.349,7.546,5.301,2.536,6.286,4.933,4.125,4.79,3.197,1.935,4.717,1.603,2.015,0.822,1.798,2.008,2.315,2.058,2.08,3.227,1.524,1.505,2.383,2.361,2.589,2.307,1.306,2.277,1.396,2.061,2.206,2.9,1.267,1.917,1.733,2.408,
253.000,-2.399186,-0.03351518,0.7906421,9.818409,11.814,9.101,9.124,0.017,4.883,4.191,6.424,3.66,2.792,3.877,2.144,1.789,1.486,2.13,2.726,2.346,4.117,2.363,2.938,1.762,2.63,2.262,2.352,3.138,1.661,2.321,1.597,1.328,2.044,1.782,1.552,2,1.93,1.717,1.928,2.089,2.38,
254.000,-1.102457,1.63887,1.123046,8.11271,5.577,1.745,6.693,3.565,5.92,2.631,4.561,3.894,3.436,1.755,1.985,3.111,1.766,2.809,3.215,2.821,2.865,2.375,1.799,2.928,3.068,2.595,3.243,2.021,1.951,2.28,1.686,2.056,2.136,2.477,1.804,0.849,2.631,2.056,1.607,1.363,1.877,
255.000,-0.895674,-0.5858776,1.992346,9.422609,7.815,5.538,5.081,5.553,4.586,3.389,2.676,2.061,2.892,3.93,3.761,2.44,3.226,1.954,2.831,2.987,1.24,2.283,3.546,2.88,2.342,1.528,1.782,1.536,1.672,2.072,1.426,2.28,1.623,1.95,1.577,1.498,1.073,1.819,1.619,2,1.405,
256.000,-0.7469797,1.422918,1.748698,10.80289,5.362,3.616,4.745,8.189,3.991,1.725,2.767,2.586,2.746,2.453,1.324,1.198,1.484,1.43,2.128,2.073,2.543,2.907,1.432,2.232,2.328,2.128,2.102,2.266,1.413,1.879,1.591,1.739,1.253,1.668,1.279,2.05,1.709,1.493,1.693,0.986,1.214,
257.000,-0.1914722,2.829458,1.197583,12.51776,4.536065,7.555,4.246,3.944,0.95,4.594,4.594,3.921,3.218,2.954,1.877,3.158,1.812,1.396,0.83,1.758,1.982,2.084,2.142,1.923,1.672,2.258,1.432,2.118,1.849,1.95,2.244,2.105,1.445,1.42,1.467,2.222,1.983,1.368,2.252,1.016,1.266,
258.000,-1.595345,5.11645,2.11485,15.70077,6.536232,6.364,1.62,4.573,3.82,4.522,2.351,1.669,2.637,1.785,2.644,3.174,1.998,2.424,2.282,4.437,2.759,2.485,1.652,2.277,1.579,2.243,2.243,2.368,2.434,1.568,1.02,1.581,1.315,1.605,1.621,1.241,2.031,2.07,1.491,1.282,1.415,
259.000,-1.495117,4.72507,1.648161,14.80747,6.041858,5.481,4.236,4.482,2.881,2.31,3.547,2.632,2.164,2.459,2.55,1.458,1.463,0.762,2.338,1.605,1.589,2.749,1.741,1.402,2.367,2.321,1.74,1.324,1.758,1.763,1.471,1.749,1.671,1.368,1.527,1.467,1.374,1.523,1.052,1.434,1.666,
