,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.8707702,-0.9024916,2.004076,11.748,9.765,4.799,8.082,5.052,4.892,4.762,6.077,3.503,3.85,4.116,3.722,3.689,1.85,3.235,2.894,2.387,2.469,3.353,2.643,3.867,1.685,2.364,1.824,3.129,1.199,2.688,2.436,2.994,2.501,2.425,2.503,2.575,2.01,2.296,1.218,2.516,2.215,
252.000,-3.019743,-0.3551378,1.052064,5.229846,10.207,4.804,5.455,3.39,4.269,6.107,2.793,3.178,5.469,3.878,3.253,2.132,2.842,2.655,2.459,1.785,2.006,2.14,2.633,2.624,2.862,2.278,2.275,3.563,2.456,2.867,2.805,1.404,1.605,1.868,2.411,2.663,2.349,1.366,1.513,1.881,1.89,
253.000,2.878736,-0.3311698,2.165457,10.05904,7.596,11.743,9.03,6.149,5.501,2.832,2.384,4.346,3.395,1.373,2.966,2.892,0.626,2.974,2.219,3.805,1.885,3.462,1.927,2.182,2.064,3.121,2.198,2.839,1.825,1.723,2.455,2.55,1.723,1.992,1.653,1.685,1.896,2.025,1.168,1.828,1.541,
254.000,2.675185,-0.09210517,1.029877,7.919013,9.959,7.71,8.336,4.575,5.395,3.398,3.221,2.36,1.212,2.939,3.75,2.821,2.313,2.768,2.697,4.049,2.563,2.002,2.178,2.406,3.104,1.742,1.862,2.384,1.406,1.908,1.188,2.011,1.887,2.419,1.422,2.309,1.767,1.403,1.585,1.65,1.369,
255.000,4.465613,1.742952,2.132214,11.41579,11.396,5.903,3.373,2.66,3.601,3.993,4.047,2.513,2.239,1.652,2.63,2.34,2.469,2.242,3.183,2.718,1.761,2.115,2.17,1.902,1.707,1.421,1.293,0.866,2.393,1.171,1.439,1.519,2.186,1.669,1.711,1.226,0.951,1.957,1.309,1.503,1.609,
256.000,4.246431,1.281462,4.872068,12.85578,9.505,7.464,4.843,6.46,4.104,3.518,1.577,4.41,1.998,2.81,2.788,3.249,3.112,2.278,1.875,2.382,1.862,3.183,1.914,1.142,1.181,1.97,1.907,1.785,1.402,1.891,1.906,1.715,2.09,1.583,1.518,1.389,1.644,1.222,1.917,1.21,1.227,
257.000,5.776317,-0.3332638,4.185989,12.78358,9.443014,3.293,5.37,5.777,5.506,1.936,1.997,3.933,3.223,1.765,1.876,2.786,2.974,2.789,2.407,1.75,2.348,2.618,2.476,2.226,1.804,2.427,1.892,2.382,1.8,1.555,1.63,1.227,1.551,1.326,1.532,1.298,1.451,1.485,1.075,1.57,2.033,
258.000,3.364976,1.097252,3.246013,12.90189,8.623959,4.541,5.146,3.084,5.226,2.537,2.92,2.556,3.67,1.496,2.49,2.267,1.857,1.311,2.121,2.82,1.546,1.739,2.23,2.152,2.338,1.513,1.491,2.714,1.284,0.977,1.307,1.392,1.613,1.097,1.882,1.274,1.045,1.066,1.344,2.431,1.233,
259.000,2.405832,1.195666,8.519197,13.90419,10.29665,4.022,1.949,3.556,3.732,2.782,2.992,2.195,2.14,2.325,0.819,1.675,1.594,2.281,1.994,1.701,1.596,1.646,2.406,1.89,1.847,1.994,1.465,1.803,1.683,1.613,1.028,0.998,1.501,1.328,0.672,1.433,1.031,1.162,1.694,1.065,1.224,
