,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.491455,0.7648912,-0.1967093,7.589,11.061,8.308,10.992,3.319,4.709,3.998,4.511,3.894,2.48,2.357,3.401,2.956,2.928,2.033,4.345,4.101,2.99,3.244,2.514,3.573,1.853,1.84,2.727,2.618,3.416,1.505,3.165,2.19,2.039,1.589,2.529,1.678,1.882,2.604,2.343,2.155,2.047,
252.000,1.458045,1.43229,1.002473,5.840015,10.574,6.148,4.021,4.707,7.173,2.933,4.922,4.612,4.785,2.106,2.771,4.305,2.661,4.186,2.77,1.802,2.868,2.865,2.665,1.649,3.625,2.559,2.112,1.65,4.553,3.23,2.234,1.134,1.899,2.267,1.381,1.723,1.959,1.832,1.579,1.919,1.516,
253.000,2.121529,0.8784679,0.8437324,4.642886,10.487,6.695,7.128,4.397,5.786,2.516,4.788,4.954,3.376,2.878,3.303,2.454,3.133,2.21,2.607,2.887,2.325,3.611,3.974,1.967,1.356,3.167,1.776,2.442,1.986,1.739,1.053,1.084,1.835,2.328,1.869,0.999,1.166,1.206,1.236,1.739,1.257,
254.000,1.586292,0.7351735,1.720085,5.71767,7.333,7.79,11,5.052,5.699,4.538,3.991,3.869,1.63,2.516,3.116,2.879,2.792,3.185,3.727,2.594,2.562,2.632,1.638,3.581,2.532,3.066,1.973,2.18,1.16,1.955,1.768,2.536,1.371,1.933,1.738,1.715,2.639,1.678,1.803,2.352,1.478,
255.000,3.449271,3.787334,2.356972,8.030935,6.861,5.509,5.25,5.534,3.082,4.012,3.006,3.971,3.909,3.296,3.281,3.383,2.142,2.461,2.202,3.07,2.05,1.389,2.38,2.124,2.175,1.837,1.328,1.587,1.941,2.285,1.446,1.709,1.701,1.253,1.736,1.392,1.404,1.385,1.416,1.577,1.365,
256.000,3.118183,2.183544,1.550723,8.664604,6.257,8.579,4.308,3.784,6.225,3.24,3.948,4.29,1.839,3.462,4.133,1.433,1.185,2.704,2.036,1.751,2.084,2.533,3.128,2.59,1.868,2.155,2.811,1.999,1.568,1.136,2.305,2.157,1.402,1.18,2.185,2.329,1.905,1.843,1.299,1.845,1.836,
257.000,4.777294,4.678457,3.380384,6.691832,4.725416,7.137,4.439,4.179,4.022,3.134,3.01,4.243,3.353,3.519,1.149,2.378,2.726,2.523,1.872,2.144,2.693,1.206,2.244,2.282,1.982,1.612,2.347,2.22,2.354,1.71,1.515,1.536,1.889,1.806,2.107,1.69,1.675,1.766,0.893,1.016,0.979,
258.000,4.371631,4.093661,3.649759,8.070856,4.392645,5.198,8.133,5.722,3.239,3.971,1.794,3.647,3.421,2.32,3.387,2.379,1.919,2.097,2.447,2.59,1.265,1.854,1.925,3.024,1.581,1.54,1.926,1.931,1.867,1.713,1.58,1.133,1.286,2.136,1.82,0.994,1.719,1.642,1.608,1.676,1.546,
259.000,5.369974,3.765634,3.695649,9.669065,2.415107,3.333,4.821,4.373,4.088,3.41,2.006,3.426,2.974,2.258,2.666,1.824,2.091,1.82,1.224,1.023,1.637,2.07,2.313,1.592,1.412,1.15,1.994,2.016,1.838,0.735,1.195,1.484,1.213,1.152,0.861,1.183,1.611,1.51,1.355,1.436,1.102,
