,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.8375768,-0.2058461,0.07906331,6.072,6.394,5.526,3.059,4.722,3.515,4.344,3.03,2.575,3.216,2.277,2.979,3.034,3.213,2.586,2.274,5.823,2.876,2.365,4.074,2.301,3.471,2.178,2.658,2.936,2.883,1.184,2.334,1.815,1.788,1.745,1.965,1.652,1.541,0.958,2.031,1.639,1.894,
252.000,-0.4106692,-0.131382,0.2810755,4.516553,4.638,1.566,1.47,2.246,7.717,1.792,6.027,3.106,2.75,2.426,3.6,2.189,2.973,2.278,1.787,2.493,1.227,2.043,2.071,2.957,1.434,2.391,1.987,3.211,2.2,2.537,2.726,1.899,1.431,2.105,1.556,1.665,1.998,1.911,1.575,1.611,1.791,
253.000,-1.445537,-0.1310987,0.7421361,4.746202,3.568,6.653,3.633,2.329,4.928,3.129,1.451,4.079,1.973,3.926,2.131,2.953,2.181,3.199,2.079,2.065,2.266,1.894,2.408,3.087,2.357,1.462,2.137,2.289,2.022,2.369,1.184,1.804,2.599,1.834,1.303,2.166,1.914,0.982,1.436,1.699,1.166,
254.000,-1.372887,0.4938172,1.484075,6.040406,3.444,6.394,4.636,3.08,3.214,2.468,3.013,1.673,3.071,2.105,2.806,2.69,2.164,1.912,2.082,3.026,3.273,2.021,2.619,1.045,1.945,1.946,1.489,1.5,1.525,2.745,1.862,1.848,1.432,1.756,2.096,1.855,1.802,1.447,1.919,1.362,1.456,
255.000,0.9112735,-0.9651607,1.464161,5.992765,9.446,3.622,3.605,5.304,2.329,2.483,3.669,1.465,2.097,1.868,2.308,2.022,1.297,1.738,1.85,2.198,1.738,2.526,1.71,2.137,2.912,2.108,1.356,1.566,1.538,2.087,1.478,1.452,1.109,2.343,1.385,1.628,1.386,1.231,1.308,1.608,1.191,
256.000,1.587982,0.4752989,1.113203,6.529847,4.57,4.772,4.716,2.717,2.4,2.862,2.601,2.875,2.935,2.613,0.8,1.5,1.835,2.234,1.478,1.897,1.77,2.085,1.861,2.327,2.234,1.586,1.343,1.185,1.185,1.766,1.977,1.313,1.054,1.912,1.119,1.494,1.928,1.114,1.566,0.962,1.334,
257.000,2.220961,-1.137038,2.894723,6.977907,5.358062,2.979,3.795,4.078,2.546,5.018,0.828,2.283,1.955,2.6,3.55,2.75,2.531,1.561,2.278,2.03,2.646,2.039,2.749,1.787,1.683,1.977,2.045,1.771,2.078,0.979,1.081,1.973,1.404,1.159,1.271,1.949,1.508,1.256,1.141,1.101,1.072,
258.000,3.878105,-0.3021396,3.041223,9.948761,5.180479,3.113,5.587,2.526,2.81,4.048,2.604,2.547,2.907,1.819,2.222,1.794,3.753,1.621,2.026,2.976,2.01,1.793,1.778,1.718,1.824,1.742,1.89,1.376,1.178,1.58,1.377,1.52,1.127,1.271,1.072,1.716,1.151,1.597,1.469,1.724,1.072,
259.000,2.94499,0.1702716,3.149414,9.590591,8.9814,2.026,3.143,4.749,4.494,0.849,1.306,2.551,1.39,1.785,1.94,2.348,2.475,1.034,1.572,1.488,2.155,1.705,1.914,2.018,2.125,1.542,0.893,2.031,1.438,1.402,1.282,1.084,0.938,0.75,1.332,1.631,1.012,1.347,0.887,1.048,0.931,
