,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.622838,0.6152257,0.2194967,16.107,3.359,4.471,6.026,5,6.562,4.839,3.759,1.781,4.153,3.09,3.167,2.208,2.177,3.887,2.642,1.706,2.885,2.644,2.43,3.352,2.207,2.346,2.836,2.633,2.167,1.993,2.023,2.128,2.347,1.497,2.103,1.073,2.418,1.618,1.52,1.614,1.76,
252.000,-1.7417,0.5338432,-0.2447361,8.143413,12.597,6.491,3.756,4.156,5.565,5.969,3.84,0.753,2.837,2.969,1.989,2.352,2.235,3.132,4.211,2.231,1.632,2.389,2.302,2.569,2.759,2.186,1.779,2.335,1.493,1.432,1.042,2.261,0.976,1.446,0.856,2.255,2.111,2.441,1.525,2.037,1.43,
253.000,0.3578642,0.3159214,0.4778749,11.62334,6.928,6.693,7.737,3.971,4.697,3.577,3.208,2.717,2.554,1.888,3.92,3.054,3.071,2.118,3.512,2.72,2.691,3.069,2.048,2.932,2.583,1.433,2.276,0.968,1.951,1.765,1.511,1.839,1.585,1.847,1.484,1.07,0.843,1.314,1.228,1.715,2.232,
254.000,0.4991235,1.15483,0.2799871,11.76979,7.431,4.584,4.526,6.622,4.674,2.989,3.63,1.095,3.343,2.847,2.709,2.947,2.05,3.162,3.228,2.184,1.033,1.558,2.277,3.027,2.477,1.55,1.603,1.983,1.918,2.087,2.025,2.321,1.764,1.317,1.758,2.153,1.375,1.859,1.752,1.284,2.11,
255.000,2.481062,0.6678328,0.5396862,14.93639,5.055,3.091,4.24,6.141,5.578,3.059,1.922,2.013,1.079,2.043,3.394,1.709,1.553,1.711,2.727,1.68,1.658,1.33,1.972,1.927,2.601,2.324,1.672,1.556,1.589,1.82,1.325,1.952,1.652,1.213,1.797,1.177,1.193,2.269,1.572,2.011,0.734,
256.000,0.5914634,0.8373557,0.2649187,16.18652,8.189,6.257,4.295,1.165,1.469,3.731,2.509,3.22,1.198,1.641,3.647,1.479,1.562,2.745,0.962,0.914,1.978,1.387,1.768,2.557,1.925,2.768,1.861,1.308,1.126,1.387,1.634,1.686,1.325,1.142,0.993,2.305,1.548,1.319,1.152,1.463,1.311,
257.000,1.267898,0.9148083,-0.1882159,15.75033,7.326411,4.493,4.137,5.147,1.868,4.992,2.426,3.278,2.879,2.499,2.382,2.19,3.051,1.319,1.594,2.549,1.5,1.85,1.613,1.938,1.812,1.708,1.633,1.331,1.889,1.622,1.297,1.655,1.795,0.987,1.107,1.75,1.288,1.243,1.305,1.703,1.137,
258.000,1.577847,2.207663,0.7722985,17.95657,4.535376,5.938,3.062,1.833,3.293,3.343,2.179,2.314,4.028,3.914,3.625,2.472,1.541,1.767,1.76,1.627,1.416,1.305,1.528,1.924,1.761,1.185,1.946,1.369,1.618,1.426,1.58,1.087,1.143,1.321,1.288,0.888,1.179,1.218,1.591,1.108,1.289,
259.000,3.367527,1.474123,0.4205303,20.11971,6.505769,4.446,2.555,2.682,2.598,1.247,2.182,2.48,1.745,2.029,2.178,2.271,2.165,1.839,2.308,1.588,1.694,1.113,2.5,1.541,2.292,2.041,1.641,1.695,0.75,1.595,1.479,0.957,1.234,1.779,1.212,1.194,1.477,1.489,1.071,1.074,3.917,
260.000,2.851301,3.586422,1.023124,16.56074,3.205693,3.938,2.773,2.71,5.213,1.062,2.028,1.748,1.721,1.604,1.14,2.575,1.558,0.962,0.282,2.167,2.379,1.356,1.003,2.093,1.394,1.649,1.574,1.655,1.22,1.4,0.953,1.624,1.211,1.038,1.405,0.662,1.532,1.292,1.544,1.453,0.822,
261.000,7.8591,4.697542,1.078653,18.25878,3.429292,3.037,3.897,4.001,1.921,2.752,3.024,2.155,2.059,2.947,1.382,1.835,1.677,1.436,1.549,1.593,1.768,1.883,1.584,1.548,1.596,1.464,1.424,1.704,1.039,1.158,1.383,0.706,1.06,1.341,1.178,0.884,0.662,2.061,0.915,1.511,0.862,
262.000,5.914599,3.734229,0.7950606,15.77883,0.876402,3.30325,1.414,4.39,3.912,2.726,3.611,1.155,2.902,1.637,2.23,1.365,2.678,2.076,1.181,1.42,2.278,1.644,1.914,1.663,2.213,1.626,1.318,1.787,1.121,1.423,0.898,0.666,0.784,1.517,1.208,0.98,1.455,0.935,1.137,1.248,1.404,
263.000,7.532091,5.152712,1.5883,12.3397,2.792166,2.433395,3.257,2.986,1.767,1.847,1.694,3.986,1.679,2.193,1.814,2.222,1.527,1.228,1.657,2.076,2.249,1.974,1.366,1.771,1.02,1.507,0.913,1.571,1.447,1.388,1.522,0.874,1.386,0.844,1.299,1.191,0.797,1.209,1.332,1.466,1.155,
264.000,14.899,4.8918,0.7487962,18.12053,0.8368768,2.569712,5.137,3.305,2.499,2.177,2.088,1.128,2.903,2.062,1.255,2.276,1.08,1.835,1.323,1.457,0.99,2.096,1.305,1.197,0.915,1.138,1.691,1.672,1.046,1.24,1.128,0.899,1,0.977,1.037,0.904,1.283,0.913,0.694,1.236,1.092,
265.000,12.247,6.666431,2.087787,19.34206,0.01950348,3.164829,2.247,4.319,2.58,1.604,2.301,1.485,1.511,1.132,3.278,1.751,1.598,1.4,1.115,1.704,1.493,1.041,1.035,1.396,1.201,1.076,1.701,1.604,0.795,1.886,1.394,1.334,0.772,1.086,1.482,1.155,1.431,1.396,0.642,0.771,1.065,
266.000,15.904,8.134149,1.458675,9.118009,1.3698,1.733389,3.031,1.68,3.748,1.625,2.143,1.475,1.586,1.195,1.581,1.188,1.753,1.634,1.696,1.889,1.473,1.176,1.599,1.431,1.415,1.621,1.213,0.673,1.627,0.576,1.469,1.436,0.926,1.226,0.926,0.89,1.106,0.774,1.038,0.988,1.08,
267.000,27.037,6.24634,2.745902,13.77541,1.132491,2.432151,4.061084,2.647,2.028,2.059,2.281,1.38,2.255,1.576,0.657,1.528,1.64,1.723,1.592,1.326,1.781,2.129,1.18,0.837,1.732,1.199,1.492,1.427,1.445,1.012,0.802,0.912,0.862,0.959,0.734,1.361,0.96,1.078,0.776,1.384,0.934,
268.000,37.886,7.408056,2.986727,12.90448,4.603953,3.216102,3.549541,1.501,2.795,0.812,2.057,1.418,1.932,1.501,0.721,2.071,1.374,1.262,0.918,0.708,0.667,1.298,1.287,1.124,1.44,1.221,1.178,0.694,0.949,1.387,1.477,0.679,0.874,0.852,1.109,1.16,1.212,1.001,1.133,0.859,1.102,
269.000,65.338,6.132,2.592336,10.54456,3.685743,3.7311,4.723976,1.875,2.707,2.358,2.715,2.014,1.186,0.812,1.965,0.939,1.032,1.784,1.086,1.424,1.107,0.988,1.076,1.444,1.338,1.186,1.445,1.012,1.423,0.879,1.075,1.182,0.944,1.103,0.902,1.163,0.909,0.773,0.613,0.734,0.968,
