,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.23633,0.9033348,0.2902775,10.404,5.866,12.218,9.181,5.424,9.501,4.631,7.9,5.143,4.157,2.822,3.897,1.852,4.947,5.196,2.001,3.05,4.347,3.543,4.15,2.803,3.47,2.748,2.105,2.921,2.392,2.655,2.606,1.548,2.192,2.007,2.231,2.307,2.538,2.52,3.119,2.251,2.407,
252.000,-0.872584,1.020612,1.221826,4.382161,7.777,10.095,7.728,7.107,4.219,5.993,5.827,4.608,4.557,5.142,5.52,5.021,3.38,3.031,2.04,2.861,3.123,4.498,3.325,3.593,3.005,2.631,2.782,2.848,1.924,2.444,1.332,2.228,1.826,1.998,2.567,1.159,1.559,1.942,1.506,1.963,2.362,
253.000,1.560671,2.366505,0.7280192,5.602959,8.693,9.17,4.899,7.483,2.731,7.864,5.372,5.404,3.759,3.433,3.182,3.162,3.382,2.472,2.529,2.637,2.679,2.223,2.82,3.009,3.049,3.038,2.336,3.329,2.361,1.768,2.246,2.665,1.576,2.079,1.707,2.28,2.118,1.651,1.58,1.834,2.009,
254.000,0.3356447,3.603699,1.61431,8.6903,9.548,7.719,5.614,10.794,6.604,5.943,4.211,3.05,2.816,3.804,3.492,3.712,2.397,3.321,2.397,2.786,2.118,2.635,3.547,2.046,3.197,1.928,2.486,2.264,3.002,2.421,2.453,1.93,1.61,1.687,2.32,1.361,1.406,1.186,1.166,1.418,1.65,
255.000,0.5706795,1.524635,1.590739,8.550373,8.108,6.808,6.258,3.611,7.604,1.82,4.277,3.481,2.994,3.08,3.275,2.824,2.737,3.109,3.259,2.389,2.892,2.225,1.534,2.889,1.61,2.271,2.229,2.73,1.496,2.267,2.208,2.614,1.936,1.518,1.964,1.901,2.356,1.844,1.383,1.51,1.315,
256.000,0.2813571,0.03039146,2.086891,12.05906,7.436,5.757,6.663,7.01,4.113,3.507,3.939,2.028,4.685,2.537,3.113,2.112,2.751,2.404,3.031,2.716,2.579,3.69,2.034,2.967,1.63,1.671,2.597,2.236,1.808,2.424,2.628,0.791,1.429,1.364,1.907,1.569,1.566,1.397,1.382,1.419,1.755,
257.000,0.2110541,6.388706,2.873323,14.44791,6.626375,7.091,7.498,6.187,2.276,2.731,3.905,4.449,3.722,2.221,2.988,2.292,2.744,3.076,1.735,1.222,1.572,2.188,1.823,2.114,3.699,2.5,2.389,2.308,1.705,2.594,1.566,1.091,1.063,0.911,1.335,1.731,1.528,1.719,1.431,2.132,2.002,
258.000,2.615666,5.895524,5.425936,10.09531,8.114382,7.847,5.225,6.38,2.444,3.761,3.837,2.706,2.871,2.71,3.015,2.358,2.061,2.561,3.27,2.541,2.672,2.483,2.022,2.587,1.533,2.121,2.422,1.351,2.262,1.599,0.981,2.03,1.604,1.652,1.473,1.541,2.047,1.989,2.088,2.564,0.684,
259.000,2.037678,7.462016,5.159389,15.35829,9.213788,7.039,6.031,2.574,5.57,4.314,5.727,2.939,1.298,2.53,1.933,2.892,2.286,2.835,1.648,3.154,2.446,2.135,1.649,2.261,0.931,2.279,1.687,1.747,1.753,1.918,1.424,1.347,1.485,1.785,1.813,1.76,2.344,2.018,1.212,1.779,1.732,
