,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.257248,0.4516525,0.7541918,6.658,9.389,6.647,6.952,6.202,2.882,2.797,4.161,1.969,4.417,3.585,2.103,3.211,1.885,3.004,2.674,1.935,3.11,4,2.865,3.571,3.841,2.942,2.832,2.53,2.516,2.015,2.146,3.417,1.51,1.967,1.792,2.06,1.867,2.204,2.664,2.004,1.698,
252.000,-1.210265,1.533626,-0.4337178,1.042972,10.468,9.995,3.975,5.593,3.842,4.536,2.455,3.155,3.959,2.177,3.483,4.12,4.387,3.794,3.271,2.928,1.682,1.999,1.951,2.598,2.159,2.945,2.546,2.09,2.483,1.676,2.44,1.914,1.856,1.606,1.502,1.834,1.929,1.953,1.541,2.016,0.928,
253.000,2.863753,3.675599,-0.03496913,7.768163,8.884,9.787,6.682,1.272,3.563,5.311,2.757,5.238,3.505,1.832,2.587,4.111,3.138,3.182,2.447,3.781,1.79,2.058,2.38,2.401,2.32,1.977,2.762,1.526,3.182,2.061,2.366,1.842,1.589,1.59,1.721,1.598,1.032,1.898,1.927,1.112,1.759,
254.000,2.762762,3.060241,2.260694,6.355214,5.912,8.265,8.376,4.698,2.11,4.088,3.603,5.003,5.432,2.298,3.977,1.263,4.455,3.762,2.815,1.643,3.437,3.326,2.811,2.033,2.859,2.838,2.546,2.777,2.011,2.166,1.492,1.819,1.653,2.275,0.998,2.299,1.498,1.38,1.625,1.602,2.127,
255.000,-1.149761,5.067413,1.203131,8.523999,6.537,2.232,5.523,2.947,4.945,3.321,3.064,3.173,3.87,3.117,2.548,3.185,2.016,2.185,2.508,2.011,2.417,2.255,2.701,2.109,1.797,1.403,1.434,1.673,2.774,1.081,1.986,1.183,2.245,2.307,1.396,0.849,1.59,1.477,1.617,1.283,1.081,
256.000,2.443916,4.924795,1.45298,8.044457,6.436,5.856,4.441,5.763,1.621,4.88,2.931,3.913,3.621,2.295,3.04,1.011,1.77,3.385,2.547,1.232,2.53,3.598,1.982,3.174,3.706,2.024,2.005,1.467,1.479,1.146,1.444,1.331,1.393,1.683,2.249,1.608,1.69,1.58,1.347,1.184,1.904,
257.000,4.42496,6.522501,2.38181,8.048671,3.883922,3.591,3.854,2.461,4.985,4.091,2.545,3.874,0.506,1.957,2.015,2.894,2.088,2.359,1.724,2.606,2.312,2.079,3.534,1.501,1.754,2.393,1.552,1.132,1.859,2.098,2.437,1.657,1.693,1.77,1.141,1.133,1.303,1.483,1.672,1.758,1.684,
258.000,-2.074435,7.01348,1.70948,10.26568,4.032972,8.764,1.619,1.18,2.4,2.839,1.403,2.145,1.617,2.006,3.376,1.533,1.618,2.662,1.514,2.274,1.503,2.308,1.95,2.576,2.58,2.094,2.358,1.167,2.498,1.077,1.24,1.548,1.498,1.873,1.345,1.186,0.635,1.303,1.276,1.065,1.429,
259.000,6.59796,9.389658,3.773657,8.318283,3.997285,3.483,2.565,3.572,2.482,4.464,3.021,3.34,2.315,2.171,2.952,2.839,1.407,2.543,3.009,2.618,2.09,1.729,1.485,2.188,1.843,2.178,1.727,1.911,1.336,1.877,1.088,1.498,1.037,1.093,1.067,1.246,1.115,0.928,1.174,1.319,0.956,
260.000,3.792691,10.33417,3.734488,7.347108,4.542561,5.676,2.474,3.369,3.705,2.435,1.605,2.913,2.944,2.214,2.097,1.891,2.993,1.81,1.481,1.186,1.198,1.953,2.093,1.329,1.104,2.085,1.569,1.12,1.538,2.545,1.539,0.844,0.888,2.066,1.682,1.201,1.213,1.181,1.197,1.052,1.239,
261.000,6.983937,10.9828,3.970141,8.290339,2.891055,4.386,5.037,3.284,3.05,3.44,2.368,2.172,2.032,1.487,1.814,1.911,1.521,1.906,2.069,1.266,1.512,1.236,2.326,1.695,1.397,0.923,1.799,1.555,1.155,1.212,1.436,1.094,1.122,0.497,0.979,0.366,1.411,1.322,1.276,1.309,1.058,
262.000,8.260493,13.62489,3.65137,8.269341,0.9811521,5.328939,2.464,4.564,5.119,4.692,2.395,3.416,1.732,1.81,1.772,2.056,1.363,1.331,1.761,2.697,1.161,1.519,1.811,1.739,1.58,1.508,1.553,1.7,0.76,0.957,0.821,0.878,0.94,1.167,1.491,1.056,1.125,1.201,1.695,1.155,1.386,
263.000,13.09514,12.13801,4.553975,10.22597,1.217063,5.224705,3.138,3.549,3.618,1.085,1.612,1.868,2.021,1.466,1.505,1.931,1.927,1.714,2.309,0.857,1.869,1.845,1.769,1.362,1.898,1.464,1.363,1.604,1.135,1.774,1.057,1.411,1.699,1.048,1.543,1.204,1.577,0.987,1.251,0.986,0.816,
264.000,12.059,12.7455,6.480656,9.400575,3.057951,2.660896,4.813,3.069,2.655,2.523,2.159,1.699,1.558,1.968,1.109,1.565,1.439,1.748,1.594,1.861,1.937,0.977,1.037,1.665,1.35,1.042,0.816,1.281,1.511,1.279,1.244,1.527,0.932,1.146,0.779,0.686,1.555,1.09,0.981,1.42,1.024,
265.000,15.976,12.74255,3.529422,9.448872,1.761369,2.279793,2.597,5.291,1.664,3.195,2.843,1.901,1.516,0.914,1.27,1.448,2.168,1.576,2.058,1.165,2.13,1.187,1.326,1.571,1.76,1.241,1.313,2.315,1.041,1.243,1.331,0.6,0.857,1.262,0.641,1.417,0.716,0.898,0.725,1.038,0.636,
266.000,10.067,13.48843,6.030664,8.471772,0.3666893,5.347521,2.526,4.984,0.698,1.655,1.282,1.439,1.693,1.977,1.059,2.073,1.801,1.191,1.941,1.646,1.934,1.602,1.093,1.394,1.405,1.43,0.824,1.269,1.274,0.71,0.783,1.221,1.305,1.151,1.091,1.338,1.209,1.088,1.3,1.209,0.95,
267.000,26.805,12.77073,6.100783,8.52339,2.16797,3.83733,2.370238,1.778,3.401,2.897,1.855,2.02,1.838,1.849,1.813,2.071,1.73,1.765,1.381,1.591,1.885,1.437,1.057,1.968,1.165,1.76,1.921,1.074,1.324,1.42,1.453,1.074,1.328,1.345,1.264,1.277,0.89,1.149,0.996,1.125,0.942,
268.000,46.431,13.10994,6.618806,9.512157,2.987238,3.852062,3.424459,3.277,1.74,2.718,2.345,2.443,1.534,2.007,1.816,1.735,1.357,2.012,1.313,1.226,1.091,2.053,1.1,2.442,1.903,0.943,1.434,1.093,1.209,1.179,0.759,0.918,0.842,0.722,0.976,0.561,1.222,1.17,1.044,1.324,1.066,
269.000,67.104,10.537,6.32639,7.467657,2.210377,4.038765,2.865119,1.261,2.293,1.962,0.986,1.532,1.889,0.987,2.069,0.692,1.538,2.147,1.797,1.879,1.469,1.287,1.166,1.034,1.426,1.478,1.325,0.995,1.228,1.52,0.964,1.153,0.83,0.718,0.66,1.168,1.11,0.78,1.031,1.054,0.735,
270.000,105.681,11.859,7.491601,7.918375,2.042972,1.211653,2.776143,2.799,3.735,2.55,2.763,1.376,1.814,1.391,1.258,1.118,1.411,1.779,1.485,1.164,0.985,1.422,1.445,1.136,1.462,1.345,0.737,1.225,1.378,1.087,0.785,1.145,0.588,0.937,0.73,1.014,0.699,0.958,0.949,1.296,0.579,
271.000,108.164,8.057,7.124612,5.926671,2.31545,3.42942,4.664604,1.963,3.435,1.288,1.716,2.042,2.176,1.862,1.917,1.22,1.731,1.011,1.352,1.323,1.155,1.228,1.49,2.11,0.659,1.862,1.297,1.392,1.316,1.151,1.157,0.572,1.007,0.752,0.816,1.003,0.793,1.172,0.873,0.74,0.674,
272.000,132.559,5.209,8.211921,9.823946,3.686186,3.21418,5.099774,1.737564,2.736,1.776,2.511,2.342,0.464,1.492,1.525,1.124,1.181,1.19,1.286,1.572,2.214,0.92,1.795,0.785,0.696,1.545,1.398,0.953,1.532,0.837,0.815,0.9,0.696,0.722,0.598,1.372,1.038,1.047,0.87,0.473,0.561,
273.000,107.44,26.56,5.91211,9.440599,4.62282,3.899726,4.695438,4.217195,2.456,2.993,1.175,1.329,1.375,1.612,1.204,1.096,1.782,1.296,1.652,1.658,2.064,1.036,1.237,0.931,0.609,1.739,1.224,0.731,1.021,0.849,1.252,0.463,1,0.418,0.957,0.834,0.722,0.692,0.772,0.997,0.873,
274.000,74.721,42.321,6.302,7.064194,5.463215,2.603599,3.285978,2.552096,2.91,2.795,1.246,1.76,1.058,1.293,0.832,1.07,1.623,1.4,1.172,0.972,1.386,1.098,1.026,1.472,1.103,0.519,0.898,0.843,0.693,0.923,1.039,0.736,0.84,0.856,1.472,0.719,0.813,0.788,0.944,0.944,1.133,
275.000,51.317,66.528,6.189,6.233447,3.060232,5.290957,4.75932,2.611052,1.137,2.377,1.239,2.675,1.643,1.335,1.161,1.181,1.862,0.628,1.57,1.969,0.82,0.898,1.237,0.999,1.473,1.205,1.326,1.307,1.091,0.681,0.912,1.254,0.881,0.772,1.19,0.767,0.698,0.642,1.113,1.023,0.899,
276.000,42.083,94.209,10.333,6.984353,4.522871,2.327548,5.424215,2.136833,2.079,1.888,0.95,2.223,1.441,2.459,1.432,1.373,0.92,1.056,1.341,1.179,1.056,1.273,0.9,1.393,1.214,1.15,1.073,0.472,0.96,0.88,0.605,1.056,0.947,0.812,0.885,0.958,0.787,0.775,0.811,0.465,0.554,
277.000,18.303,116.325,6.823,7.616018,4.08012,0.2671722,5.825778,4.081814,1.767825,1.911,1.223,1.236,1.216,0.982,1.553,0.99,1.209,0.817,1.001,1.416,1.687,0.902,1.03,1.095,0.978,1.019,1.283,1.082,0.995,0.335,0.9,0.802,1.019,0.701,0.811,0.882,1.261,0.668,0.69,0.761,0.616,
278.000,11.843,116.712,8.048,6.087052,4.887378,2.906723,6.453229,4.611918,1.876474,2.457,1.532,1.694,1.61,1.316,1.844,1.396,1.263,1.361,0.795,0.968,1.35,0.785,1.452,1.079,1.026,0.782,0.848,1.099,1.029,0.981,0.599,0.735,0.769,0.891,0.7,0.904,0.736,0.854,0.831,0.731,0.78,
279.000,9.875,115.391,17.436,5.142,6.630043,0.7128884,6.583862,2.921882,1.426798,1.817,1.906,1.422,2.575,1.337,1.408,1.645,0.967,1.045,1.359,1.325,1.057,1.134,1.173,1.042,1.271,0.872,0.765,0.866,1.485,1.14,0.544,0.781,0.765,0.559,0.654,0.802,0.722,0.904,0.714,0.598,0.59,
280.000,5.232,94.614,27.075,7.842,5.949344,0.2760132,7.058415,4.141424,2.137201,1.371,2.385,2.234,1.824,0.193,1.502,1.08,0.884,0.95,0.925,0.681,1.223,1.146,1.161,1.098,1.09,1.544,0.663,0.788,1.169,0.975,0.709,0.571,0.597,0.797,0.761,1.163,0.711,0.843,0.624,0.765,0.819,
281.000,10.493,68.851,54.758,5.307,6.232272,2.626743,7.579295,4.171867,1.45193,1.966,2.532,1.601,1.499,0.965,0.63,1.28,0.932,1.236,0.953,1.518,1.097,1.474,1.065,1.243,0.835,0.973,0.726,1.061,1.013,0.998,0.765,1.012,0.769,0.63,0.617,0.962,0.896,0.797,0.687,0.761,0.558,
282.000,3.594,41.861,79.049,6.687,7.515479,3.617234,6.978179,6.102634,1.955402,2.071174,1.509,1.12,1.765,1.484,1.223,1.11,0.975,0.832,1.167,1.397,1.252,1.22,0.621,1.221,1.196,0.727,0.922,0.852,1.022,0.418,0.771,0.459,0.571,0.425,0.691,0.528,0.916,0.828,0.822,0.545,0.541,
283.000,8.723,27.962,98.099,7.855,6.299115,5.354311,5.194655,5.205039,1.677312,1.879528,1.223,1.439,1.206,0.833,0.802,0.452,1.171,1.364,1.108,1.451,0.703,0.82,0.846,0.793,1.037,1.161,0.719,0.9,1.237,0.945,0.639,0.767,0.563,0.544,0.706,0.537,0.799,0.843,0.66,0.991,0.69,
284.000,5.755,16.08,103.537,14.094,5.902,3.867262,9.740777,6.497874,1.604788,1.884952,2.641,1.68,1.792,1.579,1.497,0.82,0.94,1.178,1.014,1.322,1.276,1.197,1.557,0.527,0.81,1.248,0.742,0.907,0.861,0.686,0.787,0.697,0.93,0.767,0.527,0.578,0.897,0.648,0.674,0.883,0.597,
285.000,4.124,6.373,102.509,20.964,8.818,4.880906,7.094796,4.832546,1.62544,1.286267,2.076,1.813,1.782,0.456,0.894,1.177,1.547,0.576,0.912,1.707,1.243,1.249,1.095,0.952,0.753,0.934,1.022,1.174,0.928,0.901,0.928,0.33,0.528,0.813,0.889,0.628,0.725,0.547,0.67,0.93,0.528,
286.000,6.818,10.881,83.629,31.352,8.098,5.969883,8.508102,4.653264,2.002215,1.838539,1.71,1.838,1.454,1.308,1.185,1.069,1.052,0.939,0.821,0.952,1.108,1.245,1.063,0.612,1.049,0.96,0.667,1.159,0.745,0.717,0.512,0.699,0.687,0.657,0.634,0.587,0.872,0.697,0.559,1.059,0.451,
287.000,8.229,6.258,62.766,55.835,6.38,6.103796,9.276126,7.335112,2.528715,1.341204,2.139914,1.212,1.606,0.782,0.741,0.645,1.169,1.091,1.218,0.808,0.883,0.885,1.048,1.36,0.856,0.79,0.817,0.917,1.241,1.07,0.765,0.711,0.706,0.654,0.52,0.639,0.453,0.674,0.646,0.733,0.551,
288.000,9.71,9.628,42.476,76.36,8.214,8.991905,8.001018,8.751596,1.483558,2.361023,2.412887,2.044,0.729,1.076,1.19,1.202,0.736,1.337,0.552,0.947,1.038,0.757,0.349,1.002,0.771,1.086,0.747,0.8,0.628,0.784,0.45,0.64,0.592,0.718,0.496,0.648,0.827,0.509,0.911,0.513,0.709,
