,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-2.143055,0.6291214,0.1584605,13.254,9.481,6.763,7.469,1.632,6.232,4.668,2.648,4.784,4.11,3.439,3.86,4.29,2.751,1.578,1.528,1.803,3.19,2.431,2.403,4.249,3.298,2.813,2.318,3.254,3.36,2.23,1.972,2.297,1.74,1.99,2.759,2.474,0.871,1.806,1.514,2.471,2.656,
252.000,2.555668,0.3975555,0.8907447,11.65549,11.175,3.608,9.525,10.818,5.705,5.142,4.55,2.228,5.285,3.994,1.863,3.258,3.854,3.424,2.234,3.707,3.061,3.602,2.621,3.585,2.446,1.849,3.658,2.317,2.304,1.756,2.053,1.893,2.145,2.415,2.668,1.715,2.024,2.006,2.109,1.939,2.896,
253.000,-0.8673227,1.440435,1.648188,13.70411,5.454,7.454,5.637,5.605,3.697,3.529,5.289,3.481,7.607,2.566,2.079,2.091,3.08,3.383,2.398,2.559,1.991,2.447,2.561,3.308,2.9,2.119,2.909,1.944,0.687,2.109,1.913,2.08,1.962,2.033,1.734,2.141,2.416,1.608,2.202,2.897,1.581,
254.000,-5.62761,3.372943,2.871022,11.64421,9.237,5.394,7.43,5.138,7.14,4.57,6.049,2.445,3.82,4.028,3.7,2.653,2.568,2.836,3.007,1.682,2.606,2.1,3.656,3.672,2.472,2.566,2.372,1.747,2.373,2.13,1.496,1.619,2.316,2.935,1.443,1.697,1.738,2.017,1.779,2.168,1.597,
255.000,-6.503617,2.673792,2.374134,12.09613,7.866,6.634,7.554,9.53,2.472,4.49,4.013,4.715,2.284,2.689,3.107,3.276,3.132,2.558,2.395,1.799,2.959,2.067,2.07,2.394,1.834,2.173,3.329,1.717,2.258,2.255,1.956,1.864,1.051,1.185,1.674,1.511,1.987,1.695,2.207,1.581,1.963,
256.000,-3.58688,2.939863,2.441108,11.33439,7.844,4.471,5.782,8.348,4.53,3.855,3.397,1.947,2.863,0.67,2.454,3.505,2.524,2.54,3.129,1.657,3.09,3.638,1.892,3.145,1.921,1.601,2.872,2.528,2.347,1.58,2.152,1.664,1.954,1.755,1.571,1.82,1.697,1.589,2.137,1.432,1.346,
257.000,-3.186087,3.889357,3.777411,13.17861,5.036008,6.636,6.496,4.94,4.505,5.125,2.493,2.063,2.937,2.656,2.135,2.238,1.598,2.958,1.199,3.936,1.326,1.899,2.883,1.949,2.12,1.113,1.75,2.202,1.57,1.277,1.166,0.986,1.146,1.451,1.599,1.032,2.146,1.987,1.443,1.691,1.423,
258.000,-3.466906,4.943545,3.542429,15.93923,8.948431,5.833,4.483,4.985,5.86,4.143,4.493,1.742,4.598,1.878,2.543,1.926,2.122,2.406,2.654,1.697,2.93,3.114,1.929,1.897,2.719,2.405,2.121,2.351,2.817,2.311,1.607,2.191,1.215,1.396,1.474,1.786,1.718,1.705,1.129,1.72,1.267,
259.000,-2.599254,5.816979,4.235228,14.47436,5.350142,7.387,5.933,6.837,3.988,4.021,4.27,3.482,1.592,2.435,1.85,2.571,2.168,2.175,1.757,1.518,1.353,1.319,1.754,2.252,1.673,2.236,1.782,1.889,1.937,1.344,1.265,1.638,2.272,1.433,1.171,2.113,2.001,0.955,1.636,1.701,1.384,
260.000,-5.028732,5.937494,4.906106,17.22114,7.804195,4.261,5.253,3.629,1.864,3.394,4.337,2.739,3.156,2.306,2.127,2.069,2.14,1.259,2.075,2.375,2.086,1.92,2.087,1.5,2.532,1.013,2.003,0.943,1.534,0.949,1.253,0.93,1.298,1.79,0.948,1.38,1.694,1.035,1.284,0.993,1.401,
261.000,-1.555011,7.211459,6.305342,21.72242,6.87217,4.9,3.64,3.175,4.166,5.442,1.137,1.58,2.257,3.03,2.552,1.867,0.725,1.803,1.433,2.15,1.534,1.733,1.796,1.672,1.923,1.404,1.216,1.56,1.696,1.42,1.992,2.093,1.5,1.687,1.319,0.666,1.223,1.329,1.097,1.126,0.993,
262.000,3.047789,7.900677,6.98354,24.27341,7.654348,3.777385,4.691,4.201,2.617,2.635,2.006,2.603,1.041,1.521,1.704,1.701,1.507,1.601,1.904,2.164,1.733,0.87,2.332,1.121,2.074,2.077,1.136,1.998,1.619,1.773,1.471,0.75,1,1.506,0.998,1.444,1.347,1.328,1.367,1.389,1.228,
263.000,3.922164,8.634761,6.603088,17.86494,7.457231,3.580661,2.371,2.134,4.741,1.708,2.905,1.172,4.516,2.834,2.385,1.885,2.504,1.564,2.745,2.893,1.472,1.711,2.173,1.245,1.123,2.343,1.196,1.645,1.997,1.153,1.582,1.827,1.519,1.208,1.241,1.175,1.309,1.245,1.445,1.219,1.334,
264.000,9.495,10.50163,8.223697,22.96342,3.244998,3.381711,4.011,4.471,2.218,3.915,2.791,1.89,1.362,2.245,1.621,1.62,1.68,2.039,1.671,2.077,1.684,1.892,2.149,1.196,1.84,1.516,1.408,1.371,1.549,1.481,1.097,1.392,1.931,1.457,1.484,1.52,1.222,1.176,0.8,1.22,1.206,
265.000,8.61,9.638963,8.239938,16.62336,7.749388,3.339391,4.965,4.066,2.487,2.462,2.943,2.99,1.337,3.028,2.445,1.713,2,2.895,2.067,1.939,1.966,1.483,1.75,1.144,1.221,1.636,1.323,1.637,1.344,1.578,0.845,0.654,1.109,1.106,0.937,0.876,1.236,1.692,0.695,0.556,1.143,
266.000,16.485,10.68391,7.992291,17.95451,7.638113,4.061057,0.798,1.839,3.035,2.939,2.727,3.806,1.237,1.529,2.057,2.556,1.815,1.721,2.14,1.653,1.657,1.677,1.846,1.717,2.318,1.695,1.409,1.949,1.572,0.887,0.91,1.076,1.276,0.906,0.898,1.342,1.589,1.261,1.499,1.242,0.965,
267.000,29.592,11.58178,8.230276,19.35271,5.772012,2.131278,2.325078,4.107,2.811,2.544,3.147,2.067,1.876,0.958,1.99,0.833,2.972,1.771,1.33,1.225,1.339,1.198,1.503,1.746,1.91,1.066,1.318,0.955,1.138,1.246,1.702,0.843,1.248,1.364,0.847,1.429,1.011,1.324,1.164,1.174,1.363,
268.000,37.079,11.47614,9.307878,16.36658,7.347896,3.070797,2.140621,6.408,2.997,3.238,2.159,1.418,1.221,0.915,2.226,2.527,1.249,2.252,2.062,1.439,1.053,0.852,1.877,1.699,1.891,1.34,1.669,1.733,1.632,0.86,1.448,1.333,1.157,1.216,1.113,0.882,1.124,1.185,1.152,0.647,0.88,
269.000,62.285,9.839,9.489464,11.82544,5.786684,2.192358,2.518957,2.991,2.258,2.475,0.971,3.711,0.628,1.769,2.382,1.433,1.074,1.488,2.912,1.255,2.142,1.726,1.245,1.817,1.771,0.873,1.439,1.052,1.449,0.857,0.664,1.027,1.019,0.883,0.638,0.908,1.589,1.422,0.737,1.161,0.867,
270.000,75.942,11.613,9.88766,17.42263,7.787775,2.047697,2.254031,2.428,2.914,3.03,2.342,1.516,1.629,2.398,1.954,2.288,1.677,2.047,1.131,1.955,1.277,2.185,1.491,1.292,1.818,1.642,1.407,0.961,0.59,1.424,1.028,1.084,1,0.889,1.038,1.12,0.755,1.081,1.377,0.925,0.558,
271.000,90.959,11.308,9.609114,14.95547,5.89297,2.791842,3.003303,3.184,2.175,2.645,1.5,1.086,2.034,1.206,1.872,1.267,1.345,1.254,1.386,1.441,2.064,0.86,1.381,1.398,1.7,1.321,0.604,0.951,1.068,1.534,1.62,0.985,0.726,0.813,1.268,1.09,1.175,1.287,1.309,0.893,1.002,
272.000,102.189,12.12,9.313469,12.24993,6.204936,2.517252,-0.1286259,1.807285,0.991,3.392,2.305,2.325,1.472,1.372,0.962,1.802,1.284,1.359,1.197,0.975,1.561,1.14,1.193,1.23,1.275,1.478,1.584,1.212,1.428,1.336,0.828,1.175,1.019,0.815,1.146,0.657,1.33,1.212,0.901,1.207,0.949,
273.000,77.636,12.274,9.342651,13.46784,8.667826,5.14865,4.036649,1.894398,3.61,3.075,2.746,2.746,1.5,2.092,2.461,1.31,1.809,1.558,1.809,2.359,1.192,1.26,1.25,1.497,1.496,1.229,1.298,0.782,1.236,0.872,1.005,1.258,1.309,0.927,0.941,0.762,1.152,1.318,0.896,1.204,0.928,
274.000,55.382,25.282,9.003,17.44187,5.40588,3.646867,2.825195,1.688387,1.595,1.818,2.669,2.625,1.104,1.852,0.715,1.572,0.808,0.88,1.291,0.743,1.109,1.935,1.181,1.094,0.718,1.315,1.236,1.257,1.249,1.083,0.974,1.066,1.115,1.174,0.957,0.892,1.243,0.89,0.807,0.862,0.716,
275.000,40.529,60.724,7.065,5.640759,5.737032,3.388653,-1.136097,1.048874,2.261,1.24,0.421,1.488,1.438,1.299,1.405,1.578,1.198,1.636,1.662,1.447,0.767,1.229,0.962,1.317,0.535,0.893,0.906,1.246,1.021,0.727,0.794,0.567,0.76,0.713,0.942,1.219,0.984,0.781,1.033,0.512,0.899,
276.000,21.877,76.876,6.471,13.74184,9.948575,3.558467,2.616708,2.284626,1.397,2.488,2.098,0.713,1.909,1.54,1.584,1.509,1.4,1.749,1.138,0.788,1.158,1.577,1.809,1.217,1.245,1.405,0.589,0.851,1.569,0.704,0.917,1.105,0.867,0.901,0.666,1.366,0.839,0.847,1.144,0.804,0.515,
277.000,18.475,85.367,8.654,10.75518,5.795102,3.838672,3.467514,0.9111329,2.073051,2.635,2.154,2.939,2.675,1.6,1.407,1.614,1.655,1.415,0.939,1.508,1.757,1.034,0.708,1.432,1.28,1.179,0.729,1.206,1.029,1.003,0.956,0.721,1.019,0.806,0.92,0.816,0.852,0.819,0.98,0.658,1.078,
278.000,11.718,100.326,11.98,12.91217,8.311293,4.029079,1.901457,-1.014586,1.377784,1.322,1.667,1.701,2.095,1.033,1.259,2.079,0.877,1.118,1.86,1.871,1.019,0.978,1.283,1.144,1.047,0.991,1.197,0.985,0.789,0.918,0.82,0.785,1.049,1.362,0.837,0.439,0.681,0.619,0.741,0.902,0.7,
279.000,5.471,99.766,19.322,10.156,8.254807,2.278801,1.469222,0.8555584,1.734033,2.298,1.65,2,1.029,1.511,1.304,1.171,1.422,0.57,1.294,1.25,1.369,1.22,1.264,0.891,1.441,1.035,1.013,0.849,0.903,0.899,0.821,1.038,1.11,1.111,0.911,0.834,0.77,0.924,0.679,1.045,0.961,
280.000,9.287,74.804,27.574,4.805,6.264008,5.516436,3.861538,0.3415989,2.331404,1.625,2.201,0.642,1.421,1.849,0.626,1.288,2.112,1.437,0.774,0.96,1.376,1.08,1.374,0.914,1.151,1.087,1.214,0.935,0.841,1.193,0.671,1.246,0.742,0.823,0.64,0.653,0.635,0.556,0.716,0.609,0.721,
281.000,9.865,54.598,53.82,4.911,7.360843,4.84651,2.235001,0.5478654,1.99291,2.476,2.248,0.92,1.268,1.311,1.625,1.565,1.019,0.777,1.503,1.039,1.325,1.058,1.565,0.988,1.234,1.014,0.767,1.102,1.178,0.83,0.962,0.648,0.883,1.209,0.742,0.771,0.515,1.101,0.604,0.737,0.698,
282.000,6.375,32.868,70.117,5.485,6.699588,4.622015,2.81421,-0.8384751,1.137559,1.924748,1.322,1.363,1.298,1.714,1.26,1.364,1.325,1.265,1.239,1.604,1.142,0.845,1.021,1.148,1.041,1.179,1.025,1.055,1.521,0.801,1.015,0.736,1.113,1.241,0.853,0.876,0.805,0.818,0.497,0.762,0.881,
283.000,4.876,15.252,94.129,5.268,4.618042,5.243284,2.555162,0.8436356,1.713054,1.834165,1.475,1.625,1.838,1.055,0.937,0.865,1.892,1.21,0.67,1.489,1.39,1.247,0.939,1.061,0.923,0.826,1.103,1.018,0.791,0.756,0.976,0.837,0.899,0.763,0.959,0.748,1.016,0.871,0.642,0.967,0.699,
284.000,5.752,5.972,99.321,10.644,6.519,3.86409,1.193505,1.909643,1.247692,1.943725,1.802,1.794,1.469,1.418,0.752,1.353,1.54,1.331,1.428,1.075,1.39,0.924,1.341,1.381,0.814,1.308,1.002,1.007,0.747,0.831,0.472,0.89,0.768,0.846,0.591,0.991,0.758,0.791,1.224,0.76,0.821,
285.000,6.491,5.281,84.548,19.75,6.656,4.663879,3.582815,1.773705,3.02972,2.299475,1.96,0.752,1.445,1.448,1.096,1.754,1.271,1.239,1.066,1.303,1.126,1.423,1.448,0.896,1.186,1.014,0.982,0.965,0.531,0.901,0.877,0.605,0.611,0.71,0.828,0.896,0.957,0.517,0.718,0.438,0.698,
286.000,7.625,10.57,62.942,32.009,5.434,4.942706,4.443304,2.19587,1.266397,2.58022,2.954,3.329,0.879,1.176,1.538,1.306,0.783,0.814,0.705,0.974,1.491,1.347,1.134,1.234,0.951,0.912,1.227,0.583,0.885,1.138,1.106,0.534,0.862,1.018,0.827,0.84,0.843,0.903,1.004,0.624,0.851,
287.000,7.861,6.619,44.973,50.132,4.477,6.055215,3.931776,1.833393,3.124062,2.363215,2.261429,0.956,1.203,1.425,1.269,1.128,1.154,1.216,1.203,1.066,0.635,1.002,1.216,1.125,0.919,1.116,0.857,0.657,0.494,0.97,0.86,0.721,0.73,0.701,0.901,0.539,0.904,0.975,0.681,0.669,0.851,
288.000,5.97,2.904,26.297,63.045,3.919,5.360816,4.114363,0.4285793,2.770759,1.984931,3.292707,0.685,1.844,0.665,1.24,1.106,1.233,1.156,1.1,1.071,1.402,1.379,1.262,0.944,0.875,1.016,0.955,0.736,0.808,0.663,0.638,0.837,0.738,0.764,0.63,0.751,0.607,0.63,0.809,0.389,0.734,
289.000,5.31,9.594,14.174,80.283,3.328,3.895,3.929783,3.551696,4.57055,2.992224,3.382517,1.176,1.532,1.159,1.352,1.45,1.039,1.134,1.092,1.325,0.892,0.543,0.938,1.398,0.728,0.513,0.994,0.901,1.141,1.159,0.655,1.189,0.825,1.073,0.522,0.587,0.338,0.625,0.821,0.746,0.554,
290.000,7.837,6.513,10.186,86.076,8.228,3.392,3.96811,2.516693,2.156982,3.121561,3.715412,0.905,2.294,1.264,1.608,1.224,0.823,1.162,1.201,1.232,1.048,1.041,1.055,0.572,1.057,0.997,1.321,0.708,1.15,0.506,0.57,0.779,0.524,0.637,0.817,0.728,1.127,0.745,0.927,0.728,0.749,
291.000,6.902,5.15,7.914,72.213,12.73,4.873,1.964591,0.7623234,2.794787,1.892261,3.08918,1.673,1.157,1.871,1.061,1.061,1.446,1.434,1.189,1.418,1.021,0.993,0.877,1.077,0.567,0.873,0.915,1.021,1.017,0.946,0.636,0.592,0.791,0.68,0.954,0.672,0.844,0.673,0.728,0.868,0.678,
292.000,9.537,3.338,5.789,57.064,18.385,4.383,5.787727,3.180297,3.845271,2.40108,3.485848,2.147313,1.003,1.096,1.214,1.29,0.778,1.229,1.241,0.954,1.495,0.807,0.891,0.933,0.603,0.685,0.781,1.191,0.64,1.266,0.919,0.926,0.545,0.553,0.328,0.942,0.385,0.527,0.616,0.549,0.55,
293.000,6.344,6.588,6.137,38.161,33.689,4.58,3.315348,4.674176,2.591028,3.43164,3.258826,1.478359,1.366,1.449,0.906,1.071,0.938,1.266,0.793,1.038,1.065,0.682,0.822,0.979,0.848,0.746,0.421,0.856,1,0.753,0.598,0.567,0.929,0.836,0.852,0.609,0.916,0.592,0.8,0.632,0.659,
294.000,7.474,5.103,5.077,25.054,52.17,5.468,5.298,2.300727,1.296279,3.209968,3.091169,1.303425,2.052,1.114,1.78,0.699,0.742,1.4,1.44,0.956,1.291,0.743,0.758,1.115,1.077,0.874,0.688,0.926,1.322,0.537,0.948,1.02,0.848,0.584,0.69,0.513,0.567,0.576,0.494,0.794,0.539,
295.000,4.253,4.668,5.396,10.211,71.141,4.725,2.258,2.954662,1.890337,2.195213,3.129518,1.075415,1.292,1.559,1.418,1.136,0.776,1.401,1.093,1.194,1.145,0.743,1.087,1.186,1.1,0.898,0.968,0.557,0.61,0.771,0.729,0.919,0.844,0.742,0.607,0.689,0.639,0.882,0.399,0.748,0.682,
296.000,5.461,7.791,3.391,7.065,74.097,5.511,3.149,3.76635,2.220721,2.62294,2.937121,0.8074602,1.258,1.3,1.33,0.952,1.034,1.006,0.804,1.558,0.66,1.041,0.959,0.858,0.682,0.528,0.897,0.989,0.735,0.622,0.665,0.58,0.629,0.761,0.964,0.548,0.689,0.765,0.466,0.513,0.505,
297.000,7.739,5.265,5.161,5.875,73.277,13.999,2.823,3.135338,1.716976,3.041573,2.844056,1.953245,1.205353,1.513,0.972,1.075,1.408,0.931,1.636,0.907,0.987,0.968,1.031,1.012,1.079,0.905,0.881,1.155,0.867,0.799,0.813,0.521,0.447,0.663,0.841,0.597,0.538,0.566,0.612,0.51,0.947,
298.000,5.145,5.769,6.134,4.379,56.829,21.498,3.19,3.349299,3.043337,3.995672,3.025002,2.007573,1.73112,0.905,0.947,1.54,1.374,0.853,0.974,1.028,0.867,0.795,0.753,0.891,0.797,0.675,0.809,0.56,0.681,0.63,0.497,0.7,0.976,0.563,0.982,0.878,0.557,0.546,0.648,0.608,0.422,
