,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.2696784,-0.4800678,-0.7066131,8.487,15.848,6.868,2.24,1.935,8.577,4.145,2.313,2.8,2.972,3.536,2.931,2.764,2.394,2.04,3.726,2.892,3.309,3.222,2.134,3.696,2.494,2.996,2.548,1.959,2.218,2.124,1.783,1.719,1.879,2.267,1.784,2.289,1.867,1.687,2.166,2.633,1.644,
252.000,-0.7641262,-0.06335313,-2.012171,6.435488,7.427,6.803,8.055,3.754,3.042,6.034,5.709,4.898,4.159,4.759,3.702,3.087,2.834,4.214,1.715,2.438,3.085,3.369,2.683,2.226,1.578,2.645,1.527,1.617,1.709,3.119,2.613,2.288,2.571,1.338,2.08,1.288,2.313,1.883,1.674,2.276,1.593,
253.000,-1.533526,0.03601427,1.764939,5.811291,4.868,10.6,2.768,7.227,3.723,3.985,1.934,2.642,2.49,3.866,3.399,4.012,1.554,3.812,2.701,2.518,2.81,2.822,2.986,2.352,2.521,2.648,1.947,1.967,2.231,1.929,1.994,2.893,1.114,2.616,2.221,2.369,2.158,2.311,1.405,1.532,1.241,
254.000,-1.942636,-0.05511546,1.742086,6.313848,8.488,7.198,6.064,3.638,7.42,1.782,4.905,5.725,1.648,2.541,2.45,2.746,2.282,3.007,2.807,1.586,2.548,3.127,2.462,2.556,3.044,1.647,3.043,2.831,0.747,1.361,2.321,2.405,1.459,1.935,1.585,1.308,1.319,1.465,1.459,2.175,1.152,
255.000,1.18872,0.2371825,1.028147,9.032864,8.578,9.169,9.872,3.843,5.82,3.767,1.439,3.435,1.56,1.218,1.349,2.731,1.701,2.105,1.373,2.007,1.454,2.784,3.008,3.755,2.233,2.384,2.651,2.417,1.941,1.671,2.221,2.202,1.594,1.784,1.827,2.057,1.339,1.343,1.44,1.282,1.439,
256.000,-0.1168462,-0.6944671,3.397621,5.242819,5.12,6.974,7.128,3.812,3.438,3.504,2.393,2.938,2.742,2.412,2.987,1.583,2.02,2.112,2.62,2.919,2.19,2.264,3.595,1.683,3.448,1.886,1.529,2.582,1.819,1.29,1.972,1.588,1.471,1.666,2.324,1.65,1.729,1.385,1.318,1.909,1.223,
257.000,0.4353503,0.2162179,3.736014,10.62871,5.737363,5.665,6.076,3.402,3.477,5.564,1.509,0.73,2.961,1.298,1.677,2.765,2.217,2.414,1.64,1.303,2.098,2.37,1.514,2.071,1.973,1.929,2.119,2.022,1.381,1.55,1.591,1.226,1.785,1.068,1.293,1.986,1.077,1.175,1.706,1.453,1.555,
258.000,1.386266,-0.1191522,4.840632,9.885791,6.065005,3.453,1.173,5.046,4.099,5.203,4.765,3.771,2.346,3.639,2.471,1.648,3.257,2.421,1.646,0.797,2.612,2.046,1.946,1.837,1.904,2.199,1.145,1.829,0.948,1.709,1.686,1.833,1.389,2.3,1.748,1.547,1.302,1.494,1.241,1.257,1.721,
259.000,2.435655,0.3700785,2.478238,14.44525,7.072883,5.353,5.209,5.747,1.608,3.285,3.391,2.792,2.616,1.885,2.239,1.935,1.971,2.567,3.053,2.418,2.451,1.738,2.39,1.218,1.805,1.266,1.771,1.913,1.267,1.918,0.95,1.492,1.706,1.005,1.075,1.366,1.409,1.205,1.262,1.514,1.192,
