,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.206663,0.3833563,0.3420819,9.372,9.473,6.768,1.546,3.329,3.085,3.847,5.554,4.101,3.332,2.993,2.914,3.482,3.849,4.772,3.343,3.005,2.925,2.324,2.901,1.993,3.056,2.641,2.375,3.358,1.961,2.263,2.053,1.5,2.555,2.246,2.321,1.694,1.858,2.126,2.691,1.743,1.866,
252.000,-0.5818931,0.9367067,0.8039706,6.187313,5.916,6.238,5.251,5.507,4.543,4.619,2.963,3.13,3.261,1.951,3.452,3.035,1.827,2.15,3.766,4.49,4.748,2.836,1.633,1.618,2.694,3.557,2.812,1.853,1.648,2.31,2.292,2.666,2.187,1.676,2.183,2.431,2.57,2.013,1.646,1.752,1.376,
253.000,-1.299861,1.31818,0.8613174,4.702061,6.92,5.565,6.552,8.25,5.996,5.369,1.827,2.478,2.08,2.2,2.756,1.588,1.9,3.107,4.254,3.98,2.285,1.755,3.381,1.967,2.672,1.892,1.844,1.582,1.928,1.137,2.855,1.422,1.55,1.324,2.095,1.96,1.328,2.392,1.952,1.756,1.023,
254.000,0.5026064,1.027807,1.708284,8.07701,4.499,6.252,6.52,2.575,2.946,3.654,2.997,2.835,3.949,2.693,2.225,2.875,2.804,2.274,1.687,2.196,2.563,2.315,3.184,1.741,2.514,3.033,2.691,1.774,2.461,1.489,1.726,1.534,1.909,1.496,1.006,1.187,1.609,0.636,1.04,2.32,2.211,
255.000,-2.086959,2.134503,2.823363,11.82744,12.913,7.001,4.382,5.494,2.491,4.956,3.304,2.893,2.22,1.112,2.283,3.218,2.598,3.698,2.715,1.568,2.144,0.823,1.736,1.973,1.61,2.286,1.984,1.337,3.114,1.364,1.689,2.684,1.321,1.115,1.805,1.772,1.787,1.467,1.67,1.13,1.858,
256.000,-1.386578,2.272825,2.55438,10.96447,6.406,4.194,2.846,3.876,5.525,2.152,2.502,2.638,1.842,2.126,2.058,2.818,3.677,1.843,1.662,3.868,2.316,2.13,2.766,2.488,1.839,1.644,1.765,1.306,1.443,1.229,1.016,1.335,2.062,1.315,1.2,0.91,1.336,1.971,1.431,1.385,1.471,
257.000,0.7245332,2.496166,3.192705,9.580864,10.01619,3.843,4.355,4.367,4.673,2.489,3.195,1.588,2.244,1.045,2.382,2.614,2.568,2.321,2.139,1.974,2.204,1.782,1.94,1.918,2.033,0.708,1.443,2.054,1.45,1.457,1.132,1.818,1.642,1.73,1.988,1.511,1.292,1.31,1.631,1.629,1.009,
258.000,-1.412122,2.393157,3.126937,9.905453,10.17508,4.565,4.906,3.268,3.964,3.409,4.414,2.865,1.727,3.636,2.632,1.833,3.392,2.332,1.705,1.507,1.936,1.776,2.169,2.135,2.226,1.929,1.141,1.201,1.215,1.683,0.895,0.946,0.88,1.576,1.361,1.147,1.184,1.795,1.031,2.136,1.525,
259.000,0.7218989,3.185575,4.361115,13.78669,7.760084,3.394,2.451,2.83,2.268,3.726,2.643,3.286,3.091,2.154,3.564,2.758,1.963,1.183,1.573,1.654,1.427,1.253,1.755,0.622,1.452,0.797,2.312,1.269,1.373,1.592,1.888,0.949,1.281,1.146,1.331,1.111,1.899,1.106,1.062,1.438,1.38,
260.000,0.7375716,4.100273,5.449591,14.03083,10.38088,8.033,4.789,2.875,2.516,4.416,3.327,2.94,2.352,3.571,1.738,2.984,1.777,2.772,1.248,2.281,0.499,2.574,1.72,1.851,1.992,2.113,1.17,1.755,1.659,1.565,1.365,1.248,0.778,1.529,1.346,1.126,0.642,1.03,0.901,1.254,0.976,
261.000,3.343937,4.907798,5.190602,11.56359,14.31227,7.433,3.871,2.931,2.762,2.758,3.884,1.592,3.573,2.513,1.705,2.157,1.255,2.187,1.827,2.519,1.758,1.453,1.543,1.163,0.918,1.882,2.139,2.281,1.69,2.102,1.172,1.558,1.217,1.698,0.906,1.492,1.45,0.852,1.215,1.159,0.885,
262.000,4.402517,5.381987,6.648519,9.553875,9.228332,9.354023,2.945,4.038,3.352,3.169,2.638,1.494,2.107,1.921,2.091,1.524,2.749,1.009,1.927,1.079,2.032,1.996,1.362,1.399,1.182,1.263,1.5,1.401,1.473,1.454,1.306,0.893,1.092,1.307,1.241,1.415,1.591,1.048,1.088,1.419,1.061,
