,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.02561966,0.03095551,1.135929,15.389,12.303,9.511,10.089,10.223,4.76,6.063,4.627,3.653,4.55,2.606,2.725,4.93,2.819,4.163,5.062,3.418,2.71,3.921,4.951,3.848,1.963,3.686,2.582,2.16,1.994,2.12,2.227,3.293,1.585,1.753,1.87,1.262,1.605,2.504,2.379,1.924,1.265,
252.000,-0.1152501,0.2776898,1.137249,9.654516,9.44,8.23,8.845,9.645,3.719,4.331,4.05,4.936,5.111,3.489,3.387,2.466,2.737,1.648,2.96,2.592,2.331,3.022,4.373,4.424,2.425,3.219,3.163,2.804,1.652,2.212,1.876,1.398,2.247,2.255,1.124,1.763,2.016,2.174,2.323,1.753,1.277,
253.000,0.7639158,1.205968,0.9869451,13.75102,10.832,10.626,8.098,6.758,4.046,3.458,4.449,4.535,0.927,2.108,2.981,3.911,2.784,2.776,3.552,3.492,4.102,3.158,4.371,3.433,2.627,2.403,1.75,2.716,1.457,2.072,2.517,1.841,1.142,2.277,2.025,1.304,1.912,1.691,2.016,1.574,1.144,
254.000,1.389956,0.7069043,1.793044,10.26199,14.811,6.97,9.555,7.482,6.341,3.15,4.911,3.272,6.266,4.87,1.951,2.604,4.234,2.443,2.63,2.784,2.836,3.416,3.542,3.752,2.574,3.065,3.096,1.964,2.132,1.298,2.308,1.813,1.273,1.759,1.751,1.607,1.826,1.878,1.794,0.937,1.164,
255.000,-0.09095732,1.880276,2.256122,15.29281,12.571,7.472,9.773,4.946,5.034,3.984,3.152,2.967,4.403,2.8,3.007,1.729,2.172,2.545,2.222,2.431,2.267,2.325,4.903,2.822,2.077,1.679,1.971,1.599,1.811,1.254,2.042,2.318,1.551,1.44,1.288,1.418,2.091,1.525,0.548,1.134,1.245,
256.000,2.113182,2.747283,2.457495,15.61789,9.652,7.14,8.522,8.287,2.916,5.595,2.553,3.2,2.331,2.008,3.562,2.218,2.956,3.053,2.313,1.588,2.905,1.49,3.501,3.044,3.295,1.446,1.827,2.581,1.817,1.501,1.506,1.687,1.24,1.825,1.079,1.073,1.561,2.265,1.281,1.71,1.149,
257.000,0.00303276,2.706103,3.592235,15.77123,13.24261,6.829,6.163,2.381,4.101,2.047,3.584,5.244,3.34,3.161,2.701,2.408,3.663,2.613,3.678,2.467,2.059,1.349,3.091,3.899,2.351,2.989,1.976,1.877,1.774,1.301,1.852,1.802,0.836,1.769,1.453,0.656,1.737,1.292,1.131,1.391,1.245,
258.000,0.5057582,3.195181,4.286594,15.99634,13.85767,11.506,5.43,6.381,7.192,4.372,2.348,2.619,2.825,3.379,1.502,1.818,2.515,2.522,2.632,2.799,3.186,1.952,3.33,3.314,1.934,1.952,2.372,1.651,1.549,1.475,1.912,1.143,1.093,1.346,0.932,1.312,1.677,1.801,1.821,1.226,1.394,
259.000,0.4453237,4.607901,4.649313,21.52915,13.01522,9.282,6.952,7.953,4.866,4.488,3.673,2.612,3.227,2.989,2.212,1.416,1.836,1.97,1.858,2.049,2.096,1.921,2.842,3.604,2.618,1.93,2.423,1.854,2.237,1.509,1.903,1.612,1.987,0.49,1.566,1.329,0.965,1.176,1.214,0.879,1.144,
260.000,3.005029,4.755305,6.074975,16.90766,13.16715,10.806,10.832,7.98,5.82,3.672,3.169,1.929,3.839,1.87,2.231,1.45,2.116,4.125,1.698,2.947,2.58,1.316,3.019,2.737,2.031,1.291,1.802,1.734,1.71,1.286,0.974,1.676,1.46,1.286,1.727,0.72,1.607,0.861,1.571,1.603,1.555,
261.000,3.570999,5.646788,6.754723,18.57013,14.46716,9.301,8.172,9.38,5.47,4.997,1.956,3.587,3.64,2.051,1.233,2.176,2.237,2.54,1.805,2.818,2.732,2.191,3.031,2.934,2.682,2.172,2.214,2.428,1.75,1.144,0.775,1.391,0.861,1.091,0.908,0.698,1.078,1.081,1.403,0.983,0.892,
262.000,4.747302,6.246722,7.348198,22.23352,13.0688,10.43266,9.781,4.582,5.382,6.162,3.244,1.562,1.684,2.316,1.943,2.556,1.907,1.861,2.623,1.997,1.517,1.929,2,2.438,2.218,1.668,1.738,0.663,1.861,0.423,1.473,1.24,1.182,0.907,0.727,1.214,1.097,1.443,0.766,1.004,1.117,
263.000,7.596573,7.060734,8.328018,18.29895,13.81326,12.39921,7.55,5.113,4.58,2.626,3.467,2.149,4.526,2.204,1.057,2.47,2.923,2.952,2.196,1.912,2.548,2.609,2.503,2.521,1.802,1.748,1.559,1.598,1.74,1.266,1.437,0.771,0.814,1.676,0.586,2.052,1.053,1.019,1.23,1.487,1.422,
264.000,10.438,8.29481,8.043139,14.19443,11.5721,13.15987,7.966,7.744,5.799,3.258,3.379,2.135,2.954,2.81,1.713,1.375,1.612,1.491,2.011,1.672,1.543,2.012,2.75,3.414,1.74,1.472,1.825,1.449,1.947,1.318,1.288,1.163,1.413,0.623,1.475,0.841,0.583,1.297,0.973,0.878,1.136,
265.000,15.612,8.84466,9.987277,13.36319,12.95069,14.17053,8.739,4.222,5.104,3.064,3.638,3.788,4.039,2.414,1.626,2.359,1.273,1.556,2.757,1.142,2.67,2.337,3.157,2.069,3.069,1.02,1.306,1.058,1.02,1.323,1.48,1.21,0.818,1.23,0.816,1.139,0.742,0.639,0.818,1.939,0.959,
266.000,14.311,8.958232,10.43821,20.87549,12.96377,15.29907,10.436,6.131,6.877,3.663,3.394,2.169,2.101,2.68,2.579,1.66,1.899,1.474,1.665,1.564,1.923,1.56,2.484,2.062,2.007,2.193,1.654,1.001,1.248,0.849,1.703,0.936,1.376,0.829,1.034,0.959,1.193,0.764,0.638,1.013,0.865,
267.000,23.805,10.23879,10.70207,14.11778,14.0889,17.04201,8.836154,4.478,6.304,5.895,2.567,2.084,2.901,1.978,1.141,2.075,1.755,2.299,1.189,2.045,2.121,1.778,2.594,2.632,2.081,1.819,1.041,1.458,1.283,1.716,0.853,0.973,1.401,1.202,0.988,1.285,1.057,1.511,1.258,1.275,1.149,
268.000,33.462,10.7685,11.6823,19.17531,13.03718,12.75613,10.11225,6.89,5.831,4.588,3.191,2.558,3.752,2.245,1.375,1.573,1.232,1.166,1.473,1.518,1.563,2.29,3.127,3.107,1.75,1.14,0.73,0.728,0.757,1.165,1.372,1.332,0.727,0.553,0.827,0.907,0.953,0.994,0.71,0.831,0.835,
