,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.759193,1.367822,0.7962272,11.596,6.67,10.576,4.93,2.842,7.424,2.495,3.017,6.65,2.282,3.86,3.913,4.52,3.895,2.237,2.837,2.997,2.87,1.423,2.635,2.641,3.37,3.72,3.512,2.041,1.949,3.238,2.851,2.642,1.811,0.706,2.63,2.244,1.942,2.14,2.923,2.196,1.452,
252.000,-2.435675,4.035189,2.285623,9.442811,6.847,9.962,6.915,3.796,4.664,5.371,4.828,4.462,3.346,3.707,3.281,3.264,1.806,3.212,2.16,2.44,2.14,3.517,2.618,2.565,2.291,2.14,2.551,3.492,3.726,2.484,1.835,2.494,1.645,1.337,1.685,1.905,1.709,1.806,1.917,2.366,1.277,
253.000,-0.5789918,3.704993,0.3091311,12.87961,8.849,10.013,1.766,9.998,2.123,2.355,3.712,2.808,4.461,1.46,2.154,3.104,1.884,3.371,3.127,1.342,1.784,2.207,2.571,3.118,3.201,2.608,2.129,2.074,3.212,2.296,2.22,1.747,2.712,1.489,2.028,1.367,1.555,1.733,1.187,1.829,1.442,
254.000,0.281776,1.075269,1.218622,12.9292,9.476,4.459,4.768,6.619,1.562,5.69,5.152,1.996,2.49,3.352,3.696,2.394,2.511,2.402,2.289,1.265,3.506,2.501,3.016,2.473,1.784,1.813,2.372,2.179,2.808,1.261,1.873,2.759,1.833,1.528,0.972,2.283,2.038,1.556,1.553,1.397,1.299,
255.000,0.04193761,0.7256595,0.8662891,10.79821,2.309,6.789,5.33,4.061,2.979,4.351,1.986,2.502,3.544,2.281,2.396,1.569,3.39,2.746,2.669,1.913,2.937,2.231,2.118,2.027,2.114,2.155,2.074,1.462,2.134,1.639,2.017,1.427,2.033,1.492,1.665,1.567,2.087,2.485,1.389,1.686,0.822,
256.000,-2.963375,3.052305,1.77599,11.92899,4.209,5,4.123,4.499,4.441,5.482,3.738,2.644,1.306,1.58,1.643,2.73,1.3,2.496,1.84,3.65,1.686,2.684,2.615,2.455,2.226,1.676,2.669,1.616,1.413,1.597,1.564,2.263,1.818,1.608,1.998,2.115,1.195,2.299,1.672,0.841,1.461,
257.000,-4.376965,-0.1660637,2.004063,14.4837,4.823859,6.381,7.137,4.737,4.658,4.326,2.446,3.694,3.233,2.808,3.556,2.53,2.084,2.409,1.751,1.534,2.927,2.552,2.528,1.854,2.436,2.616,2.063,1.617,1.284,1.483,2.9,1.928,1.47,1.487,1.309,1.975,1.206,1.559,1.402,1.445,1.328,
258.000,-1.260506,0.5600139,2.365302,15.17021,1.829879,6.079,5.644,5.437,5.968,2.676,5.246,5.527,2.775,2.645,1.952,2.541,2.179,2.807,1.298,2.855,2.326,2.722,1.654,1.218,1.394,2.011,2.058,1.492,1.401,1.278,1.605,0.921,1.436,1.912,1.509,1.404,1.446,1.7,1.459,1.157,1.175,
259.000,0.2167709,3.200315,2.623551,12.75256,1.641605,6.94,3.327,3.354,4.875,3.309,3.206,2.557,1.545,2.19,3.596,1.67,2.527,1.695,2.693,1.37,2.353,1.393,1.938,1.404,1.391,2.762,1.616,1.971,1.543,1.533,1.197,1.338,0.937,1.215,1.237,1.195,1.129,1.435,1.358,1.405,1.48,
260.000,0.5932365,0.5410753,2.504367,16.63689,1.885346,5.217,4.525,3.192,3.218,3.284,2.237,1.225,1.916,1.938,4.141,1.964,1.639,2.106,1.617,2.52,2.444,1.286,2.94,1.893,2.147,2.151,1.654,2.208,1.313,1.798,1.802,1.352,1.574,1.511,1.164,1.197,1.327,1.291,1.579,1.325,1.299,
261.000,1.676418,1.842285,3.990512,12.19537,-0.5890124,2.552,3.209,3.987,4.446,3.348,2.67,2.938,2.935,1.243,2.301,2.081,1.928,1.826,1.693,1.558,2.284,1.858,1.925,2.283,0.882,2.862,1.283,2.172,1.653,1.927,1.35,1.511,1.646,1.574,1.345,1.421,1.343,1.198,1.176,1.481,1.094,
262.000,8.178719,6.417023,2.94476,17.53513,0.3082269,2.355627,4.929,3.39,2.876,2.795,1.895,2.665,2.191,3.173,1.654,1.843,1.696,1.672,1.615,1.827,1.699,2.452,2.065,1.584,1.068,1.049,1.088,0.835,1.864,1.62,1.012,1.302,1.541,1.41,1.578,1.657,1.389,1.352,1.246,1.419,1.171,
263.000,6.471757,5.181826,2.157497,14.24324,-0.05153591,2.199805,3.668,4.861,5.907,2.685,1.542,2.287,3.086,2.045,0.817,1.492,1.427,2.312,1.438,1.927,2.339,1.851,1.88,1.773,1.505,1.639,0.763,1.681,1.651,1.096,1.012,1.627,1.037,1.174,0.625,1.584,1.299,1.391,2.191,1.478,1.199,
264.000,7.427,3.627672,6.503173,15.73446,1.964729,4.370898,3.603,5.258,2.51,1.949,4.035,2.562,2.064,1.237,1.586,2.123,1.925,1.857,1.453,1.921,1.199,0.859,0.785,1.088,1.433,1.63,1.769,1.387,1.718,1.22,1.515,1.701,1.306,1.118,0.733,1.088,1.21,1.292,1.457,1.005,1.234,
265.000,12.281,6.230321,5.393035,14.57614,5.201153,2.658099,2.272,4.443,2.949,3.074,2.454,3.534,2.909,2.7,1.884,1.551,2.11,1.969,1.29,1.568,1.508,2.045,1.163,0.975,1.808,1.399,0.914,1.471,1.395,1.603,1.407,1.081,1.478,1.156,1.025,0.788,1.376,0.911,0.989,0.825,1.329,
266.000,16.278,7.321702,3.764904,13.26765,1.811263,1.105748,3.869,3.046,2.714,3.949,1.958,2.784,2,2.269,1.249,2.068,1.479,1.684,2.267,0.967,1.609,1.312,1.724,1.297,1.493,1.566,1.198,1.525,1.308,1.009,0.9,1.329,1.005,1.52,1.317,1.099,1.008,1.203,1.159,0.781,1.01,
267.000,25.15,6.786444,5.952398,13.66277,2.066933,1.719605,2.807603,4.273,3.793,1.69,3.35,1.526,1.498,1.38,1.638,1.62,1.185,1.636,1.856,1.735,1.404,1.641,2.279,1.147,1.224,1.303,1.355,1.317,1.546,1.291,1.41,0.968,0.942,1.373,1.451,1.518,0.719,1.244,0.879,1.016,1.621,
268.000,20.981,8.167421,5.61968,12.6731,-0.3937673,1.379139,1.981127,4.659,1.823,5.403,2.483,2.169,1.626,1.378,2.121,2.021,0.856,0.659,0.899,1.42,2.33,1.581,0.803,1.849,0.83,0.678,1.413,1.164,0.743,1.16,0.932,0.968,1.283,1.065,1.262,1.101,0.957,0.962,0.889,0.921,0.792,
