,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,2.882119,-1.057094,-1.003298,4.75,7.025,4.729,2.674,2.748,9.187,5.563,3.676,3.247,3.651,1.833,2.982,1.582,2.13,2.042,0.836,1.9,2.537,2.083,3.352,2.555,1.903,2.198,1.803,1.973,2.118,2.709,2.833,1.446,0.962,2.781,1.808,2.345,2.667,1.786,2.439,0.788,1.424,
252.000,-4.258396,-1.557238,1.100029,1.078593,5.615,7.063,7.534,3.014,4.34,2.86,4.125,2.36,1.971,3.076,1.653,0.862,3.18,1.331,2.702,3.467,2.898,3.314,2.329,3.492,1.541,1.734,1.182,1.281,1.87,1.742,1.505,2.264,1.439,2.404,1.815,1.411,1.662,1.815,2.059,1.786,1.399,
253.000,0.4905938,-2.83202,1.399162,5.306147,3.967,5.475,1.349,4.255,2.589,3.437,4.202,3.052,1.711,2.291,2.934,1.744,2.896,2.522,1.517,1.372,2.552,2.779,1.867,2.646,1.288,1.742,2.701,1.438,1.667,1.902,1.746,1.53,1.422,1.452,1.704,1.815,1.355,1.763,1.835,1.201,1.25,
254.000,-0.9238225,-1.645294,2.054815,4.954159,5.858,4.68,1.874,3.575,2.516,2.808,3.323,2.16,3.255,2.773,2.545,1.358,1.761,2.721,1.879,2.589,2.053,1.482,2.346,1.977,1.351,1.78,1.406,1.563,1.384,1.922,1.176,1.256,1.066,1.779,1.971,1.359,1.48,1.744,2.032,1.242,1.884,
255.000,0.7030084,-2.912866,3.778151,5.310271,1.672,3.576,2.544,2.599,3.465,1.852,3.383,1.717,3.488,1.889,2.901,1.268,4.01,2.798,2.114,2.298,2.546,1.137,1.716,1.384,1.849,1.662,1.25,2.614,1.424,1.492,1.484,2.336,1.574,1.376,1.559,1.997,1.31,1.794,1.08,0.785,1.048,
256.000,-3.356594,-2.05865,2.604387,5.492314,4.196,2.177,3.05,3.784,2.337,0.932,2.106,2.243,1.956,3.234,1.787,2.853,2.35,1.674,1.692,2.77,1.583,1.592,1.423,2.299,1.238,1.783,1.93,1.613,1.612,1.428,1.493,1.648,1.6,2.616,1.656,1.279,1.467,1.119,0.808,1.484,1.725,
257.000,0.5779063,-4.617268,2.372122,6.225571,1.250726,3.79,4.178,2.966,4.636,1.017,3.465,3.139,2.916,1.75,1.364,2.168,1.917,0.53,1.922,1.872,2.179,2.311,2.093,1.785,1.103,2.343,1.791,1.391,2.695,1.563,1.695,1.457,1.276,1.076,1.471,1.612,1.771,1.038,1.047,1.86,1.212,
258.000,-2.183604,-5.811409,4.557653,7.096565,3.810828,8.677,3.439,1.426,1.555,1.313,1.708,3.422,2.047,1.212,1.162,1.156,2.479,2.85,1.124,1.098,1.591,2.098,1.72,1.171,2.155,1.298,1.983,1.143,1.796,1.593,1.28,1.049,0.94,1.204,1.364,1.541,0.87,0.892,0.925,1.372,1.769,
259.000,0.5679774,-6.401719,4.609782,6.416886,3.529938,2.593,2.263,3.2,2.109,4.12,0.285,2.136,3.31,2.366,0.716,1.215,2.905,2.483,2.569,1.887,1.728,0.963,1.59,1.455,1.084,1.695,1.776,0.849,1.125,2.06,1.407,1.279,1.566,1.608,1.284,0.98,1.279,1.189,1.385,1.018,0.956,
