,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.030386,-2.249665,0.6350047,7.527,7.836,5.682,8.496,6.583,3.608,3.64,1.529,1.955,2.915,2.128,2.781,1.82,2.721,3.329,2.722,2.639,3.019,1.678,3.273,2.277,2.322,3.049,2.62,1.039,2.935,2.179,1.507,2.453,1.795,1.901,1.442,2.492,1.088,2.617,1.898,1.637,1.788,
252.000,-2.035527,0.5333473,0.4441825,6.09483,9.076,5.782,10.777,4.135,3.471,3.509,3.914,2.598,2.443,2.991,3.561,1.47,2.391,2.95,2.55,2.157,3.191,3.522,2.784,1.927,1.628,2.112,2.598,1.424,1.75,2.239,2.234,1.454,1.673,1.696,1.779,1.854,2.032,1.871,0.94,1.658,1.517,
253.000,-0.4982804,1.029137,0.1935109,7.039857,3.182,7.6,2.217,1.859,4.39,1.479,2.643,2.622,2.936,1.496,2.843,3.092,3.038,1.52,2.569,2.521,2.845,2.39,2.975,2.618,1.666,1.954,1.923,1.566,2.845,1.959,1.108,2.376,1.924,1.76,1.799,1.081,1.893,2.518,1.107,1.42,1.377,
254.000,-2.489429,0.8160771,1.069446,5.714458,6.647,5.402,9.053,3.24,3.681,5.28,6.265,3.233,1.925,1.925,3.19,1.885,2.255,1.003,2.329,2.011,1.76,1.429,2.382,2.021,2.464,1.609,2.692,1.472,1.241,1.562,2.093,1.269,1.104,2.002,1.929,1.571,1.655,1.629,1.016,1.326,0.691,
255.000,-2.574721,-0.9568716,0.9301601,5.59792,5.238,1.867,7.206,5.179,1.909,3.653,1.708,2.381,2.075,1.856,2.244,1.807,3.04,2.33,1.792,1.546,2.329,1.78,2.34,3.068,2.481,1.865,2.364,1.231,1.557,2.006,1.746,1.301,1.344,1.47,1.596,1.351,1.348,1.123,1.163,1.68,1.326,
256.000,2.646864,1.407676,0.1801605,8.946093,4.573,5.746,2.519,3.116,3.28,1.801,2.783,2.748,1.522,1.586,2.49,4.389,0.913,2.087,1.768,2.098,0.841,1.708,2.236,1.904,2.457,2.036,2.5,2.525,2.015,2.881,0.976,1.172,1.863,1.608,1.566,2.096,1.054,1.525,1.349,1.488,1.043,
257.000,2.20395,1.915632,1.823972,8.859553,5.18818,4.359,3.2,4.32,4.183,4.153,1.493,3.219,1.399,2.479,2.482,2.275,2.624,1.781,1.869,1.673,1.921,2.116,2.108,1.525,1.529,2.236,1.747,1.714,1.315,0.765,1.509,1.118,1.094,1.099,1.611,1.134,0.994,1.691,1.261,0.729,1.276,
258.000,0.3203093,1.029041,1.996516,7.797072,3.828906,5.606,2.668,3.351,5.935,2.439,1.955,6.737,3.22,2.147,1.637,3.002,1.167,2.124,2.507,1.237,2.858,2.296,1.604,2.125,2.331,1.393,1.995,1.591,1.496,1.246,1.257,1.015,1.019,1.532,1.008,0.94,1.166,1.272,1.27,0.548,1.918,
259.000,1.848662,1.719474,1.400748,5.603812,3.891402,5.491,4.783,1.618,3.188,2.106,2.82,2.466,2.242,1.075,1.95,1.866,2.591,0.995,1.937,1.389,1.672,1.665,1.64,1.46,2.097,1.759,1.13,1.265,1.917,1.716,1.32,0.986,1.43,1.547,0.8,1.544,1.41,0.91,1.747,1.376,1.031,
260.000,3.31428,3.044399,2.339962,8.61247,2.462408,3.039,4.199,1.708,2.95,2.07,2.465,2.061,2.661,1.603,1.492,1.047,2.493,1.722,1.768,1.816,2.255,1.872,1.857,1.517,1.849,1.134,1.513,1.259,2.023,1.717,1.387,0.827,1.792,0.955,1.223,1.642,1.041,1.512,1.394,1.348,1.249,
261.000,6.322311,2.671814,2.887374,8.590038,1.798873,4.832,1.935,3.151,1.692,1.675,1.176,2.923,1.024,2.474,2.001,1.844,1.908,1.833,2.223,1.716,1.574,1.636,1.584,1.515,1.926,1.593,1.202,1.069,1.373,1.119,1.387,1.143,1.534,1.296,1.385,1.087,1.828,1.03,1.123,1.144,1.237,
262.000,6.651278,3.228465,2.810916,8.993641,2.741548,4.336453,3.589,0.543,3.722,1.958,2.241,1.674,2.089,1.842,1.781,2.174,1.967,1.414,1.573,1.162,2.344,2.019,2.52,1.472,1.605,1.932,1.125,1.572,1.753,0.747,1.238,1.073,1.016,0.874,0.97,0.813,1.088,1.025,1.453,0.963,0.769,
263.000,8.967156,3.930988,2.869184,7.647061,2.226526,3.19766,2.23,2.047,4.125,3.58,2.326,2.077,1.094,1.384,1.543,1.572,2.001,1.795,2.025,2.52,1.633,2.261,1.187,1.892,1.16,1.57,1.505,1.206,1.453,1.126,1.29,0.938,1.029,1.034,1.461,1.173,1.73,0.967,0.995,1.049,0.981,
264.000,13.135,6.003363,3.386857,5.604013,-0.1328389,1.478383,1.515,3.013,2.333,2.242,2.9,1.459,2.781,1.678,1.831,1.742,1.665,1.408,1.146,1.53,1.384,1.572,1.89,1.274,1.533,1.336,1.487,1.688,1.242,1.72,1.29,1.213,1.188,0.79,0.797,0.666,0.958,0.903,0.868,1.824,1.522,
265.000,12.099,4.290066,3.446653,7.293421,0.3912424,3.679271,2.837,2.34,2.188,2.201,2.5,1.749,2.075,2.116,1.369,1.223,1.203,1.902,2.151,1.224,1.667,1.152,1.104,0.913,1.314,1.45,0.904,0.89,1.531,0.993,1.003,1.325,0.719,0.643,1.148,0.984,1.07,1.29,0.868,0.726,1.142,
266.000,14.426,6.451908,3.63572,7.835575,0.8500362,1.924087,2.484,2.607,3.161,2.785,3.744,2.378,1.585,1.502,0.893,1.463,2.332,1.265,1.819,1.643,1.256,2.668,1.447,1.365,1.039,1.038,1.691,1.423,0.85,1.247,0.892,0.767,1.101,1.043,1.163,0.979,0.912,1.364,1.116,1.1,1.051,
267.000,28.032,4.318822,4.578142,6.305333,0.3894916,2.884145,3.017906,6.317,1.249,0.68,2.125,2.645,1.684,2.009,2.168,1.203,1.643,1.33,1.262,1.545,1.828,1.174,1.232,1.549,1.026,2.032,1.66,0.861,1.515,1.561,0.958,1.108,1.319,1.407,1.027,0.762,1.28,1.119,1.109,1.646,0.761,
268.000,41.73,8.493699,4.086895,7.066206,1.721062,4.970601,1.989696,1.935,4.887,2.686,1.674,0.522,2.474,1.052,1.218,2.248,1.653,1.188,1.746,1.779,1.222,1.33,1.485,1.463,0.575,1.547,0.615,1.485,1.168,0.962,0.906,1.265,0.967,0.891,1.363,1.031,0.968,0.841,0.524,0.676,0.986,
269.000,68.184,2.871,4.510756,7.257695,1.574043,1.983101,1.631637,3.033,2.109,2.095,1.916,2.122,0.583,1.273,1.392,1.167,1.192,1.065,1.845,1.688,1.187,1.318,1.14,0.912,1.035,1.723,0.267,0.751,0.783,0.701,0.995,1.098,0.739,0.912,1.007,0.849,0.904,0.743,1.024,1.31,0.501,
