,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-2.535839,0.5324097,-0.9304978,11.573,13.741,10.757,3.84,9.492,6.966,5.391,4.477,2.733,6.592,4.206,3.955,3.978,3.215,4.315,4.332,1.774,4.525,2.687,4.412,3.429,3.077,3.343,3.349,3.128,2.206,3.062,2.332,2.781,2.52,2.007,2.415,2.638,3.648,1.299,2.229,2.134,1.548,
252.000,-1.215182,1.242266,0.217315,7.399024,2.889,7.222,4.084,6.226,5.597,6.011,4.691,2.519,4.636,2.23,2.938,2.496,3.066,3.131,3.529,2.155,1.232,3.29,3.31,2.232,3.284,1.39,3.727,3.431,3.058,2.249,3.052,1.518,2.594,2.818,2.483,1.396,2.277,2.048,2.31,2.133,2.186,
253.000,2.78873,2.041476,-0.4781737,8.345519,9.56,9.754,5.857,6.525,6.41,5.044,4.502,4.375,4.605,1.469,2.296,1.724,3.144,2.816,3.651,2.942,1.846,1.789,2.504,2.861,2.077,1.982,2.771,2.825,2.991,2.893,2.013,1.811,2.214,2.002,2.662,2.507,2.689,2.297,1.545,2.059,2.121,
254.000,-1.52089,3.558004,1.108866,11.77346,5.234,7.785,6.177,8.986,2.894,4.314,5.523,4.45,4.334,3.146,3.862,2.628,4.021,1.623,3.202,1.956,3.128,2.308,3.804,3.538,2.142,3.102,3.896,3.05,2.583,1.773,1.847,2.474,3.539,1.258,2.196,1.901,1.815,1.146,2.058,2.148,1.31,
255.000,-0.1746634,4.046521,-0.00553354,15.69553,7.172,5.601,5.719,5.565,3.63,3.254,3.932,4.252,2.974,4.509,3.545,2.173,2.914,2.416,2.235,2.108,3.277,2.336,2.595,1.771,2.68,1.889,2.182,2.833,2.713,1.785,2.15,1.959,1.916,1.881,2.181,1.905,1.888,2.075,2.017,2.174,1.765,
256.000,-0.5460046,4.039592,-0.04740671,13.08173,4.415,4.256,5.883,5.374,2.439,2.933,4.234,2.833,1.855,1.637,3.92,2.841,2.741,1.184,3.02,3.021,2.36,1.86,2.597,2.13,1.727,1.728,2.406,2.222,2.288,1.579,1.468,1.672,1.974,2.068,1.748,1.51,1.565,1.703,1.977,2.14,1.866,
257.000,6.492106,6.471833,2.514373,13.31146,4.526907,2.182,5.92,2.171,3.624,6.754,3.694,2.259,2.166,3.637,1.918,4.312,2.827,3.021,1.545,1.539,1.614,1.946,3.298,1.969,1.713,1.957,1.369,2.044,3.342,1.848,1.922,1.663,1.988,1.258,1.436,2.37,1.732,1.719,2.031,1.028,1.449,
258.000,7.000782,8.281658,0.6759858,9.005996,9.012329,6.832,4.497,2.54,5.21,3.463,4.277,3.172,2.317,1.752,2.521,2.28,1.8,1.45,2.523,1.639,1.926,2.335,2.004,2.316,2.342,1.9,2.553,1.68,3.056,2.282,1.722,1.596,1.528,1.474,1.635,1.912,1.823,2.227,1.669,1.266,1.433,
259.000,4.658653,7.288464,3.092975,13.80966,7.393156,5.646,4.999,4.405,6.697,1.816,4.292,3.818,1.755,3.311,2.452,2.14,3.183,2.58,2.459,2.78,1.476,2.327,3.184,2.479,2.068,2.223,1.896,1.787,1.328,1.182,2.026,2.165,1.379,1.751,1.562,1.853,1.785,1.578,1.489,1.206,0.673,
