,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.6880245,-0.5171623,0.491666,3.492,7.276,11.591,6.23,2.409,6.107,3.321,2.703,4.939,3.274,5.399,2.967,3.184,2.022,2.909,2.394,4.355,3.323,3.776,2.285,1.417,2.867,3.407,3.021,2.722,1.797,2.197,3.172,2.497,1.508,1.755,1.109,2.975,2.489,1.957,2.607,2.076,1.43,
252.000,0.754101,-0.566323,0.6364991,2.117956,6.113,4.661,9.052,4.667,6.999,5.11,5.501,4.523,6.553,2.568,3.031,3.095,3.972,3.402,3.277,2.947,3.424,2.269,1.854,5.14,2.257,3.165,1.961,2.248,1.523,1.611,1.642,2.238,1.612,1.416,2.106,2.563,1.911,1.784,1.116,2.11,2.296,
253.000,-1.564856,2.510328,1.241463,3.573991,6.909,4.863,3.244,7.16,4.447,6.335,3.156,2.988,4.73,4.004,1.727,3.016,2.083,2.205,2.21,1.439,2.068,2.237,2.946,2.242,1.635,2.527,1.989,3.163,2.265,2.31,2.264,2.364,2.767,1.509,1.082,1.676,2.266,1.597,1.137,1.813,1.304,
254.000,0.01904447,2.680565,1.689605,2.392453,5.209,6.349,5.186,6.634,4.57,3.14,4.523,1.496,2.221,2.101,1.594,2.203,1.968,2.89,2.252,2.131,3.929,1.597,2.579,2.363,2.337,2.965,2.436,1.313,2.281,1.789,2.234,2.11,2.265,1.888,1.985,1.268,1.983,1.123,1.234,1.759,2.165,
255.000,-2.231946,2.27574,2.589176,3.213948,6.305,2.14,5.471,5.972,7.803,2.139,2.672,1.623,3.475,2.985,2.202,2.385,2.628,1.356,1.747,1.916,2.09,2.42,2.162,1.219,2.381,2.677,2.489,2.42,1.807,1.905,1.886,1.697,1.352,0.988,1.181,2.093,1.457,2.132,1.329,1.673,1.305,
256.000,-1.682441,3.541939,2.545292,2.011271,6.326,6.218,6.103,3.324,2.567,3.594,4.288,2.647,2.939,3.473,1.425,2.892,2.405,2.286,2.121,1.443,2.772,1.585,2.117,2.971,1.648,1.792,2.618,2.819,1.836,1.828,1.569,1.773,1.4,1.137,1.838,1.897,1.737,1.314,1.56,1.676,0.692,
257.000,-0.9963413,4.23827,3.605305,3.955651,6.715554,6.24,5.402,3.559,2.175,2.54,3.433,3.473,3.599,3.002,2.263,2.199,2.1,2.03,2.635,2.716,2.325,1.331,2.383,2.419,2.06,1.878,1.98,1.475,2.274,2.306,1.43,0.804,1.91,0.791,1.544,1.296,1.788,1.144,1.01,1.946,1.705,
258.000,-1.031904,6.992694,4.160471,1.564124,5.498997,3.08,1.888,3.151,2.152,2.045,0.939,4.236,2.023,1.874,2.414,2.607,2.478,2.074,1.623,1.609,2.322,1.905,2.617,2.215,2.438,1.657,1.891,1.663,1.571,1.423,1.784,1.093,1.765,1.535,1.367,1.876,1.272,1.283,1.083,1.361,1.284,
259.000,-0.5605869,6.261068,4.988982,0.1991527,5.704254,2.609,3.522,3.879,4.443,2.378,1.245,3.253,1.645,2.236,2.603,1.756,1.658,2.529,2.107,2.134,1.797,2.085,1.809,1.535,2.622,2.248,1.937,1.501,0.999,1.052,2.033,0.86,1.315,0.95,1.057,1.729,1.25,1.366,1.149,0.613,1.459,
260.000,1.089511,7.222845,5.875703,1.718101,5.572059,2.902,6.18,7.138,3.331,4.225,4.06,1.985,0.722,2.122,2.405,2.178,1.734,1.108,2.295,1.701,1.585,1.899,1.274,1.803,1.633,2.554,1.31,1.711,1.561,1.071,1.559,1.479,1.128,0.788,1.246,1.03,1.277,1.763,1.202,2.103,0.876,
261.000,2.670202,8.938036,6.215389,1.308778,5.148133,4.012,4.789,3.456,3.869,3.371,2.613,3.758,2.93,1.848,3.097,1.493,2.308,1.37,1.544,1.561,1.592,1.755,1.721,2.188,1.298,1.398,2.206,1.062,1.36,1.322,1.897,1.038,1.954,1.49,1.517,1.227,1.391,1.315,1.146,1.47,1.187,
262.000,4.156113,8.479802,7.070758,0.2700945,5.372088,1.908476,3.904,3.109,3.811,2.205,2.794,2.729,2.682,1.996,0.498,2.361,2.553,0.741,1.471,1.828,2.31,1.344,1.991,2.269,2.382,1.813,1.619,1.659,1.171,1.082,1.353,1.588,1.167,1.306,1.212,1.094,1.296,1.41,0.883,1.175,1.242,
263.000,5.399626,9.957206,8.031475,0.4647579,5.600189,1.823863,2.842,3.205,2.854,3.064,2.833,1.573,3.098,1.492,2.21,2.184,2.733,1.377,1.841,2.087,1.547,2.195,1.232,1.554,1.179,1.552,1.101,1.691,2.315,1.151,1.245,1.116,0.968,1.548,1.283,1.415,1.684,1.04,1.275,0.971,1.433,
264.000,8.491,10.04152,7.102961,1.597683,5.270139,2.947312,2.448,4.216,3.308,1.211,1.977,2.926,1.452,1.093,1.393,0.483,1.571,1.377,1.254,1.532,1.531,1.862,2.136,0.793,1.9,1.274,1.883,1.255,1.47,1.279,1.963,1.215,0.918,1.259,1.095,1.206,1.387,1.075,0.876,1.165,1.028,
265.000,9.155,8.257324,8.878315,1.418994,6.061093,2.088668,3.148,4.553,2.814,4.576,2.826,1.299,1.663,0.815,2.016,2.034,1.424,1.577,2.121,1.493,1.616,1.347,1.003,1.411,1.19,3.185,1.783,1.059,1.273,0.948,0.834,0.956,0.997,1.071,0.818,1.163,1.05,0.755,0.916,1.204,1.094,
266.000,12.001,10.91684,8.507051,1.144566,4.648083,2.735198,8.287,3.058,2.575,0.909,3.918,1.516,1.72,0.947,2.945,1.044,1.799,2.095,2.242,1.38,1.612,2.034,1.76,1.253,1.074,0.854,1.681,1.493,0.741,1.364,0.729,0.723,1.647,0.722,1.378,0.838,1.343,0.963,0.796,0.529,1.112,
267.000,22.614,8.806628,9.478488,-0.4038441,5.107729,1.471369,7.066922,2.347,3.961,1.785,1.842,2.939,0.869,1.914,1.088,0.935,1.686,1.813,2.79,1.444,1.04,1.114,1.763,1.798,0.806,2.35,1.26,0.816,2.104,1.265,0.841,0.99,1.604,1.118,1.206,1.453,0.92,0.982,0.883,0.967,1.306,
268.000,34.441,10.24999,9.16007,0.6401198,4.525124,-0.3121591,6.605503,2.005,1.929,1.342,2.16,2.958,1.339,1.603,1.923,3.089,0.921,1.406,1.321,1.659,1.088,1.787,1.89,0.988,0.732,0.81,1.068,0.83,0.915,1.895,0.906,0.958,1.05,0.99,0.962,0.823,1.052,1.329,0.783,1.041,0.714,
269.000,51.301,6.172,9.258138,0.04279102,5.383738,2.59758,6.481386,3.002,2.959,2.985,2.686,1.964,0.567,1.178,1.586,1.63,1.79,1.641,0.887,1.244,1.711,1.719,1.327,2.299,1.442,1.332,1.367,0.999,1.198,1.136,0.963,0.562,0.78,1.418,1.056,1.23,1.394,0.823,1.103,1.28,1.126,
270.000,86.206,10.299,9.557428,1.277506,4.873902,1.807319,7.495495,2.545,3.301,1.205,2.433,1.592,2.051,1.976,1.094,2.01,1.186,1.574,2.067,1.419,1.749,1.328,0.95,1.701,1.17,1.394,0.994,0.904,1.064,0.725,0.714,1.46,0.819,0.891,0.913,1.022,1.405,0.961,1.183,0.829,0.94,
271.000,88.036,6.538,9.353828,-0.1181703,3.736576,2.29075,7.792261,3.459,1.749,1.289,2.078,1.979,1.423,1.394,2.239,1.381,1.876,1.597,2.021,1.643,1.043,1.381,1.192,0.938,1.211,0.875,1.111,1.307,0.82,1.241,0.87,0.657,0.685,0.734,0.84,0.723,1.158,1.054,1.036,0.685,1.089,
272.000,89.429,6.723,9.384803,1.182507,3.989018,2.056601,10.19718,3.374629,3.243,1.338,2.319,1.712,1.501,1.008,1.302,1.021,1.271,1.309,1.144,1.734,1.377,1.919,1.144,0.958,1.663,1.113,1.2,1.282,1.176,1.008,0.548,1.007,0.866,0.804,0.611,0.777,1.406,1.028,1.062,0.831,0.996,
273.000,79.609,22.985,8.352941,0.8610237,3.424397,2.124032,8.24405,4.335037,2.512,2.516,1.669,2.176,0.988,1.698,0.679,1.491,1.504,1.04,0.791,1.267,1.088,0.688,1.268,1.622,0.942,0.749,1.606,1.187,0.839,0.921,0.661,0.818,0.694,1.103,1.242,0.93,0.878,0.743,0.772,0.685,0.777,
274.000,63.965,42.406,7.223,0.3129887,3.689525,3.873852,7.055259,4.035027,1.459,0.809,1.761,0.711,1.173,1.409,0.993,0.984,1.534,1.223,1.445,0.734,0.872,1.289,1.478,1.524,1.123,1.52,0.596,0.598,1.67,0.648,0.784,0.87,1.011,0.856,0.845,0.859,0.989,0.919,0.662,1.028,0.69,
275.000,30.459,58.283,6.693,0.3605209,3.338369,1.488158,7.149727,3.829247,1.358,2.009,2.724,1.545,1.616,1.493,1.104,1.491,1.057,2.344,0.802,1.268,1.26,1.284,1.959,1.165,0.754,1.149,1.195,0.879,1.053,1.315,0.778,0.544,0.819,0.492,0.708,1.124,0.782,1.244,0.987,0.985,0.741,
276.000,29.743,81.927,7.413,0.6276413,2.951045,1.670625,8.08796,4.157502,1.288,3.904,1.685,1.773,1.637,0.786,1.492,1.389,1.266,1.182,1.301,1.2,1.238,1.352,1.207,1.113,1.199,1.461,1.551,1.099,0.937,0.947,0.869,0.915,0.502,0.496,0.802,0.404,0.865,1.131,0.843,0.646,0.679,
277.000,16.035,100.574,4.143,2.241906,2.902788,4.84542,7.004531,4.676485,0.7866537,2.315,2.249,1.457,0.976,1.568,1.165,2.361,0.756,1.278,1.108,0.743,0.813,1.24,1.843,1.013,0.699,1.222,0.875,1.535,0.998,0.756,0.631,1.105,1.066,0.655,0.618,0.762,1.05,0.857,0.632,1.088,0.759,
278.000,13.574,90.568,11.497,2.337277,3.207945,3.741577,6.144009,4.513731,0.9135486,2.199,1.516,1.661,1.585,1.354,1.062,1.534,0.759,0.868,1.3,1.463,1.487,0.317,1.498,1.073,0.848,1.072,0.731,0.547,0.705,1.023,0.864,0.678,1.006,0.647,0.662,0.69,0.877,0.628,0.626,0.643,0.777,
279.000,4.468,94.924,16.104,4.285,3.374509,3.960506,6.118757,3.446257,0.3798905,2.293,1.965,1.063,1.217,1.113,1.585,1.308,0.968,1.345,1.189,1.052,1.062,1.393,1.092,1.009,1.107,1.087,1.135,0.703,0.721,1.022,0.877,0.868,0.59,0.819,0.707,0.836,0.957,1.029,0.966,0.87,0.668,
280.000,12.405,71.498,31.652,3.118,4.084977,3.492929,7.269339,4.030025,-0.1009421,1.752,1.536,1.918,1.149,0.917,0.878,0.595,1.356,0.732,0.836,0.552,1.029,1.021,1.283,1.345,1.253,1.254,0.623,0.719,0.765,0.995,1.051,0.923,0.622,0.785,0.999,0.774,1.216,0.673,0.743,0.64,0.924,
281.000,3.742,63.36,47.857,6.217,3.693139,4.678479,7.088787,4.513723,0.1958285,2.192,1.89,1.078,0.865,2.119,1.299,1.082,0.86,1.036,0.903,1.195,1.13,0.98,1.36,0.999,0.707,1.068,0.827,0.774,0.513,1.07,0.791,1.177,0.683,1.014,0.67,0.571,0.629,0.758,0.971,0.713,0.699,
282.000,4.468,31.198,70.104,7.943,2.738716,4.752698,5.400697,4.335323,0.4954738,1.963799,2.057,1.686,1.241,1.032,0.838,0.835,0.867,1.152,2.198,0.87,1.128,0.873,0.909,1.196,1.321,0.936,0.725,0.593,0.854,1.187,0.747,0.381,0.784,0.959,0.846,0.922,0.678,0.617,0.717,0.427,0.668,
283.000,3.557,12.87,84.402,5.668,3.210938,5.839705,5.378425,4.477333,-0.2621435,2.202931,1.796,1.609,0.387,1,0.994,0.823,0.788,0.87,0.924,0.708,1.363,1.274,1.463,0.465,1.49,0.838,0.885,1.116,1.099,0.814,0.747,1.115,0.612,0.905,0.75,0.794,0.592,0.807,0.569,0.818,0.709,
284.000,6.888,9.909,96.158,10.027,3.359,6.123801,5.145946,5.1494,0.3073148,1.719939,2.077,1.079,1.365,2.234,1.725,1.229,0.986,1.14,0.926,1.067,0.778,1.505,1.269,0.843,0.625,1.219,0.916,0.851,1.263,0.78,0.668,0.933,0.867,0.594,0.812,0.657,0.774,0.535,0.906,0.473,0.651,
285.000,4.156,8.548,87.775,20.215,3.376,5.328565,4.438363,4.893422,0.09769499,2.245683,1.754,1.088,1.634,0.75,1.548,1.942,1.115,1.515,1.155,0.981,0.714,1.205,0.873,0.543,0.756,0.814,1.251,0.639,0.822,0.829,0.878,0.83,0.494,0.848,0.985,0.873,0.665,0.754,0.655,0.798,0.423,
286.000,8.897,6.071,67.831,27.678,3.995,5.834047,6.034562,4.916439,0.4079422,1.979696,1.24,2.549,0.999,0.836,0.801,1.069,0.917,1.021,1.398,0.848,0.965,0.889,1.245,0.825,1.123,0.56,0.897,0.999,0.881,0.717,0.552,1.05,0.91,0.702,0.632,0.624,0.651,0.626,0.74,0.894,1.08,
287.000,5.286,3.792,44.329,40.18,4.524,3.471608,5.511044,4.665652,0.2061704,1.767934,1.43255,1.309,1.173,1.314,1.387,1.246,0.851,1.175,1.015,1.159,0.501,0.839,0.655,1.083,1.168,0.579,1.217,0.795,0.44,0.797,0.564,0.556,0.491,0.801,0.439,0.683,0.68,0.758,0.797,0.521,0.702,
288.000,8.08,2.405,30.337,67.581,4.219,6.031701,5.434553,4.31404,0.6806684,1.780094,1.914704,1.099,1.017,0.94,1.655,0.798,0.411,1.222,0.518,0.921,0.569,1.126,1.031,1.361,0.829,0.74,0.976,0.638,0.832,0.952,0.708,1.001,0.68,0.774,0.805,0.858,0.601,0.72,0.566,0.48,0.785,
289.000,6.683,4.421,15.719,76.758,7.336,4.003,4.270405,4.130045,0.8275117,2.2258,0.9961732,0.759,1.182,0.717,0.93,1.002,0.934,0.69,1.147,0.971,0.518,1.213,0.968,1.261,0.722,1.065,0.702,0.987,1.161,0.411,0.661,0.574,0.731,0.797,0.869,0.613,0.783,0.862,0.758,0.794,0.553,
290.000,7.423,6.095,9.839,86.08,7.07,4.451,3.359044,3.969586,0.9615109,1.880457,0.705306,0.975,1.405,1.596,0.988,1.243,1.336,0.463,0.73,0.92,1.011,1.004,1.102,1.025,0.656,0.972,1.073,0.432,0.836,0.743,0.259,0.487,0.955,0.622,0.625,0.587,0.535,0.538,0.781,0.681,0.866,
291.000,7.597,4.59,3.105,79.913,9.976,6.432,2.817593,3.729224,1.41297,2.37862,1.105708,1.179,0.977,0.423,1.852,0.642,1.011,0.802,1.148,0.525,0.735,1.111,0.771,0.877,0.752,0.709,0.707,0.649,0.537,0.413,0.565,0.735,0.34,0.652,0.784,0.399,0.683,0.796,0.926,0.498,0.609,
292.000,4.785,8.494,2.413,63.332,19.088,4.926,2.087192,4.539275,1.199428,2.245119,0.6542275,0.8237457,1.476,1.003,1.122,1.007,0.938,1.067,0.719,1.382,0.881,0.662,0.902,1.099,1.023,0.707,0.606,0.851,0.856,0.718,0.663,0.737,0.427,0.821,0.743,0.504,0.796,0.489,0.599,0.472,0.84,
293.000,5.94,6.567,5.269,45.343,32.94,2.714,3.459306,4.204284,1.529028,2.897503,0.7351964,1.185497,1.17,0.997,1.523,0.772,0.766,0.55,1.637,0.511,1.239,0.771,1.333,0.85,0.818,1.107,0.802,1.036,0.337,0.69,0.973,0.64,0.864,0.636,0.719,0.627,0.608,0.287,0.721,0.61,0.469,
294.000,5.451,6.222,6.172,26.31,48.065,4.824,4.563,4.138319,1.979756,2.685358,0.8898161,1.107509,1.627,1.534,0.919,0.746,0.918,1.518,1.266,0.829,1.036,1.176,0.513,0.753,0.777,0.678,1.065,0.994,0.886,0.481,0.8,0.79,0.528,0.81,0.745,0.655,0.464,0.715,0.615,0.651,0.41,
295.000,4.141,5.555,5.216,15.056,63.066,7.149,3.436,3.98651,1.821259,2.504693,1.039205,1.02395,0.459,1.082,0.797,0.564,1.21,0.637,1.008,0.68,1.114,1.038,0.917,0.842,1.075,0.975,0.989,0.866,0.655,0.467,0.66,0.641,0.642,0.807,0.609,0.526,0.615,0.712,0.467,0.48,0.523,
296.000,7.734,4.289,6.142,8.195,72.663,7.758,4.963,4.614713,2.381228,2.661213,1.236699,0.7996756,1.339,0.648,1.106,0.821,1.097,0.572,0.659,1.324,0.876,0.805,0.824,0.691,1.002,0.625,0.566,0.738,0.894,0.719,0.824,0.588,0.713,0.367,0.375,0.726,0.614,0.627,0.789,0.673,0.51,
297.000,7.886,7.645,4.967,3.781,67.95,8.734,3.493,4.142854,2.008498,2.423328,1.071029,1.205683,1.609738,0.496,0.782,0.999,0.622,1.214,1.001,0.759,0.479,0.796,1.031,0.914,0.867,0.667,0.92,0.974,0.677,0.657,0.983,0.685,0.515,0.5,0.321,0.61,0.622,0.989,0.686,0.862,0.648,
298.000,2.314,5.044,2.664,5.38,55.967,21.808,3.67,3.147543,3.043041,2.706477,0.5480707,1.454795,0.7982835,0.957,0.471,1.377,0.935,1.03,0.808,1.092,1.058,0.584,0.703,0.667,0.816,1.157,0.624,0.809,0.564,0.785,0.679,0.437,0.434,0.469,0.706,0.673,0.34,0.727,0.518,0.988,0.609,
299.000,7.846,3.552,4.105,3.058,46.027,31.715,3.807,3.308,2.724951,2.622667,1.083759,1.077614,1.295362,1.719,0.652,0.78,0.879,0.758,0.584,1.037,0.892,1.405,0.736,0.572,0.728,0.826,0.515,0.699,0.629,0.743,0.504,0.478,0.518,0.794,0.79,0.789,0.517,0.767,0.772,0.776,0.701,
300.000,3.99,6.905,4.644,2.996,27.647,47.951,3.143,3.938,2.042881,2.914309,1.309501,0.5328147,0.8139677,0.332,0.694,1.302,1.267,0.755,0.778,0.782,0.583,1.155,0.988,0.905,0.882,0.691,0.874,1.031,0.918,0.763,0.603,0.539,0.567,0.78,0.526,0.296,0.544,0.696,0.201,0.736,0.649,
301.000,3.761,3.021,4.572,3.975,14.874,51.111,3.189,3.027,2.345161,2.844059,0.5798739,2.011759,1.142511,0.802,0.793,0.678,0.603,0.812,0.941,0.826,0.765,0.448,1.34,1.075,0.963,0.719,0.561,0.943,0.636,0.774,0.72,0.505,0.613,0.603,1.029,0.475,0.542,0.545,0.599,0.684,0.453,
302.000,4.262,5.154,5.101,2.274,9.004,62.52,4.109,2.873,2.838448,2.769688,0.8305376,1.536649,0.7131231,1.317392,1.147,0.468,1.302,1.242,0.503,0.75,0.537,0.714,0.86,1.166,0.892,0.878,0.743,0.475,0.851,0.542,1.015,0.645,0.759,0.603,0.732,0.393,0.357,0.708,0.475,0.537,0.513,
303.000,4.901,5.373,2.678,6.083,6.799,54.981,9.899,3.746,2.583909,3.136805,-0.04671523,1.58414,1.456266,0.6548986,0.837,1.009,0.844,0.762,0.955,0.525,0.915,0.889,0.576,0.975,0.537,0.799,0.467,0.65,0.785,0.645,0.634,0.518,0.753,0.373,0.525,0.449,0.564,0.323,0.492,0.661,0.62,
304.000,4.237,3.598,4.008,5.328,5.73,45.95,18.78,3.69,2.822,2.885861,0.8609435,1.958271,1.016388,1.300248,1.009,1.379,0.74,1.112,1.214,0.753,0.842,0.554,0.841,0.758,0.733,0.711,0.695,0.862,0.509,0.857,0.541,0.503,0.357,0.307,0.577,0.535,0.442,0.697,0.563,0.639,0.37,
305.000,5.617,4.422,2.657,2.492,3.335,38.164,29.787,3.596,2.844,3.234701,1.190531,1.543894,0.9195214,2.111248,1.272,0.901,1.212,0.491,0.742,0.67,0.497,0.909,0.778,0.688,0.486,0.904,0.719,0.55,0.761,0.636,0.591,0.751,0.595,0.406,0.523,0.564,0.574,0.455,0.347,0.663,0.576,
306.000,7.1,3.187,4.844,4.336,2.484,24.295,38.325,2.917,1.887,2.543748,1.281428,1.785133,0.9040337,1.08975,1.141,1.376,0.922,0.861,0.719,0.769,1.019,1.177,0.779,0.819,0.508,0.957,0.641,0.462,0.716,0.491,0.865,0.469,0.51,0.469,0.598,0.578,0.699,0.746,0.649,0.549,0.563,
307.000,7.698,6.964,4.813,3.799,3.703,12.22,46.893,3.538,2.403,2.418545,1.505132,1.80475,1.701595,0.7820329,1.112504,1.435,0.947,0.535,0.946,0.76,0.716,0.488,0.821,0.959,0.781,0.853,0.424,0.485,0.447,0.512,0.626,0.628,0.574,0.363,0.729,0.697,0.496,0.39,0.634,0.524,0.647,
308.000,2.025,5.953,4.604,4.857,3.65,9.058,55.04,5.211,3.022,2.070898,1.391124,2.09018,1.073447,1.498972,1.602524,1.113,0.785,0.565,0.901,0.816,0.775,0.761,1.002,1.146,0.903,0.544,0.866,0.523,0.793,0.682,0.445,0.646,0.559,0.441,0.374,0.428,0.597,0.535,0.593,0.558,0.368,
