,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.3009151,-1.483978,-0.122091,8.058,13.526,13.158,5.063,2.88,4.306,7.208,3.675,3,4.069,3.222,1.826,3.676,2.522,3.583,2.431,2.61,2.632,2.332,2.014,2.617,2.499,2.639,2.547,1.796,2.99,2.947,2.959,2.578,1.527,1.674,2.498,1.895,2.243,2.196,1.215,2.337,1.481,
252.000,0.7658856,-0.04818711,-0.58698,3.950457,12.45,6.216,7.222,4.727,6.76,2.094,3.466,2.986,3.876,4.649,2.045,3.271,2.397,2.094,2.714,3.256,1.354,2.865,2.377,2.157,2.094,2.546,1.979,2.514,2.158,2.76,1.567,1.905,2.059,1.889,1.636,1.978,2.38,2.103,2.24,1.82,2.322,
253.000,0.730353,-0.4867447,-0.2146944,7.953235,8.132,6.872,7.925,8.509,2.273,5.891,4.79,3.842,2.434,2.556,3.683,2.873,2.142,1.476,2.877,3.456,4.325,1.716,2.398,2.177,1.857,1.892,2.203,1.825,1.579,1.93,3.184,1.913,2.116,2.49,1.612,2.063,1.279,1.348,1.699,1.94,1.277,
254.000,1.676993,-1.151609,0.9124752,7.904595,6.398,3.741,4.674,2.672,4.174,9.047,2.012,2.861,4.291,2.135,2.927,3.164,1.225,2.175,2.486,1.727,2.354,4.311,2.852,2.838,2.319,1.498,1.864,2.187,1.903,1.309,2.417,2.214,1.656,1.111,1.818,2.748,1.414,2.317,1.411,1.67,1.22,
255.000,0.02884703,-1.227589,-0.265806,7.668324,4.917,6.166,8.163,3.095,2.92,2.337,2.971,1.428,3.832,2.877,3.133,3.544,1.49,2.706,2.817,1.94,2.238,3.73,2.31,3.356,1.629,1.946,0.731,2.077,1.573,1.602,1.657,1.583,1.115,1.361,1.583,1.023,1.098,1.463,1.864,2.009,1.291,
256.000,-0.1377229,-1.443813,-0.1065169,9.559745,12.407,5.078,4.737,3.854,3.467,4.753,6.261,2.011,3.809,1.861,1.709,2.186,2.551,2.235,2.872,2.958,1.616,3.253,2.575,2.175,1.76,1.939,2.234,2.202,2.177,1.701,2.099,1.058,1.335,1.552,1.254,1.538,1.109,1.622,1.88,1.637,1.114,
257.000,0.5135462,0.2431012,-1.415959,10.88069,9.343244,3.908,3.933,4.125,0.985,3.986,4.71,0.751,2.199,2.532,1.64,1.884,2.394,2.233,2.552,1.542,1.698,1.469,3.005,2.139,1.848,1.426,2.729,1.597,2.707,1.684,2.226,1.756,1.611,1.336,1.457,1.927,1.575,1.754,1.62,1.087,1.243,
258.000,2.409891,0.7781513,-0.2833799,9.653214,5.550791,3.617,3.416,1.906,3.111,3.933,2.922,2.054,4.102,2.509,2.783,3.051,1.549,2.472,1.794,2.919,1.478,1.41,1.501,2.551,2.341,1.802,1.591,1.835,1.414,3.22,1.574,1.059,1.585,2.435,0.789,1.232,1.53,1.351,1.781,1.154,1.483,
259.000,2.535388,0.348087,-0.9645957,11.9474,7.596003,5.15,2.847,4.346,2.84,3.433,2.502,2.501,2.298,2.25,1.211,3.527,2.562,0.891,1.922,2.09,2.14,1.844,2.136,2.449,1.928,1.847,2.006,1.212,1.671,1.272,1.375,1.7,1.466,1.563,1.275,1.438,1.425,1.909,1.407,1.123,1.53,
260.000,4.579287,0.4093587,-0.6223612,13.78548,3.94152,6.07,5.564,4.826,1.935,1.406,2.268,1.978,2.213,0.582,2.646,3.055,2.522,1.144,2.067,1.16,1.452,1.599,2.529,1.906,1.836,1.261,1.042,0.866,1.671,1.134,1.506,1.8,1.829,0.953,1.628,0.771,1.385,1.338,1.71,1.253,1.541,
261.000,2.840364,1.196776,-0.9139311,11.31884,5.166161,6.174,1.898,5.023,3.063,3.184,4.829,1.918,3.317,1.077,1.593,1.621,2.426,2.047,1.833,1.79,1.337,1.525,2.402,2.001,1.862,1.952,1.62,2.172,1.853,1.601,1.034,1.269,1.13,1.826,1.263,0.718,1.167,1.036,1.067,1.269,1.242,
262.000,5.604223,2.250692,-0.413781,11.12823,7.217868,6.672631,6.024,3.829,1.634,3.673,2.264,1.771,1.873,2.127,2.427,1.819,2.085,2.473,1.424,1.183,2.448,1.182,0.853,1.696,1.378,1.559,1.269,1.199,1.268,1.036,1.561,1.232,1.313,1.3,0.899,1.303,0.977,1.302,1.561,1.345,1.364,
