,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.1271293,0.02318955,-0.1146109,8.478,6.791,5.695,10.586,4.594,4.187,5.897,4.566,3.595,4.412,3.26,5.069,1.101,2.76,2.2,3.173,2.844,2.992,3.036,1.956,2.709,2.462,2.309,2.152,1.975,2.229,1.703,1.614,0.728,1.911,1.575,1.985,1.792,1.837,1.38,2.128,1.917,2.224,
252.000,-0.7122085,1.061825,0.9586099,7.729202,8.887,7.748,5.911,8.822,3.985,0.814,4.802,4.479,2.542,2.419,3.342,2.251,2.616,3.537,2.932,2.26,2.385,1.199,2.678,2.413,2.486,1.655,1.387,1.906,2.568,2.808,2.25,1.868,2.261,1.304,1.992,1.941,1.683,1.935,2.606,1.723,1.813,
253.000,0.01146065,1.275785,0.06231232,7.583652,7.955,7.495,3.277,5.211,6.979,3.686,1.224,5.046,4.018,3.152,2.823,2.044,2.004,3.864,5.019,3.552,2.998,2.548,2.961,2.009,2.542,1.369,3.028,2.113,2.117,1.366,2.72,1.255,1.58,2.33,1.877,1.497,2.026,1.633,1.738,1.589,1.224,
254.000,2.317568,2.861845,0.7582648,9.506318,6.43,5.643,2.842,6.215,5.098,2.042,3.107,3.662,3.545,2.228,2.901,3.824,2.665,3.316,1.135,2.087,2.193,1.851,1.996,2.897,1.215,2.319,2.386,3,2.537,1.044,2.188,1.777,1.417,1.925,1.463,1.584,1.113,2.673,1.98,1.366,1.381,
255.000,0.6725286,2.454286,1.003617,10.43274,2.315,6.127,3.12,3.989,3.909,3.037,3.178,3.37,4.327,2.867,1.984,1.975,2.113,1.514,1.626,2.592,3.027,2.105,2.286,1.702,1.131,1.551,2.366,1.114,1.815,1.613,1.36,1.371,1.634,1.721,1.956,1.116,1.307,1.711,1.652,1.951,2.06,
256.000,5.27316,4.140899,1.949597,8.849123,6.286,4.335,3.606,3.197,3.925,2.257,2.141,4.558,3.458,1.781,3.99,2.428,3.102,2.258,3.128,1.815,2.228,1.464,1.918,2.614,1.802,1.18,2.391,2.037,2.404,1.373,1.555,1.347,1.415,1.363,1.362,2.023,1.161,1.545,2.249,1.221,1.385,
257.000,-2.197136,4.681682,1.060752,10.18434,7.277919,3.448,4.577,2.505,4.144,4.002,3.406,2.729,2.354,3.019,2.764,1.545,3.076,1.233,2.402,2.568,1.123,1.792,2.136,1.444,1.665,1.634,1.184,1.915,1.604,1.739,1.299,1.2,1.598,1.172,1.104,1.922,1.3,1.189,1.129,1.313,1.366,
258.000,1.417465,4.925522,1.746592,11.37383,4.618193,3.775,4.03,2.496,4.494,2.129,2.895,2.533,3.013,3.077,2.864,1.31,2.171,2.371,2.628,1.443,1.301,2.182,1.564,2.073,1.558,0.914,1.883,2.251,2.061,2.036,1.055,1.552,1.759,1.704,1.252,1.878,1.555,1.195,1.336,1.468,1.682,
259.000,5.248818,5.585491,2.609333,13.00979,2.421459,5.88,3.661,1.907,4.165,3.487,1.55,2.205,2.72,2.91,2.068,1.798,1.493,1.414,2.071,1.584,2.651,1.445,1.16,1.904,2.258,1.067,2.428,1.745,1.426,1.661,1.622,0.672,1.615,1.223,1.188,1.085,0.781,1.154,1.097,1.013,1.373,
