,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-3.381592,1.364875,0.1097456,5.332,2.686,3.16,4.923,2.467,3.445,3.809,2.304,3.785,-0.031,2.341,1.253,1.065,1.457,1.256,2.035,2.243,2.709,1.54,2.097,1.486,1.743,1.886,1.315,1.851,2.19,2.36,1.339,1.856,1.833,1.87,1.964,1.444,2.086,2.046,1.707,1.56,1.251,
252.000,-1.930572,0.8109424,0.2879454,2.225577,2.133,2.697,2.96,0.942,1.541,0.93,2.508,1.92,3.157,1.131,1.93,0.455,0.9,1.013,1.465,2.603,2.704,1.733,1.493,1.824,0.542,2.325,1.281,1.15,1.999,1.407,1.44,1.105,1.203,1.266,1.986,1.171,1.56,1.035,1.445,0.995,0.823,
253.000,-2.132052,-0.1766523,0.4920471,4.593206,5.247,3.695,2.813,1.674,0.313,0.46,0.495,1.885,0.652,0.918,2.347,1.208,0.786,1.066,2.252,1.004,2.247,1.479,2.147,1.513,1.256,0.95,2.088,2.47,1.099,1.135,1.099,1.673,1.485,1.161,1.205,0.795,0.917,1.303,1.915,1.466,0.749,
254.000,-2.066876,-1.919694,0.5223572,4.740307,3.633,1.954,3.445,1.972,0.971,0.378,1.872,1.473,1.195,1.14,2.132,1.943,1.518,1.779,1.981,1.433,0.836,1.225,3.152,1.929,2.823,2.342,1.986,1.397,1.416,2.308,1.413,0.906,0.755,0.683,1.878,1.119,1.781,0.757,1.713,1.001,2.121,
255.000,-2.0184,-0.9876725,0.7459988,4.571725,3.377,3.366,2.102,1.087,1.25,1.837,2.469,2.503,2.363,1.164,2.279,1.715,1.043,0.717,2.085,1.687,1.885,1.933,0.46,0.81,1.22,2.084,1.706,1.141,1.458,1.112,1.453,0.484,1.558,0.932,1.203,1.278,0.834,1.065,1.011,1.268,0.75,
256.000,-2.183635,-2.54984,0.9320042,6.620214,4.063,4.772,0.375,1.474,2.209,4.689,1.616,1.066,1.685,1.487,2.719,1.306,1.921,1.427,0.6,1.503,1.178,1.734,1.203,1.28,2.462,1.857,1.058,1.181,0.585,1.717,1.285,1.411,1.115,1.006,1.086,1.425,1.163,0.691,1.295,1.479,0.829,
257.000,-1.578484,-1.392791,1.230389,5.422936,4.891875,3.983,2.565,1.364,1.452,1.229,1.761,1.136,1.655,1.25,1.075,1.119,1.09,1.662,1.793,1.864,1.865,1.749,1.272,1.32,1.402,1.689,1.244,1.769,1.298,1.128,1.108,0.7,1.178,1.75,1.301,1.065,0.927,1.073,0.865,1.142,1.09,
258.000,-1.077237,-1.929116,1.473454,7.997162,2.856572,2.602,3.52,4.061,2.877,0.893,0.776,2.549,1.251,1.241,1.987,2.121,1.411,0.729,1.255,1.359,1.19,1.151,0.729,1.661,1.715,1.456,1.552,1.095,1.896,1.042,1.178,1.205,0.919,1.325,0.741,0.75,1.315,1.295,1.343,1.043,1.675,
259.000,-2.497236,-1.54839,1.710956,5.280293,4.554105,1.644,1.544,2.414,3.42,1.097,2.613,3.281,0.942,0.723,1.859,0.522,0.964,1.751,1.271,1.575,1.085,1.993,1.416,1.277,1.728,1.164,1.043,1.477,1.686,0.805,1.233,0.886,0.924,1.147,1.124,0.91,1.585,0.834,1.559,0.906,0.814,
