,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.5018524,-1.058702,1.258242,5.38,1.74,2.282,2.647,2.582,0.469,0.566,1.4,0.808,0.607,0.467,1.653,2.483,0.65,0.715,1.771,1.007,1.341,1.288,1.447,2.166,0.936,1.099,1.655,1.561,1.32,0.843,0.69,0.94,1.083,0.467,0.864,0.925,1.338,1.918,1.256,1.182,0.665,
252.000,-1.017342,0.5573583,1.104013,4.01751,1.547,2.275,0.812,0.13,1.7,3.259,1.562,1.831,0.463,-0.16,1.599,1.077,1.215,2.845,0.033,1.758,1.125,1.793,1.235,1.409,1.659,1.927,1.485,1.196,1.034,1.218,1.474,1.204,1.472,1.302,1.393,0.634,1.408,1.573,1.474,1.527,0.567,
253.000,-1.151302,0.04624632,-1.543778,4.249343,2.297,1.795,3.444,1.513,1.458,1.784,1.442,0.756,1.225,-0.158,1.165,0.444,0.523,0.454,1.244,1.191,1.257,1.57,1.163,0.783,1.46,1.294,0.949,0.266,1.073,0.545,1.44,0.769,0.902,1.101,1.11,0.75,1.127,1.449,1.31,1.642,0.513,
254.000,-1.309572,-0.2591027,-0.3062334,5.96657,1.175,0.707,1.065,2.381,0.288,0.023,1.511,2.633,2.242,0.502,0.4,1.377,1.601,0.94,1.506,1.999,2.67,0.562,0.593,1.443,1.293,1.102,1.03,0.73,1.24,1.108,0.473,0.926,0.745,1.127,0.827,1.502,0.299,1.052,1.544,1.603,0.941,
255.000,-3.269579,-4.026812,-1.138765,5.480781,-1.886,1.858,-0.686,-1.138,1.154,0.008,-0.382,0.614,1.096,0.858,0.976,0.646,1.391,0.988,0.471,0.86,2.17,1.187,1.29,1.771,1.881,1.505,1.022,1.113,0.568,0.552,0.817,1.451,1.631,0.314,0.739,1.291,0.89,0.74,0.66,0.319,1.094,
256.000,-0.6664016,-2.431122,0.8287522,7.65715,0.002,2.007,-0.565,2.859,-0.402,0.979,2.778,2.083,0.307,0.389,1.065,0.039,1.508,0.302,1.491,0.475,1.363,1.382,1.662,1.883,0.874,1.236,0.855,0.497,0.036,0.231,1.871,0.687,1.153,0.843,1.617,1.315,0.728,0.603,0.984,0.663,0.5,
257.000,-3.384299,-1.474391,-0.1437698,5.999305,-1.897797,-1.539,3.219,0.379,-0.281,1.26,1.93,2.158,1.439,0.83,1.092,0.47,1.172,0.523,1.765,1.363,1.454,0.376,0.665,1.564,1.199,1.137,0.793,0.827,0.756,0.632,0.464,1.197,0.782,0.852,1.054,1.144,1.106,0.557,1.243,0.969,0.843,
258.000,-2.352109,-2.341707,-0.4777287,7.878619,-0.6710764,2.157,1.16,0.203,2.067,0.827,0.233,2.211,1.597,0.528,1.443,1.326,0.459,0.68,1.018,1.116,1.016,0.845,1.277,0.548,0.648,1.879,0.497,1.435,0.756,1.385,0.592,0.681,0.485,1.144,1.514,1.099,1.345,0.52,0.762,0.693,0.642,
259.000,-3.895068,-0.0571366,0.2697828,6.788229,-2.791981,0.315,0.976,-0.222,0.72,0.23,1.43,1.663,1.27,0.979,1.429,0.292,0.452,0.357,0.13,1.145,1.142,1.519,0.763,0.508,1.507,1.31,0.29,1.908,0.95,1.063,0.729,1.283,0.856,0.764,0.758,0.576,1.166,0.619,1.075,0.668,0.84,
