,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.01206146,-0.8942742,-0.1546084,9.559,3.584,6.013,9.452,7.047,2.349,1.235,4.261,4.157,3.251,5.551,3.239,1.691,1.971,2.319,3.087,2.385,3.707,2.629,1.912,1.529,2.364,1.761,2.384,1.612,2.514,1.516,1.658,2.686,1.532,1.711,1.69,2.271,2.01,2.002,1.678,1.78,1.479,
252.000,1.458306,-0.02199015,0.8602864,4.194363,8.577,3.733,5.11,2.381,3.69,3.599,3.278,3.828,3.57,2.392,2.289,2.284,0.328,3.433,2.677,3.284,2.034,3.287,1.634,3.28,3,1.68,1.53,2.37,2.281,2.889,1.306,2.093,2.062,1.217,2.009,2.006,2.041,0.852,2.176,1.325,1.654,
253.000,3.27945,0.1115888,0.2641751,6.845977,9.314,6.13,3.514,5.453,3.381,3.523,1.536,2.764,3.283,3.17,2.153,2.07,0.675,0.689,2.145,2.231,1.657,1.961,2.797,1.464,2.555,2.186,3.174,1.448,2.599,1.62,1.796,2.078,0.794,1.551,2.167,1.944,1.609,1.292,1.977,1.854,0.748,
254.000,0.6811739,0.5336908,1.963739,8.677636,5.159,4.534,5.168,1.9,7.119,1.453,3.652,1.705,1.964,3.131,1.05,3.508,3.294,2.19,2.399,2.211,2.387,2.822,1.664,2.052,2.214,1.675,2.554,1.977,2.558,2.972,1.907,2.606,1.133,1.907,1.624,1.337,1.444,1.885,1.273,0.79,1.608,
255.000,3.770286,0.8021892,2.786453,6.802848,3.314,8.188,5.96,2.51,3.147,3.498,0.664,2.26,1.827,1.599,1.55,2.006,1.686,1.05,2.905,2.376,1.877,1.833,1.609,1.937,2.411,1.284,2.464,1.383,1.028,2.066,2.039,1.581,2.06,1.469,1.461,1.605,2.034,1.909,1.287,1.34,1.329,
256.000,-2.147821,1.136523,3.517186,11.38992,5.009,4.817,3.696,2.934,4.267,1.925,1.286,2.76,3.367,0.672,1.153,2.094,1.156,1.588,2.351,2.254,2.372,2.519,1.802,2.039,0.49,2.815,1.946,2.347,1.566,0.819,1.463,1.943,1.204,1.1,0.954,1.688,1.471,2.091,1.135,1.539,1.282,
257.000,-0.7197231,2.191006,3.752615,13.2795,3.627478,4.924,5.311,2.679,4.564,1.592,3.452,2.362,1.732,2.876,3.189,2.182,1.204,1.192,2.093,2.528,2.328,0.811,2.118,2.476,1.982,2.156,1.413,1.332,1.941,1.302,1.303,1.686,1.123,1.126,1.085,1.181,1.313,1.135,1.724,1.214,0.923,
258.000,6.126356,2.055797,5.18484,11.43169,2.903638,3.768,3.658,3.9,2.204,2.343,3.733,2.479,2.632,1.709,2.257,2.388,2.517,1.657,0.784,0.804,1.566,1.752,1.699,1.647,1.224,1.646,1.615,1.862,0.902,0.955,1.567,2.006,1.289,1.615,1.382,1.586,0.84,0.934,1.22,1.515,1.115,
259.000,0.4187141,2.025312,6.208174,7.286977,1.085602,4.458,3.868,1.938,2.811,3.023,1.494,2.14,1.257,2.148,1.87,1.56,2.468,2.151,2.877,1.837,1.562,1.331,2.183,1.395,1.34,0.972,1.71,1.61,1.504,1.809,1.346,1.302,0.74,1.294,1.202,1.259,1.021,0.919,1.407,1.136,1.238,
