,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.9716722,-0.5277097,-0.8614635,4.431,8.938,7.52,7.271,5.809,6.255,5.713,3.167,3.849,3.021,3.121,2.701,3.55,3.096,1.609,2.815,0.651,1.881,2.884,3.115,1.785,3.912,2.057,2.081,2.302,1.214,2.618,2.1,1.234,1.771,2.404,2.335,1.933,2.871,1.983,2.284,2.599,2.307,
252.000,1.888975,-0.8417683,0.2806579,2.657007,8.443,5.854,5.778,3.601,5.85,5.541,3.969,1.813,1.685,1.387,2.33,3.396,2.253,3.473,1.21,2.644,2.756,2.499,3.398,2.867,1.688,1.086,2.59,1.477,2.931,1.718,2.624,2.256,1.435,1.622,2.168,2.169,1.268,1.609,2.078,1.513,1.869,
253.000,-2.779814,-0.5420005,0.2501207,1.6448,6.666,2.906,3.9,6.561,3.944,3.565,4.451,3.573,3.037,3.219,2.793,0.338,1.921,0.946,3.007,2.153,1.496,1.464,2.68,2.732,1.601,1.932,2.112,2.01,2.207,2.609,2.019,1.597,2.703,1.392,1.372,1.994,1.716,1.462,2.258,1.476,1.177,
254.000,-0.6682277,-1.160443,0.9800897,3.665159,6.324,4.134,4.679,4.127,5.899,3.394,2.544,4.187,3.683,2.398,2.142,1.848,3.146,1.606,2.172,2.64,2.131,1.949,1.318,2.197,1.925,2.142,1.185,1.403,3.262,2.5,2.487,1.447,1.702,2.178,1.508,1.39,1.306,1.458,1.465,1.065,1.904,
255.000,-0.01335467,0.6464775,0.7221194,3.940112,9.445,4.77,5.396,3.484,3.033,4.147,4.375,2.239,4.361,2.043,2.275,1.591,2.177,3.141,1.516,1.706,1.929,1.58,1.814,2.093,2.003,2.096,1.74,2.078,2.01,1.043,1.736,2.095,1.422,1.63,1.563,1.144,1.657,1.61,2.15,1.472,2.145,
256.000,4.878559,1.372121,1.4868,3.079284,4.026,4.773,4.125,3.776,2.483,4.599,5.361,2.417,4.323,1.989,3.553,3.227,2.347,1.474,1.008,1.63,2.457,1.537,1.733,2.135,2.309,2.577,1.583,1.579,1.522,2.193,1.159,1.292,1.143,1.454,1.386,1.433,1.35,0.848,1.233,1.463,1.48,
257.000,2.910977,2.030873,1.758649,3.55224,5.478626,2.718,4.37,4.766,3.289,1.498,-0.21,3.399,4.231,2.188,2.301,2.731,1.365,2.407,1.693,2.062,1.232,2.312,2.299,3.245,2.268,2.203,1.517,2.211,1.494,1.458,1.382,1.325,1.431,1.248,1.498,2.308,0.872,1.457,1.467,1.526,1.702,
258.000,5.153755,3.936628,1.999838,4.298227,5.000778,4.356,2.634,3.089,7.663,2.393,2.598,1.524,1.323,2.448,2.51,2.532,2.183,2.197,1.562,2.035,1.313,1.737,1.955,1.836,1.784,2.156,1.87,1.409,1.683,1.526,1.488,1.619,1.605,1.667,1.194,1.405,1.067,1.596,1.285,0.871,0.999,
259.000,4.113032,2.129112,2.68758,6.142378,4.847293,6.129,1.656,2.628,2.312,2.888,2.389,2.484,1.997,1.948,3.048,2.434,2.833,1.936,1.652,1.637,1.052,1.368,1.617,1.922,2.059,1.219,1.24,1.112,1.192,1.034,1.317,1.527,1.751,1.136,1,0.985,1.406,1.641,1.264,1.25,1.363,
