,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-1.114597,-1.226589,-0.2309542,-1.796,-1.059,-0.898,0.159,-1.012,0.679,-0.675,-1.47,-1.232,0.902,-0.602,0.221,-0.28,0.138,1.333,-0.236,0.911,0.245,0.837,1.58,1.325,0.996,0.785,0.002,1.726,0.357,0.215,1.213,1.533,0.714,0.601,0.937,0.617,0.652,1.253,0.665,0.711,1.004,
252.000,-2.35202,-0.3122556,0.3058441,-1.522624,-3.023,-3.56,-0.154,-1.197,-0.824,0.428,-1.356,0.275,-0.51,1.244,0.258,-0.343,0.375,1.101,0.089,0.9,1.014,0.693,0.41,0.695,1.267,0.532,1.141,1.308,0.528,1.077,0.348,0.453,0.718,0.025,0.882,0.679,0.666,1.013,0.288,0.853,0.674,
253.000,-1.07782,0.2338006,-1.200164,-0.7491384,-2.979,2.229,-1.763,-1.061,-1.404,-1.256,-0.545,-0.678,-0.452,3.801,0.132,0.295,0.451,0.234,0.852,-0.29,1.43,0.287,2.494,1.089,0.01,1.005,1.786,0.227,0.869,0.169,0.215,0.981,0.411,0.363,0.726,1.096,0.443,0.544,1.077,0.629,0.66,
254.000,-3.703875,-0.9964889,-1.901311,-1.994343,0.719,1.174,-0.764,-1.382,2.283,-0.869,0.367,-0.019,-0.495,0.636,0.218,2.166,0.106,0.513,1.019,0.26,0.498,-0.055,0.582,0.932,0.944,0.763,0.797,0.301,0.857,0.164,0.517,0.152,0.865,0.45,0.51,0.279,0.62,0.514,0.926,0.591,0.689,
255.000,-4.976449,-1.68641,-2.255165,-0.4141881,-1.165,-1.35,0.179,-1.455,-1.067,-0.276,0.776,-0.617,0.513,0.367,-0.007,-0.067,0.848,0.456,0.049,0.749,0.549,0.985,0.188,0.773,1.542,1.145,0.703,1.181,0.643,0.695,0.774,0.65,0.068,0.592,0.262,0.628,0.531,0.975,0.47,1.186,0.958,
256.000,-4.815013,-3.377139,-1.116324,0.1079241,-2.051,0.684,-0.25,0.245,-0.042,0.233,-0.963,0.069,-0.152,0.005,-0.454,0.183,0.132,0.942,1.025,1.012,1.164,1.208,1.119,1.207,0.814,0.764,1.339,0.554,0.569,0.598,0.445,0.726,0.337,0.761,0.558,0.437,0.919,0.595,1.001,0.488,0.592,
257.000,-6.553957,-2.712953,-1.194564,-0.4431905,1.174133,-1.173,-0.219,-1.39,-0.735,0.127,-1.251,-0.146,-0.051,-0.254,-0.468,-0.282,-0.25,0.701,0.119,0.238,0.666,1.082,1.331,1.048,0.746,0.46,1.128,0.017,0.242,0.176,0.501,0.101,0.666,0.212,0.417,0.683,0.471,0.768,0.705,0.489,0.616,
258.000,-7.149738,-2.995833,-2.17799,-0.9445674,-0.6152435,-1.564,-1.43,-0.336,0.042,0.08,0.904,0.031,0.687,1.105,0.46,0.252,1.467,0.07,0.712,0.231,0.896,0.373,0.629,0.411,0.469,0.674,0.001,0.738,0.762,0.295,0.53,0.601,0.629,0.339,0.974,0.45,0.994,0.843,0.601,0.65,0.328,
259.000,-6.528827,-2.270133,-1.197118,-0.0163503,-0.1175386,-2.028,-1.315,-1.289,-0.038,-1.561,-0.006,-0.6,-0.47,0.203,-0.669,1.167,0.506,0.274,0.443,0.709,0.42,0.104,0.559,1.256,0.837,0.866,0.742,1.065,1.21,0.4,0.707,0.336,0.303,0.94,0.901,0.872,1.41,0.183,0.332,0.569,0.533,
