,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.9131094,-0.2153129,1.032716,8.856,8.086,12.427,6.376,7.121,8.283,7.876,4.312,5.84,6.45,4.14,3.698,2.095,3.357,2.159,2.691,4.903,3.616,2.492,2.905,3.832,2.739,2.418,3.998,3.566,1.535,2.065,1.774,1.788,1.492,2.107,1.708,2.363,1.934,3.454,2.607,2.003,1.612,
252.000,1.727769,0.560738,0.6348469,3.889191,10.229,9.164,10.426,10.442,6.328,4.788,4.35,5.284,4.656,4.554,3.737,5.206,3.252,3.65,2.876,3.186,3.185,1.756,2.196,2.19,3.825,4.179,2.968,3.295,2.058,2.815,1.928,1.772,1.451,1.831,1.781,1.469,2.027,1.954,1.978,2.53,1.615,
253.000,2.313877,0.1403076,0.8264556,4.431186,4.548,9.32,6.661,6.514,4.453,5.221,2.557,2.157,3.692,3.627,3.881,3.899,3.212,3.149,2.426,5.875,3.668,2.544,3.2,3.276,2.95,2.276,2.106,2.595,2.379,2.346,1.979,1.274,1.901,1.824,1.71,2.238,1.896,2.22,0.979,2.362,1.779,
254.000,1.467835,0.5952726,2.114866,7.183781,12.71,6.221,4.802,5.021,5.911,5.409,4.613,3.138,3.161,1.489,2.85,4.898,3.061,3.481,3.606,2.589,4.673,2.73,2.89,1.767,3.323,2.3,2.801,2.128,2.68,2.854,2.099,1.882,2.732,2.167,1.931,1.502,1.133,2.507,2.315,2.683,1.4,
255.000,-1.670617,-0.5061063,2.531779,11.00544,6.933,3.819,4.449,9.276,1.895,6.194,2.633,1.841,3.855,3.239,2.641,2.44,3.533,2.855,2.73,3.087,1.942,2.595,4.049,2.061,2.739,2.701,3.196,1.469,1.333,0.988,1.433,2.089,2.819,1.834,2.217,1.399,2.054,1.862,1.301,1.453,1.537,
256.000,1.223155,0.3900394,3.550776,9.637456,5.644,5.306,7.343,6.242,6.05,2.449,2.749,2.529,2.484,1.759,2.302,3.754,3.467,2.645,2.964,2.172,2.847,1.356,2.716,2.144,2.6,2.2,1.918,2.02,4.256,1.539,1.752,2.07,2.053,1.391,1.077,1.953,1.954,1.766,1.769,1.734,1.431,
257.000,1.326236,1.586877,3.823775,9.500683,4.31726,4.428,6.346,3.906,6.066,3.29,2.909,2.867,3.804,6.024,2.687,1.184,1.668,2.541,2.072,1.765,2.261,2.46,2.369,2.875,2.322,2.058,1.3,1.707,2.551,1.622,1.732,1.404,1.667,1.732,1.298,2.175,1.9,1.098,1.657,1.526,1.264,
258.000,-0.9725242,0.6053025,4.006215,9.214797,5.744848,1.465,3.534,4.103,4.717,3.926,2.146,2.435,3.502,3.167,2.12,2.14,1.95,2.373,3.956,1.24,1.939,2.163,1.984,2.757,1.605,2.267,2.166,2.16,2.302,2.231,1.095,1.539,1.529,2.027,1.411,2.045,1.534,1.752,1.919,1.336,1.584,
259.000,4.028386,0.9337352,5.826523,8.000826,3.606128,7.144,3.146,5.222,2.691,1.731,6.341,3.336,3.28,1.226,1.232,3.526,1.196,2.133,2.579,2.041,2.558,3.161,2.202,1.354,1.711,1.812,1.42,2.449,1.655,1.758,1.811,1.775,1.717,0.98,1.055,1.05,1.548,1.274,1.89,1.955,1.624,
260.000,-0.9672296,0.9206623,6.269415,11.50421,3.599654,3.506,4.913,3.652,2.341,4.198,2.896,4.13,2.834,2.592,3.827,2.433,1.876,3.918,2.505,1.689,2.243,1.936,2.108,2.011,1.865,1.758,2.684,1.475,2.559,2.128,1.568,1.531,2.085,1.508,1.002,1.017,1.86,1.132,1.599,1.606,1.277,
261.000,4.468393,2.384241,6.843123,9.528817,4.327989,6.239,7.356,3.695,3.665,3.824,2.366,2.386,2.834,1.611,2.468,1.93,2.232,2.552,2.2,2.053,2.197,1.484,2.412,2.108,1.741,1.737,1.503,2.018,1.241,2.269,1.434,1.61,1.012,1.121,1.343,1.15,1.182,1.398,1.02,1.16,1.066,
262.000,4.227663,3.086831,6.755151,10.17375,-1.567694,8.527877,4.438,4.596,5.423,4.548,1.889,1.902,2.992,3.778,1.217,1.113,1.955,1.827,2.232,2.871,2.416,1.578,1.339,1.997,1.447,2.052,1.866,1.643,0.981,1.749,1.494,1.017,1.211,1.202,0.969,1.395,1.613,2.209,1.095,1.743,1.368,
263.000,4.647003,4.148002,8.531676,9.258786,5.22127,6.351549,4.878,4.948,1.739,2.626,2.687,2.044,2.283,0.721,1.134,2.282,2.437,1.823,1.771,1.983,1.949,1.802,2.036,2.736,1.42,1.404,1.542,2.423,2.265,2.443,1.556,0.941,1.332,1.678,1.374,1.559,1.441,1.316,1.366,1.143,1.608,
264.000,9.405,3.871675,8.448146,6.469432,4.003116,5.909459,4.554,3.611,1.932,2.803,2.975,2.535,2.523,2.46,1.931,2.719,1.952,1.054,1.547,1.818,1.816,2.854,2.593,1.771,1.338,1.558,1.334,1.514,1.068,1.427,1.908,1.039,1.447,1.445,1.057,1.271,1.22,0.884,1.113,1.627,1.154,
265.000,11.322,4.546951,9.533268,5.202797,1.896115,7.081325,3.422,2.079,4.239,3.254,2.065,3.198,3.714,2.467,2.168,2.645,1.844,1.451,1.734,1.92,1.533,1.947,1.319,2.002,2.013,0.724,1.828,0.823,1.714,1.184,1.641,1.52,1.373,1.557,1.338,1.178,1.619,1.293,0.806,1.16,1.032,
266.000,8.634,5.645323,9.105555,6.779046,5.933861,5.84737,3.431,3.507,5.045,1.421,1.793,3.098,2.359,2.131,2.008,2.306,2.099,1.651,1.359,1.387,1.901,2.344,1.806,1.643,1.695,1.568,1.627,1.324,1.204,1.57,1.12,0.847,1.732,0.957,1.047,0.913,1.585,1.461,1.363,1.061,0.89,
