,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.9469606,0.7148151,-0.6425769,5.361,8.355,7.031,4.502,5.084,2.784,3.074,2.784,2.959,1.475,3.557,2.665,2.92,1.941,2.898,1.446,2.571,4.938,2.672,1.129,1.383,2.392,2.592,2.548,2.419,2.008,1.954,1.752,2.305,2.887,2.739,1.03,2.45,2.593,2.172,2.844,2.268,1.968,
252.000,3.132649,-0.06323476,1.0507,4.483442,7.642,4.928,10.974,4.168,4.059,4.424,5.846,1.272,4.233,3.354,1.327,2.798,3.187,3.382,1.379,2.679,3.196,2.9,2.587,2.439,2.63,1.428,2.444,1.991,1.971,2.58,0.952,1.827,2.506,2.194,3.015,2.099,2.035,1.595,1.59,1.491,1.525,
253.000,0.7237631,2.124344,1.894731,4.968042,4.455,7.275,5.588,6.382,3.072,5.144,1.546,4.744,3.624,3.274,2.981,2.103,1.933,3.018,1.596,2.034,2.096,1.304,2.177,2.825,2.01,1.927,3.221,2.745,0.801,1.615,2.03,2.239,1.95,1.819,2.068,1.978,2.357,1.795,1.332,1.14,1.784,
254.000,1.995588,2.933415,2.271757,5.732305,7.094,6.079,4.244,4.117,6.676,3.761,4.234,2.553,2.033,2.292,3.105,4.296,1.468,1.376,1.545,1.163,3.449,2.419,1.264,0.948,1.684,2.126,1.353,2.03,1.991,1.321,1.83,2.036,2.219,1.625,1.72,2.187,1.967,1.269,1.812,2.315,1.73,
255.000,3.836234,2.096345,1.827816,6.366732,7.322,5.296,7.207,5.458,5.011,4.476,3.708,0.962,1.544,1.404,3.155,1.817,2.417,2.511,3.083,2.338,2.513,2.414,1.991,2.038,2.445,2.842,3.181,2.381,2.77,1.025,1.51,1.184,1.733,1.689,1.205,1.532,1.485,1.784,1.291,1.54,1.365,
256.000,4.963651,3.32614,3.533581,6.046866,4.457,6.434,2.417,7.544,3.571,1.381,2.559,3.2,1.975,2.745,2.138,1.591,4.266,3.243,1.671,1.353,2.766,1.808,2.296,1.966,1.362,1.557,2.185,2.028,1.705,2.297,0.7,1.539,1.302,0.826,1.314,1.648,1.505,1.298,1.38,1.862,1.191,
257.000,5.908887,4.77009,2.400009,5.6834,4.616687,3.197,1.499,5.469,3.776,2.354,3.506,2.313,3.884,2.773,2.319,1.97,2.718,2.734,2.755,2.322,1.819,1.664,1.741,1.737,2.053,1.904,2.148,1.648,1.363,1.019,1.69,1.235,1.213,1.266,1.508,1.09,1.769,1.321,1.231,1.978,0.999,
258.000,4.42647,5.283017,4.457541,7.543705,4.347243,3.591,7.295,3.637,9.02,1.79,4.647,2.685,4.387,3.196,2.081,1.028,1.319,1.774,2.048,1.687,1.616,2.049,1.934,1.983,1.629,2.219,1.508,1.296,2.004,2.222,1.807,1.647,1.348,1.917,1.866,0.977,1.536,0.975,1.119,1.783,1.361,
259.000,8.777351,5.061577,3.528819,8.53499,6.169121,4.793,2.415,4.875,4.645,4.454,2.564,2.156,2.026,2.549,3.175,2.711,2.281,2.27,1.486,2.97,2.242,1.528,2.011,1.794,1.252,2.019,1.523,1.58,0.783,1.703,1.573,0.881,1.202,2.062,1.34,1.038,1.239,0.908,1.46,1.62,1.258,
