,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.9971647,-0.2231885,-0.3400551,8.928,13.139,10.121,6.304,8.542,1.546,5.139,3.596,3.509,2.335,3.586,2.545,3.4,3.076,3.81,4.161,1.712,2.881,1.057,1.776,2.279,2.993,3.027,3.088,3.335,2.509,2.031,2.547,1.999,1.946,2.339,2.198,1.818,1.998,1.807,1.816,2.334,1.726,
252.000,-1.052341,0.4133429,-0.2062309,4.160068,7.707,6.096,4.122,6.76,5.614,5.022,5.442,3.487,4.073,3.575,2.278,3.226,3.262,2.514,4.196,2.227,3.677,3.689,2.002,2.543,2.86,2.399,1.47,2.396,2.164,2.536,2.138,1.852,1.903,1.951,1.768,1.816,2.021,2.276,2.218,2.01,1.565,
253.000,-1.316948,1.344931,0.4649906,7.937422,3.229,3.048,8.051,2.32,3.42,5.557,4.757,4.524,4.736,2.974,1.355,1.971,2.073,3.235,3.292,2.757,2.917,3.709,2.504,3.02,2.567,2.594,2.703,2.157,1.62,1.917,2,1.155,2.128,1.877,1.76,1.607,1.966,1.745,1.76,1.596,1.399,
254.000,-1.535321,1.78016,-1.42693,8.49099,2.64,5.566,6.551,1.439,4.587,4.551,3.977,2.934,3.594,3.574,3.276,1.357,2.599,2.867,3.21,4.002,1.825,3.565,3.39,1.991,2.156,2.738,3.173,1.715,2.428,2.196,3.037,1.998,1.462,1.52,2.046,1.66,1.855,2.129,1.67,1.403,1.809,
255.000,-0.5499587,0.6075913,-2.112726,8.800301,4.873,5.046,7.351,5.151,7.564,6.071,3.596,3.652,4.023,2.818,2.52,1.919,2.961,2.945,2.162,1.896,2.77,1.998,2.268,2.42,2.27,1.858,1.91,1.595,2.093,1.691,1.534,1.932,1.573,1.921,1.809,1.138,1.392,2.251,1.348,1.48,1.456,
256.000,-1.123789,1.232144,3.591832,10.98226,7.133,3.977,8.399,4.245,3.753,3.763,4.662,3.066,1.998,1.613,1.95,2.578,2.281,1.862,2.126,1.501,2.273,1.959,2.151,1.925,2.063,2.088,1.531,1.7,1.43,1.202,2.206,1.4,0.875,1.468,1.709,1.984,1.533,2.091,1.582,1.695,0.742,
257.000,0.775854,1.142459,2.041705,9.965574,4.001442,7.881,5.946,6.497,5.128,3.065,3.87,3.086,3.297,1.076,3.378,2.437,2.131,2.133,1.81,2.634,2.023,2.305,2.267,3.079,2.036,2.385,1.946,2.422,1.602,1.659,1.942,1.699,1.636,1.278,1.568,1.619,1.628,1.632,0.965,1.454,1.743,
258.000,-1.350946,0.327998,2.892873,10.98946,4.178856,8.642,2.78,5.313,2.81,2.934,3.935,3.3,2.862,3.651,2.799,2.827,2.81,1.835,1.664,2.33,1.835,1.633,2.826,2.044,2.005,1.783,1.77,1.35,2.003,1.821,1.626,1.604,1.426,1.041,1.465,1.596,1.222,1.545,2.09,1.736,1.435,
259.000,-1.292734,0.1740346,0.4580856,10.74639,2.50184,3.262,5.229,3.62,3.603,4.146,1.376,1.65,2.558,3.581,2.903,2.222,2.115,2.391,1.348,1.269,1.535,1.037,1.555,2.163,1.269,2.347,1.995,1.502,1.452,1.606,1.543,1.33,1.539,1.457,1.778,1.932,1.46,1.042,1.205,1.601,1.135,
