,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.02112006,-0.1359391,-0.8726427,8.432,7.461,3.16,1.312,6.312,4.353,3.157,3.3,1.251,3.113,1.12,3.158,3.636,2.665,3.274,3.094,2.161,2.244,2.046,2.52,1.514,2.709,3.583,2.023,1.735,1.767,2.408,1.36,1.384,1.654,1.661,1.531,1.53,1.882,2.377,1.471,1.578,0.998,
252.000,4.094708,-0.1307443,0.3777176,7.588472,8.606,4.391,4.684,6.143,3.684,2.255,2.378,2.47,2.37,3.23,1.571,2.444,1.397,2.289,1.981,2.572,1.683,1.492,2.314,1.983,1.418,2.759,2.764,2.335,1.451,2.401,1.955,1.097,1.564,1.742,1.328,1.365,1.525,0.738,1.232,1.135,1.318,
253.000,-3.375609,0.1688415,1.338271,7.172611,6.225,4.563,3.841,6.834,6.635,3.952,3.322,1.283,3,2.86,1.405,2.116,2.508,2.57,3.277,2.514,2.199,1.297,1.864,1.833,1.46,2.824,2.363,1.939,2.875,1.34,2.034,1.088,1.533,1.151,1.2,1.645,0.784,1.149,1.937,1.665,1.431,
254.000,0.001461326,0.4365793,2.431002,6.663669,5.171,5.571,8.242,4.506,2.419,3.924,2.645,4.442,1.401,3.341,2.927,1.932,1.675,1.179,2.45,1.705,2.353,1.452,2.565,1.66,1.387,1.437,2.655,2.133,1.152,1.188,1.937,1.127,1.854,1.523,1.394,1.836,1.277,1.836,1.317,1.992,1.365,
255.000,0.5984247,1.553404,-0.3824452,8.990838,5.387,3.271,2.122,2.759,2.444,2.546,2.02,2.433,2.541,2.501,2.233,1.708,1.391,1.501,1.365,1.518,0.792,1.879,1.562,1.069,1.348,1.881,1.009,1.143,1.549,1.45,1.565,1.405,0.906,1.348,1.551,1.454,0.658,1.056,0.775,1.802,1.635,
256.000,-2.079646,1.493939,1.366369,10.03691,5.485,3.03,4.888,0.861,1.201,4.528,2.185,2.003,0.886,1.48,1.876,2.615,1.018,1.171,0.494,2.003,2.521,1.912,1.28,2.104,1.421,3.028,1.722,1.037,1.799,0.849,1.304,1.432,1.113,1.444,1.343,1.109,1.749,1.102,1.722,1.412,1.085,
257.000,-4.174511,1.04875,2.055206,10.88736,3.483131,5.895,5.188,2.268,2.202,2.324,2.714,1.743,2.51,1.06,1.488,1.69,0.949,1.897,2.742,2.169,2.544,2.907,2.006,1.93,1.783,1.284,1.948,1.419,1.122,0.453,1.032,2.602,1.28,1.389,1.461,1.246,1.279,1.261,0.757,1.354,0.829,
258.000,-0.5096097,2.560295,0.6778546,10.14661,3.207639,5.246,2.477,2.884,1.431,1.968,2.17,4.168,2.501,1.746,0.673,1.619,0.544,1.327,1.119,1.031,2.016,1.587,1.82,1.597,1.719,1.23,2.175,1.18,1.379,2.595,0.611,1.54,0.766,0.786,1.385,1.183,1.011,1.356,1.366,0.821,1.37,
259.000,1.488667,1.262529,-1.261446,12.1358,3.561025,4.128,5.005,1.597,3.775,1.96,3.022,1.773,1.548,1.219,2.566,1.614,1.403,1.72,1.802,1.862,1.631,2.162,1.458,1.134,1.27,1.237,1.061,1.332,0.776,1.005,0.977,1.492,0.632,0.932,1.823,1.192,0.898,1.507,0.983,1.331,1.098,
260.000,-2.586128,1.807335,-0.2448277,13.55708,2.995929,4.776,3.809,2.654,2.569,1.158,1.8,2.555,1.549,1.105,1.952,1.75,1.897,1.989,1.897,2.082,2.448,1.685,1.838,1.278,1.832,1.571,1.294,1.029,1.237,1.551,0.84,1.044,0.897,1.259,1.155,0.753,1.606,1.077,0.845,1.491,1.102,
261.000,1.697919,3.367923,2.218526,11.96749,2.882377,2.417,3.171,2.646,4.178,0.804,3.486,1.277,2.288,1.752,1.212,0.909,1.494,1.082,1.676,1.31,0.923,1.593,1.071,1.398,1.629,1.561,1.191,1.162,1.643,1.468,1.515,1.465,0.647,0.969,0.923,1.603,0.676,1.102,0.874,0.693,0.853,
262.000,4.398831,3.787686,1.909419,11.59216,1.76294,2.79577,1.886,2.371,3.194,2.08,2.435,2.158,1.572,1.567,3.103,2.238,1.555,1.739,1.063,1.936,1.609,1.383,0.679,0.697,1.495,1.744,1.062,1.022,1.42,1.116,1.097,0.706,0.986,1.025,0.991,0.756,0.872,1.057,1.087,1.416,0.798,
263.000,2.812092,3.043343,1.500407,13.25078,2.368613,1.213087,5.18,0.547,1.867,1.543,1.01,1.497,1.586,1.777,1.825,2.713,0.389,1.93,1.699,1.083,1.249,1.182,1.012,1.588,1.87,1.467,1.317,1.094,1.628,1.455,0.638,1.244,1.692,0.849,1.143,0.986,1.425,1.331,0.429,1.164,1.169,
264.000,7.824,6.069187,1.90305,12.98986,2.625268,1.582672,2.039,2.028,0.684,1.553,2.579,1.675,1.284,0.952,1.38,2.089,1.178,1.446,1.428,1.755,1.067,1.895,1.14,1.693,1.55,1.048,1.281,1.401,0.69,0.945,1.068,0.807,0.702,1.014,0.77,1.102,1.568,0.797,0.985,0.961,0.99,
265.000,8.753,5.276605,1.720304,10.41315,3.481164,1.456613,0.358,0.72,3.29,3.12,1.614,2.182,1.132,1.207,2.132,2.104,1.065,0.877,1.468,3.059,0.921,1.142,1.481,2.19,1.503,1.486,0.934,1.066,1.304,0.919,0.795,0.708,0.605,0.885,1.524,1.029,0.786,0.975,0.899,1.216,0.992,
266.000,8.96,6.03084,1.439767,11.73434,0.2677613,1.383769,2.919,2.211,2.536,2.749,2.506,2.214,1.671,2.027,1.401,1.272,1.24,1.612,1.517,0.519,0.91,0.985,0.884,1.552,1.805,1.245,0.909,1.236,1.056,1.197,1.05,1.531,0.621,0.834,0.789,1.007,0.669,0.948,1.251,0.938,0.882,
267.000,25.858,6.602684,3.058465,12.13652,1.710206,1.968205,0.8263421,2.789,0.689,1.562,1.655,1.083,0.886,1.589,0.737,1.446,1.221,1.451,2.241,1.848,1.581,0.922,0.986,0.889,1.253,0.849,1.303,1.536,1.319,0.85,1.096,0.575,1.443,0.937,0.662,0.636,0.986,1.272,0.58,1.15,0.757,
268.000,36.021,7.913919,2.764991,12.88293,3.505881,2.855577,1.186526,0.108,3.347,1.346,2.338,0.234,0.357,1.084,1.321,1.014,1.971,0.413,1.197,1.382,1.166,1.094,1.301,0.901,1.358,0.991,1.002,0.73,1.544,1.232,1.007,0.874,1.096,0.883,0.889,0.731,1.096,0.724,0.708,0.77,0.95,
269.000,58.403,9.956,3.472531,10.20989,3.659383,2.294903,1.657946,3.188,1.995,1.187,1.668,1.765,1.507,1.078,1.21,1.826,1.522,1.366,1.435,2.004,1.732,0.95,0.743,1.385,1.848,1.417,1.438,1.065,1.393,0.83,0.951,0.635,0.485,0.896,0.79,0.786,0.859,0.755,0.462,0.419,1.075,
270.000,104.841,6.883,3.371761,13.2692,2.513773,1.279268,1.200217,3.698,2.077,2.64,1.404,0.874,1.142,0.919,0.986,0.994,0.889,1.373,1.376,1.562,1.292,1.866,1.069,1.973,1.061,1.291,1.338,0.829,0.32,0.7,0.958,1.317,0.798,0.653,0.903,0.712,0.959,0.881,0.643,0.857,0.837,
271.000,103.362,9.878,1.945161,12.80281,4.613367,2.446618,0.489208,2.428,2.474,1.827,1.725,0.855,1.176,1.663,1.031,1.164,1.025,1.241,1.764,1.438,1.23,1.396,0.974,1.446,1.042,1.073,1.066,1.281,1.27,0.904,0.598,0.738,0.607,0.53,1.022,1.392,0.62,0.977,0.85,0.499,0.748,
272.000,105.01,11.794,4.698418,10.71725,4.808415,1.768568,0.8035994,2.981965,3.054,2.02,1.105,1.038,1,1.22,0.394,0.404,1.45,1.09,1.307,1.296,1.1,1.466,0.969,0.695,0.997,0.502,1.277,0.941,0.738,1.152,0.78,0.65,0.787,0.967,0.629,0.577,0.569,0.835,0.718,1.026,0.761,
273.000,94.947,23.451,5.50451,9.086044,3.968037,2.661877,2.170247,4.209404,2.14,1.333,1.17,0.597,1.123,1.451,1.592,0.46,0.401,0.754,1.111,0.588,1.281,1.243,0.758,0.967,1.482,0.549,1.13,1.433,1.04,0.973,0.721,0.506,0.744,1.069,0.817,0.844,1.008,0.901,0.63,0.498,0.416,
274.000,74.429,33.244,4.343,10.36823,3.468541,2.077859,-0.201998,3.453031,3.226,0.904,0.95,1.144,1.548,0.927,1.219,0.471,1.165,1.109,0.882,0.955,0.794,0.594,0.673,0.766,1.624,0.929,1.271,0.633,0.762,1.166,0.512,0.572,0.298,0.535,0.888,0.774,0.696,0.955,1.077,0.748,0.887,
275.000,51.856,57.447,4.198,8.964606,3.954169,3.249688,1.014421,2.601495,1.419,1.02,1.297,0.968,1.642,0.118,0.641,1.387,1.246,0.724,1.137,0.772,1.278,1.372,0.696,0.957,1.474,0.961,1.002,0.726,0.346,0.704,0.866,1.007,0.56,0.76,0.662,0.844,0.996,0.73,0.715,0.828,0.597,
276.000,21.074,95.577,1.832,9.176313,3.285528,2.792619,1.35266,4.841129,1.147,0.394,1.074,1.131,1.24,0.993,1.195,1.427,0.97,0.961,0.988,1.134,0.851,1.388,0.919,0.987,1.237,1.053,0.399,1.305,1.132,0.936,0.972,0.675,0.722,0.748,0.525,0.975,0.301,0.82,0.279,0.691,0.623,
277.000,19.241,100.715,9.01,7.540803,4.135157,4.619933,-0.6884501,5.085851,2.420469,1.114,1.238,1.929,0.992,0.426,0.624,0.976,1.022,0.67,1.796,1.262,0.727,0.668,0.38,1.06,1.392,1.204,0.571,1.018,0.769,0.926,0.683,0.897,0.662,1.011,0.791,0.851,0.659,0.765,0.364,0.834,0.608,
278.000,10.499,107.734,13.457,9.008574,5.973896,0.3641457,3.481725,5.773268,1.284244,2.283,1.958,0.828,1.617,1.615,2.052,0.608,0.637,1.091,1.282,1.205,0.826,0.918,0.801,0.875,0.581,0.701,1.062,0.774,1.037,0.823,0.896,0.762,0.533,0.593,0.232,0.647,0.582,0.728,0.627,0.475,0.739,
