,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,-0.8729801,-0.2160139,-0.7745912,8.266,5.096,7.946,5.771,2.455,3.036,4.545,2.482,2.232,4.042,3.054,1.721,3.887,3.57,2.283,2.485,3.897,2.03,1.986,3.968,2.922,2.599,2.987,2.751,1.985,1.699,1.661,2.482,2.918,2.43,2.073,1.432,2.642,1.723,1.926,2.378,1.624,1.647,
252.000,0.8753281,0.6573945,0.3981914,5.31595,7.754,6.541,8.462,1.251,5.641,4.087,6.778,1.267,1.319,3.275,2.059,3.272,1.591,2.575,2.359,1.927,3.414,3.691,3.371,1.722,2.45,2.027,1.943,1.757,2.511,2.787,3.108,1.852,1.309,1.489,1.411,1.653,1.683,1.926,1.5,1.806,2.018,
253.000,-3.653201,0.4445111,0.3526673,10.21437,4.249,4.811,4.387,8.431,3.637,3.023,3.943,3.078,2.918,2.378,2.547,2.054,2.315,1.23,3.805,1.847,2.967,1.842,2.79,2.013,2.288,2.39,2.705,1.306,2.51,2.313,1.393,1.446,1.281,1.673,1.783,1.301,2.027,1.543,2.509,1.396,1.452,
254.000,0.6642777,-1.114082,1.78922,6.52447,8.449,4.162,7.165,5.19,4.034,7.141,4.425,1.83,2.767,2.06,2.159,3.157,3.485,2.623,2.959,2.668,0.94,2.743,2.013,3.231,2.438,2.898,1.613,1.578,1.601,2.161,2.281,1.547,1.814,1.893,1.224,1.277,2.024,0.893,1.418,1.283,1.807,
255.000,1.367204,-0.4172961,0.5233018,7.19132,3.317,2.625,4.159,6.948,2.533,2.874,2.349,3.344,2.071,2.34,3.195,2.719,2.264,3.959,2.612,2.834,2.777,2.423,2.649,2.211,2.307,1.528,2.399,2.239,1.552,2.295,1.943,1.584,1.497,1.96,1.838,1.815,1.601,1.454,1.408,1.405,1.369,
256.000,4.876089,-0.7665582,1.290899,8.216248,5.238,6.122,3.279,2.372,5.173,3.178,3.798,3.924,2.849,2.006,2.698,1.395,2.175,3.421,2.648,1.34,2.703,1.617,2.916,1.891,1.46,2.189,1.467,2.762,1.47,1.123,1.301,1.61,1.42,1.873,0.978,1.485,1.456,2.204,1.442,2.296,1.459,
257.000,4.777007,1.683773,1.507808,8.326671,2.509571,3.691,4.02,4.902,5.558,1.499,2.91,1.918,1.325,2.657,2.573,3.503,3.082,2.044,1.37,0.778,1.158,1.154,2.21,2.116,2.014,1.634,2.332,2.087,1.52,2.208,1.555,1.385,1.534,1.505,1.156,1.381,1.961,1.333,1.464,1.635,0.845,
258.000,6.828664,-1.332821,2.298301,7.845505,2.925527,3.974,2.914,2.529,2.083,5.185,2.414,1.73,1.54,1.879,1.935,3.139,1.593,2.585,1.28,2.465,1.788,1.851,2.313,2.003,1.86,2.139,1.349,1.574,1.656,2.652,1.706,1.172,0.898,0.729,1.352,1.197,1.292,1.093,1.153,1.482,1.35,
259.000,6.419523,0.9886892,1.540356,11.30684,4.043612,6.212,5.795,2.875,2.661,4.91,1.777,1.459,2.894,2.576,1.401,1.351,2.083,1.876,2.099,1.315,2.176,1.329,1.855,1.129,1.501,1.712,1.376,0.834,1.747,2.354,1.596,1.472,1.667,0.665,1.279,1.135,1.21,1.608,1.202,0.994,0.978,
260.000,6.663153,2.721832,0.3946764,10.79043,6.201132,4.04,4.109,3.842,3.126,2.078,1.757,2.353,1.627,2.479,3.49,1.228,2.023,1.363,1.764,2.19,0.921,1.531,2.485,2.216,1.627,2.107,1.957,1.84,1.451,1.1,1.983,1.425,1.56,1.198,1.168,1.31,1.527,1.319,1.398,1.159,1.519,
261.000,13.33998,2.174933,0.99359,10.0305,2.104437,1.767,5.93,2.171,3.244,3.732,2.421,2.212,2.25,1.407,1.961,2.472,1.926,1.645,1.811,1.925,1.384,1.383,1.481,1.091,1.127,1.515,1.838,2.057,1.621,1.423,0.921,1.681,1.326,1.032,0.954,1.56,1.238,1.009,0.868,0.999,1.107,
262.000,10.83188,2.078925,2.421138,9.314571,5.346571,3.554054,5.768,2.92,4.315,0.756,3.4,2.067,1.935,2.861,2.333,2.632,2.156,1.423,1.053,1.288,1.418,0.851,2.311,1.993,1.686,1.741,2.564,1.969,1.219,1.44,1.589,1.253,0.942,0.875,1.042,1.59,0.892,1.043,1.277,1.14,0.994,
263.000,13.0919,3.399238,3.671532,9.427326,4.44154,2.581411,2.988,2.756,1.21,3.586,1.24,2.283,1.472,1.062,2.083,1.298,1.212,2.32,1.847,1.711,1.425,1.374,1.867,1.932,1.403,1.55,1.332,1.263,1.312,0.971,1.561,0.979,0.995,0.756,1.251,0.856,1.051,1.408,0.788,0.698,0.673,
264.000,12.31,4.358813,3.422377,8.378876,5.886592,2.171064,3.604,2.651,3.442,2.51,2.235,2.227,1.188,2.068,1.252,1.348,1.618,0.945,0.427,1.402,1.527,1.62,1.956,0.886,2.062,1.078,1.112,0.91,0.856,1.704,1.287,0.66,0.861,0.699,0.924,1.054,1.122,1.044,0.993,1.156,0.943,
265.000,10.511,5.741772,0.9031429,9.849428,6.226995,3.811921,3.226,2.557,1.803,2.974,1.755,2.998,2.035,2.26,1.828,1.846,1.509,1.075,1.464,1.414,1.334,1.337,1.723,1.715,1.544,1.549,1.633,1.243,1.625,0.607,1.361,1.248,1.255,0.9,1.066,1.266,1.304,1.251,0.892,1.278,1.013,
266.000,24.137,2.530483,4.420673,9.598325,6.068225,3.413338,3.149,0.983,2.904,1.999,0.398,1.578,1.757,1.243,1.796,1.916,2.015,1.588,1.791,2.317,1.471,1.35,1.868,1.215,0.857,1.31,1.315,0.946,1.406,1.454,1.079,0.772,1.173,1.241,0.506,1.535,0.757,0.759,1.129,0.559,0.847,
267.000,20.564,5.352003,2.235206,8.2201,5.794432,3.218122,2.883214,3.894,1.467,3.387,0.89,1.786,1.218,1.404,1.456,2.417,1.811,1.96,1.748,1.685,1.484,1.03,1.332,1.14,1.303,1.549,1.135,1.381,1.521,1.184,1.131,1.035,0.729,1.013,1.252,0.969,1.532,0.96,1.243,0.917,0.734,
268.000,50.01,8.331754,3.83611,7.94269,4.947717,1.52044,2.140197,2.597,4.01,3.87,0.665,2.184,2.235,1.232,1.71,1.644,1.385,1.37,1.81,1.665,1.515,1.671,0.929,1.528,1.221,1.36,1.578,1.256,1.224,0.866,0.795,0.844,1.102,1.038,1.066,0.758,0.784,1.385,0.802,0.9,0.738,
269.000,60.282,8.922,4.273889,5.357416,4.247856,2.457303,1.149907,1.484,2.8,1.667,1.538,1.062,1.401,2.805,1.134,1.493,1.87,0.93,1.032,1.878,1.068,1.537,0.964,0.823,1.599,1.006,1.58,0.922,0.993,0.721,1.198,0.941,0.864,0.662,0.819,1.182,0.923,0.836,0.922,1.295,0.858,
270.000,106.752,7.567,5.636433,9.51601,4.110296,3.368443,0.9493428,2.752,2.122,2.438,1.15,2.112,1.344,2.744,2.268,1.528,1.548,1.423,0.956,1.835,0.878,1.762,1.143,1.896,0.911,1.226,0.881,1.481,1.439,0.796,0.887,1.016,0.489,0.774,1.062,0.974,1.211,0.859,0.972,0.744,1.054,
271.000,97.429,14.774,4.468609,5.852443,4.643724,4.478859,2.905367,1.824,2.643,3.685,1.938,2.329,0.81,1.337,1.896,1.394,0.692,0.999,1.192,1.167,1.165,1.465,1.671,1.076,1.251,1.269,1.078,1.608,0.81,1.08,1.033,0.863,1.318,0.81,0.86,1.107,1.089,0.846,0.837,1.062,0.649,
272.000,97.895,12.17,6.217656,8.643973,3.491399,3.256046,1.647226,0.8236798,3.227,1.643,2.531,1.032,2.042,1.366,1.455,1.509,1.712,0.941,1.039,1.56,1.157,1.929,1.824,1.637,1.521,1.104,0.726,1.081,0.617,1.158,0.819,0.755,0.877,0.841,0.622,0.543,1.169,1.067,1.015,1.128,0.712,
273.000,96.223,24,5.410068,7.2001,3.502621,2.869262,1.126483,1.552325,2.31,1.196,1.651,2.43,1.564,1.435,1.56,1.764,1.652,1.132,1.314,1.072,1.505,1.139,1.514,1.356,1.852,1.128,1.041,0.824,0.914,0.899,1.018,1.221,0.619,0.681,0.634,1.03,0.65,0.8,1.091,0.74,0.93,
274.000,83.292,35.04,7.046,5.67336,6.426922,2.590871,0.9624829,0.2962872,2.422,2.575,3,1.1,2.66,1.878,1.656,1.484,1.123,1.167,1.149,1.278,0.881,1.298,1.392,0.959,1.457,0.998,0.883,0.795,1.024,0.651,0.646,1.129,1.087,0.732,0.886,1.242,0.851,0.855,0.96,0.78,0.932,
275.000,41.894,59.3,4.68,5.407037,7.384016,2.864259,0.7250635,0.2722291,1.181,1.265,1.755,1.318,0.83,1.284,1.487,0.961,0.984,1.493,0.932,0.929,1.222,1.675,1.444,0.897,0.684,1.653,0.479,1.449,0.808,1.013,0.944,0.928,0.816,0.791,1.02,0.71,0.927,1.064,0.998,0.852,0.758,
276.000,34.144,80.244,10.261,7.532603,4.473672,4.649725,0.5476625,0.8741597,1.877,2.578,0.978,1.516,1.203,1.133,0.498,1.783,1.3,1.097,0.892,0.909,1.149,1.165,1.286,1.029,1.081,1.383,0.802,0.791,0.732,0.816,0.969,0.86,1.192,0.721,1.021,0.631,0.808,0.666,0.78,0.669,0.951,
277.000,15.625,101.591,6.348,5.376326,5.146413,3.942173,2.258208,1.114959,0.8358863,2.063,1.395,1.692,1.85,2.106,0.62,1.068,1.134,1.592,1.091,1.507,0.858,1.614,1.271,1.291,0.668,0.608,1.1,0.83,0.604,0.746,1.1,0.684,0.986,0.587,0.641,0.62,0.792,0.927,0.566,0.858,0.785,
278.000,12.859,123.032,10.86,4.556574,3.57934,3.711269,2.64507,0.262413,1.910455,1.924,1.053,0.811,1.56,1.564,0.726,0.824,1.342,1.075,1.02,1.133,1.194,1.002,1.288,1.208,0.874,1.305,1.47,0.813,0.524,1.53,0.835,1.039,0.528,0.703,0.742,0.883,0.861,0.616,0.666,0.711,0.807,
279.000,7.19,110.187,17.678,6.641,3.751849,3.46014,1.358066,0.3854431,0.5984118,1.257,1.418,0.963,0.963,1.475,1.167,1.099,1.369,1.153,0.863,0.961,0.743,1.105,1.091,0.82,1.204,0.621,0.734,0.852,0.644,1.006,1.002,0.818,0.937,0.972,0.806,0.601,0.476,0.666,0.781,0.785,1.007,
280.000,5.881,89.071,25.351,6.979,3.838281,4.948362,2.750884,-0.6191514,0.9106532,1.778,1.714,1.101,1.273,1.294,2.03,1.978,0.82,0.74,0.965,0.753,0.6,0.909,1.133,0.853,1.241,0.862,0.648,1.287,0.75,0.684,0.955,0.981,0.766,0.71,0.817,0.654,0.531,0.691,0.851,0.396,0.525,
281.000,10.897,64.287,51.603,6.729,6.714768,4.150682,2.247784,-0.1433565,0.4125924,1.936,1.073,1.134,1.393,1.964,1.241,0.707,0.509,0.72,0.771,0.756,0.838,0.818,0.582,1.035,0.926,1.287,0.971,1.001,0.541,0.95,0.693,0.761,0.372,0.682,0.931,0.997,0.695,0.661,0.785,0.641,0.624,
282.000,2.59,43.507,78.706,6.962,3.67513,4.152559,2.943192,1.254847,1.198216,1.850342,1.942,1.119,1.116,1.05,1.145,1.651,1.139,0.898,1.01,0.96,1.304,1.046,0.738,1.003,0.866,0.939,0.811,0.807,0.863,1.048,0.859,0.674,0.637,1.176,0.61,0.802,0.355,0.428,0.465,0.664,0.763,
283.000,4.606,19.398,99.318,6.01,3.702291,3.82796,1.988495,-0.2369404,1.635346,1.267531,1.582,0.434,1.323,1.946,0.763,1.029,0.759,1.308,0.999,1.307,1.128,1.075,1.224,0.996,1.012,0.736,0.898,0.517,1.017,0.968,0.476,0.895,0.764,0.797,0.799,0.614,0.926,0.789,0.564,0.557,0.467,
284.000,5.018,11.347,107.877,10.084,6.824,4.068683,2.929246,0.7826185,-0.101925,1.449311,2.084,1.097,0.662,0.875,1.495,0.845,0.785,1.351,1.245,0.982,0.802,1.074,1.176,1.183,0.557,0.826,1.103,0.743,0.488,0.477,0.787,1.095,0.724,0.693,0.543,1.038,0.799,0.546,0.971,0.793,0.708,
285.000,5.206,7.844,91.667,17.765,4.588,3.57021,3.485731,0.1940531,1.224089,1.488074,1.529,1.006,0.828,1.392,1.148,1.576,0.939,1.054,0.869,0.983,1.22,0.703,1.256,1.1,1.284,1.042,0.788,0.675,0.915,0.842,1.095,0.658,0.794,0.583,0.71,0.27,0.452,0.853,0.691,0.716,0.474,
286.000,6.799,2.762,81.48,30.97,2.923,4.934377,2.637856,0.7369347,1.605967,2.175912,1.254,1.238,1.661,1.359,1.368,1.161,0.973,0.702,1.127,0.52,0.88,0.618,0.939,1.225,0.776,0.759,1.068,0.359,1.08,0.607,0.819,0.907,0.605,0.758,0.675,0.623,0.971,0.41,0.674,0.653,0.712,
287.000,1.916,4.812,53.724,43.433,3.834,5.197375,3.560169,-0.2501847,1.395254,1.714723,1.432767,1.802,1.569,0.915,1.19,0.578,1.069,0.934,1.389,0.987,0.902,0.77,0.743,1.002,0.89,0.705,0.599,0.87,0.603,0.76,0.672,0.688,0.803,0.758,0.768,0.725,0.566,0.532,0.565,0.642,0.466,
288.000,5.54,4.54,37.719,73.098,5.009,4.032806,2.819834,2.184296,1.271838,2.083455,1.013181,0.843,1.613,1.424,0.805,0.978,1.017,1.2,1.159,1.375,1.302,0.884,0.826,0.827,1.177,0.983,0.646,0.653,0.831,0.739,0.798,0.386,0.58,0.855,0.684,0.647,0.451,0.741,0.554,0.838,0.54,
289.000,3.335,6.183,20.142,90.335,5.609,4.177,3.882603,0.9515147,1.197452,1.449672,1.070883,1.509,1.88,1.538,1.338,1.075,1.011,0.892,1.102,0.449,1.133,1.02,0.548,1.197,0.985,0.722,0.538,0.424,1.399,0.911,0.874,0.899,0.833,0.581,0.448,0.781,0.461,0.545,0.59,0.706,0.414,
290.000,6.953,5.671,11.606,96.037,9.661,3.596,3.573522,1.143685,2.16174,1.534777,0.8045021,0.961,1.255,1.13,0.917,1.338,0.785,0.449,1.418,0.648,1.08,0.738,0.709,1.313,0.612,0.931,1.157,0.795,0.755,1.035,1.208,0.629,0.607,0.506,0.64,0.643,0.588,0.526,0.686,0.61,0.725,
