,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.8090539,-0.283971,0.1205764,5.928,6.844,1.347,2.738,5.124,2.075,1.403,2.837,1.744,2.69,5.22,0.429,3.007,2.844,3.506,1.417,2.231,0.843,2.891,3.374,1.823,2.039,2.595,1.461,1.765,1.68,1.67,1.45,2.172,1.389,2.183,1.284,1.797,2.276,1.733,1.791,1.421,0.749,
252.000,0.406428,0.07079143,0.04456105,0.8960458,6.575,4.105,1.628,8.101,4.937,2.559,1.842,3.879,1.688,2.711,3.244,3.167,3.154,2.677,1.949,2.147,2.549,1.405,1.991,1.305,3.054,2.525,2.213,1.757,2.059,1.273,2.635,1.763,2.2,1.714,1.959,1.416,1.082,1.478,1.015,0.933,1.248,
253.000,-3.710575,0.1717332,0.6755883,3.551524,2.467,2.612,3.151,7.252,4.384,2.066,2.679,4.203,1.16,2.331,2.137,2.179,2.006,1.672,1.958,2.218,2.537,2.773,1.704,2.408,1.275,1.824,1.889,1.509,2.076,2.532,1.42,1.043,1.875,1.453,1.178,1.597,1.328,1.488,1.537,1.26,0.748,
254.000,-5.301549,0.6106614,-1.394688,3.816177,4.571,0.641,4.486,4.055,1.472,1.909,2.912,2.421,2.315,2.653,1.782,1.594,3.096,2.198,1.94,1.827,1.6,2.506,2.069,2.494,1.871,1.981,1.334,1.438,1.149,1.934,1.66,1.517,1.414,1.017,1.619,2.029,1.376,1.152,1.088,1.781,1.492,
255.000,-2.684514,1.318228,0.9351277,6.149769,6.751,2.519,4.635,1.579,2.993,1.009,2.582,1.744,2.391,1.516,1.774,1.692,1.156,1.849,2.195,1.971,1.883,1.266,2.018,2.68,2.533,1.068,1.286,2.058,1.629,0.508,0.884,1.047,1.059,1.553,1.583,1.709,1.32,1.249,1.102,1.131,1.227,
256.000,-2.094095,1.268235,-0.390716,6.252843,2.884,4.171,3.783,4.121,1.509,1.868,1.848,3.03,1.027,2.966,0.767,1.559,1.694,1.73,2.627,2.02,1.016,1.85,1.577,1.341,2.318,1.562,1.344,1.452,1.883,1.45,1.505,1.38,1.473,1.265,0.887,1.699,1.764,1.167,1.513,1.651,0.725,
257.000,-2.729627,2.448829,1.144366,6.026023,5.921629,3.239,2.017,2.18,0.905,3.969,3.532,1.295,1.697,1.086,1.358,1.265,1.882,2.094,0.601,1.965,0.958,2.129,2.248,1.798,1.745,1.176,1.225,2.225,1.071,1.184,1.375,2.227,1.353,1.617,1.01,1.358,0.85,1.518,1.044,1.017,1.124,
258.000,-2.416774,2.912703,1.080008,6.648676,3.9421,3.745,1.998,2.653,3.821,0.191,1.554,3.683,1.237,0.74,1.974,1.848,1.67,1.586,1.677,1.821,1.922,2.576,2.686,1.576,1.184,1.333,1.17,1.517,2.69,0.981,1.391,1.364,1.102,0.68,0.868,1.429,1.474,1.478,0.451,1.206,0.822,
259.000,-3.032085,2.290547,-0.3103037,7.532112,2.380472,3.641,1.182,1.777,2.914,1.912,1.694,1.106,1.833,1.751,2.144,2.589,1.207,1.04,1.387,1.934,1.977,1.615,2.089,1.482,1.103,1.146,1.142,1.511,0.7,0.795,0.894,1.034,1.701,1.236,0.787,1.396,0.832,0.789,1.31,1.143,1.45,
260.000,-2.134016,3.769397,2.372285,7.14668,1.213296,3.359,4.502,2.163,3.33,1.861,2.643,1.647,1.588,2.932,1.879,1.493,1.394,1.757,2.429,1.445,1.84,1.346,0.827,0.774,1.363,1.611,1.52,1.828,1.691,0.993,1.404,1.282,0.929,1.062,1.179,1.519,0.799,1.202,1.157,1.253,0.761,
261.000,-1.656254,4.565348,3.170042,6.262219,4.103628,4.139,3.519,3.178,2.565,1.744,1.674,2.385,1.401,0.958,2.226,1.893,1.708,1.182,1.085,1.902,1.155,1.642,1.514,1.587,1.946,1.34,2.029,1.758,1.027,1.592,1.27,0.675,1.048,1.219,0.985,1.026,1.104,1.435,0.749,1.177,0.647,
262.000,2.604889,4.780953,1.701309,5.84831,1.644995,4.233226,0.924,4.007,2.248,1.053,2.613,1.803,1.899,1.563,0.979,1.482,1.74,0.655,2.223,1.912,1.424,1.565,1.704,1.884,1.419,1.484,0.621,1.958,1.466,1.268,1.039,1.538,0.857,1.464,1.003,0.761,1.26,1.283,0.678,0.967,1.175,
263.000,6.516741,4.922377,3.399607,7.224563,2.270169,5.188343,1.054,1.462,2.071,1.579,1.794,3.024,1.473,1.066,1.5,2.491,2.239,2.188,1.97,2.028,1.745,0.882,0.845,1.263,1.688,1.563,1.307,1.155,0.993,1.238,1.258,1.37,1.222,1.22,1.351,0.845,1.284,0.818,1.032,0.467,0.771,
264.000,5.313,5.163497,4.622283,10.27395,3.091112,4.590258,2.527,1.854,2.088,1.564,2.18,2.472,1.154,1.379,0.868,1.425,1.295,1.275,1.447,1.082,1.301,0.805,1.377,1.124,1.867,1.171,1.092,1.027,1.007,0.824,0.92,0.633,0.317,0.865,1.124,0.727,0.7,1.364,0.783,1.071,0.921,
265.000,10.341,5.64756,2.358715,8.994361,3.510467,4.208959,4.194,2.627,1.047,2.136,1.728,0.269,1.333,1.322,0.703,1.925,0.856,1.414,1.437,2.271,2.595,1.269,0.999,1.197,1.22,1.241,1.024,0.918,1.231,0.463,1.247,0.418,0.971,0.325,1.026,0.511,0.755,0.922,0.88,0.931,0.531,
266.000,13.454,7.292648,4.671029,5.09967,2.733283,3.504012,1.538,2.727,2.59,2.597,1.655,0.788,1.094,1.045,1.413,1.335,2.352,1.287,1.315,1.216,1.482,1.171,2.168,1.155,1.743,1.17,0.59,1.518,0.94,0.999,0.807,1.021,1.145,1.435,0.942,0.813,0.951,0.788,1.076,0.573,0.904,
267.000,23.299,7.799339,3.985338,5.618729,5.424864,3.996106,3.284216,1.797,1.905,2.15,1.931,2.611,2.047,0.312,0.925,0.77,0.803,0.841,1.185,0.963,1.502,1.031,1.172,1.49,1.069,1.24,1.499,1.335,0.265,1,1.041,1.109,1.059,0.826,1.543,0.734,0.456,1.32,0.788,0.939,0.918,
