,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.232793,1.076685,0.9945489,4.195,8.312,8.768,10.564,5.901,5.236,2.988,3.378,3.964,2.697,3.558,2.479,1.214,3.022,2.483,3.051,2.204,2.242,2.406,1.768,2.221,2.126,3.087,3.908,3.016,2.27,1.399,1.371,1.998,1.65,2.101,1.989,2.508,1.885,1.87,2.004,2.488,2.056,
252.000,-1.737878,1.238979,0.3507014,4.891979,3.744,9.238,4.11,3.742,6.133,3.669,4.782,5.464,3.454,3.737,2.951,3.203,2.212,2.801,1.661,3.289,3.303,3.235,2.758,2.872,3.062,3.022,2.465,2.191,1.633,1.868,2.46,2.571,2.511,1.711,2.205,2.392,1.474,2.028,1.703,1.942,1.695,
253.000,1.710988,0.6750828,0.6063776,1.879301,6.278,5.228,8.651,3.446,3.113,4.768,4.64,1.988,3.561,2.186,3.658,2.158,2.301,3.09,2.575,2.488,2.062,2.484,1.52,3.058,2.661,1.936,2.698,2.176,2.495,1.574,1.919,1.473,1.322,2.033,2.22,1.084,2.809,2.281,1.543,2.326,1.838,
254.000,0.9527087,-3.39461,1.429736,2.246197,8.273,3.454,7.414,3.816,5.285,2.123,3.839,2.373,1.903,1.858,3.504,3.749,2.871,2.096,2.107,2.21,2.889,3.223,2.067,2.323,1.891,1.541,1.255,2.694,1.705,2.642,1.448,1.558,1.582,1.262,1.707,2.253,2.026,1.844,2.141,1.576,1.417,
255.000,3.587057,-1.170588,2.211749,4.187466,8.282,6.821,3.577,4.335,3.483,4.265,3.615,2.653,1.739,2.656,1.471,3.701,1.623,2.336,1.756,2.744,2.191,3.119,1.264,2.788,1.897,2.36,2.256,1.827,2.387,1.473,1.764,1.371,1.904,1.707,1.801,1.664,2.157,1.37,1.568,1.74,1.779,
256.000,4.190973,0.425283,0.4249189,5.465448,8.339,2.785,3.561,4.011,2.85,1.847,3.501,3.811,3.117,2.295,2.044,1.998,2.691,1.174,2.037,2.268,2.637,1.576,2.104,0.939,1.724,2.277,2.041,1.87,1.908,1.639,1.96,1.27,1.631,1.694,1.303,1.312,1.439,2.062,1.168,1.683,1.275,
257.000,4.146991,1.696701,1.558854,5.45278,8.828435,3.731,6.07,4.491,5.013,2.763,1.019,1.76,3.09,2.569,3.475,1.451,2.652,2.3,2.099,1.412,2.228,1.565,1.48,2.57,1.764,2.168,2.011,2.185,1.252,0.917,1.43,1.961,1.593,1.102,1.228,1.476,1.05,1.903,1.175,1.536,1.247,
258.000,6.622715,-0.5992237,2.683019,8.539334,10.70361,4.061,4.786,4.196,1.836,2.596,2.836,2.487,2.92,1.871,1.903,1.908,1.788,3.171,1.577,3.187,1.97,2.065,1.536,2.246,2.366,2.864,1.57,2.754,1.961,1.845,1.461,1.649,1.612,1.333,1.51,1.469,1.336,1.317,0.965,1.513,1.179,
259.000,7.625373,0.6266875,3.297198,6.515136,10.17789,2.871,1.979,4.281,2.918,3.881,2.147,2.013,1.823,1.884,2.006,1.207,2.608,2.879,1.837,2.01,2.093,3.005,1.259,2.574,1.517,2.009,1.809,1.242,1.806,1.402,1.802,1.305,1.188,1.419,1.086,1.867,1.528,2.123,1.126,1.848,1.422,
260.000,8.654738,-0.04019602,3.246337,9.246153,10.69213,5.449,4.253,2.499,4.934,3.59,1.757,2.26,1.967,3.108,1.557,1.916,1.873,1.776,1.555,1.454,2.02,1.19,1.412,1.704,1.362,1.754,2.177,0.853,1.451,1.594,0.988,1.264,0.84,1.109,1.11,1.223,1.339,1.221,1.55,1.303,1.07,
261.000,10.87901,0.4542257,4.224197,7.558406,10.99575,4.514,3.122,4.169,1.125,2.826,3.627,2.379,2.602,3.161,1.793,2.606,1.584,2.102,1.58,1.738,2.01,2.083,1.715,1.033,2.324,1.595,1.717,2.284,1.878,1.724,1.144,1.417,1.352,1.435,1.228,1.724,0.794,0.916,1.743,0.918,1.043,
262.000,11.44762,2.219384,3.735244,10.11297,10.10972,4.888226,3.527,3.103,4.187,3.068,4.732,1.831,2.429,1.43,2.201,2.162,1.648,1.907,1.748,1.21,1.205,1.8,1.779,2.299,1.878,1.264,0.95,1.328,1.604,1.181,1.392,1.684,0.693,1.076,1.444,1.381,1.366,1.098,0.911,0.909,1.295,
263.000,12.67886,1.534731,5.336878,8.868033,12.306,5.039782,2.997,3.859,3.426,3.696,0.908,3.883,2.466,2.361,2.014,0.561,1.435,1.539,1.978,1.81,0.954,0.794,2.084,1.198,1.158,2.017,1.449,1.216,0.887,0.876,1.494,1.308,0.964,0.872,1.397,1.095,1.319,0.944,1.638,1.613,1.035,
264.000,17.124,1.346193,4.951969,6.742543,9.828958,4.965518,6.171,4.324,2.348,0.578,2.364,1.676,1.95,1.743,1.39,1.379,2.365,1.964,1.671,1.243,2.205,1.157,1.734,2.007,1.518,1.339,1.356,1.794,1.009,1.562,1.016,0.903,1.493,1.147,1.196,1.491,1.249,0.927,0.846,0.86,1.058,
265.000,11.187,4.137027,4.068912,6.477099,9.497996,6.257405,0.95,4.384,2.823,1.316,1.68,2.16,3.402,2.399,1.627,1.671,1.1,1.255,1.881,0.92,1.306,1.537,1.765,1.558,1.52,1.941,1.704,1.399,1.412,1.194,1.419,1.623,0.954,1.561,0.944,0.957,0.993,0.571,0.991,1.401,0.978,
266.000,15.227,4.437,5.731372,6.917032,11.88647,6.076378,4.653,4.492,2.743,2.874,3.752,1.858,1.037,2.194,1.853,1.486,2.088,1.814,1.24,1.629,1.759,1.459,1.028,1.581,1.385,2.295,0.941,1.667,1.368,0.945,1.55,1.01,0.852,0.942,1.512,0.828,1.135,0.953,0.998,1.214,0.714,
267.000,21.074,5.536504,6.787189,6.409561,10.0435,5.199591,4.883674,1.862,1.4,2.608,1.838,1.968,1.215,2.004,1.165,1.104,0.663,0.64,1.723,1.872,1.921,1.677,1.545,1.053,1.629,1.233,1.79,0.841,1.187,1.601,1.112,1.348,1.092,1.344,1.167,0.947,0.743,0.817,1.424,1.068,0.988,
268.000,33.48,5.396538,4.906595,6.987616,10.64275,6.370166,3.421359,3.72,4.143,2.589,2.736,1.32,2.06,1.769,0.912,-0.047,1.685,2.226,1.166,1.24,1.161,1.41,0.97,1.069,1.606,1.544,1.099,1.402,1.105,0.931,0.697,0.88,1.341,0.9,1.117,0.843,0.891,1.368,0.841,0.947,0.825,
269.000,66.4,12.68,6.216453,9.210649,9.652808,6.38478,3.060858,2.577,2.286,1.82,2.826,2.082,1.791,0.851,1.214,1.674,1.587,0.435,2.695,1.487,1.954,1.901,1.432,1.221,1.018,1.232,1.576,0.704,0.939,1.187,1.181,0.906,1.158,0.862,1.098,1.188,0.886,0.949,0.712,1.241,0.806,
270.000,74.631,7.078,6.233795,8.301568,9.721244,7.147832,3.985702,1.874,1.641,2.925,1.216,1.439,2.089,1.428,0.731,1.865,2.009,1.417,1.574,1.227,1.193,2.021,1.184,1.363,1.222,1.167,1.996,1.075,0.875,0.843,1.266,0.801,0.65,0.615,0.832,1.346,0.838,0.756,0.83,0.826,0.63,
271.000,109.17,11.878,6.573886,7.375041,13.03301,8.679595,4.487468,5.447,1.537,2.927,2.538,1.68,1.583,2.302,0.992,1.689,1.785,2.181,1.624,1.456,1.484,1.596,1.247,1.267,1.701,1.351,1.546,0.839,1.589,1.161,0.904,1.209,1.146,0.778,0.778,0.943,1.012,0.672,0.974,0.966,0.73,
272.000,103.474,14.306,7.763975,4.945654,7.586637,8.077261,4.948866,3.506782,3.972,2.613,3.428,1.076,2.294,1.347,1.889,1.169,1.853,2.122,1.19,1.936,1.294,1.125,1.306,1.068,1.587,1.3,0.945,1.21,0.894,1.643,0.677,1.084,0.752,0.851,0.998,0.95,1.059,1.126,0.942,1.238,0.714,
273.000,90.503,16.842,7.031888,8.661519,9.449489,8.453539,3.249275,4.844769,3.289,2.22,2.818,2.794,0.873,2.069,1.368,1.254,1.01,0.788,1.353,1.907,1.499,0.997,1.385,1.409,0.691,0.913,1.187,0.95,0.518,0.865,0.674,1.159,0.802,0.702,1.017,0.808,0.82,0.726,0.689,0.976,0.789,
274.000,66.625,31.292,6.258,11.72093,6.772975,7.538566,4.27456,4.45462,2.678,1.937,1.269,1.613,1.211,1.48,1.699,1.518,1.679,1.269,0.988,0.942,0.92,0.882,1.123,0.935,1.257,1.121,1.61,1.134,1.681,0.573,0.904,0.659,1.268,0.999,0.922,1.212,0.785,0.678,0.906,0.87,1.117,
