,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.695847,-0.2349168,1.134861,8.598,9.075,5.993,9.38,3.831,7.189,7.717,5.145,2.72,2.309,3.06,3.177,3.981,4.173,2.821,1.106,1.937,4.961,1.816,3.772,3.288,3.018,2.338,1.459,2.734,3.171,1.362,2.836,2.049,1.885,1.542,2.009,1.459,1.607,2.319,2.54,1.769,1.787,
252.000,0.1369516,-0.4061714,-0.8971041,5.710756,6.178,8.89,7.701,8.258,3.775,3.718,5.947,2.055,3.309,1.726,4.366,1.886,1.821,2.518,2.771,3.234,3.252,2.065,1.897,3.065,1.693,2.476,2.54,1.974,2.671,2.078,2.549,2.292,2.307,1.761,1.884,2.607,1.564,2.138,1.405,1.706,1.746,
253.000,0.9874477,0.188555,0.7170325,4.67482,6.614,13.114,3.832,4.713,4.004,7.852,4.034,6.554,1.504,3.673,2.459,2.979,1.986,2.206,2.217,3.445,2.249,2.836,1.432,2.502,2.918,2.337,1.34,2.399,1.785,2.996,2.545,2.319,2.126,1.929,1.582,2.176,2.016,2.398,0.941,1.507,2.902,
254.000,-1.084183,0.4092954,2.353368,9.190508,3.693,6.31,5.701,5.698,6.217,4.934,4.523,4.7,3.586,3.898,1.951,2.351,2.225,1.75,3.477,1.586,2.33,2.091,1.87,3.416,2.909,1.863,1.635,2.163,1.866,1.736,1.758,1.901,1.677,2.046,2.079,2.206,1.601,2.037,1.824,1.437,1.86,
255.000,-1.380231,0.7548752,1.927081,9.555378,7.147,6.417,4.516,5.436,2.676,5.563,3.703,2.557,1.099,2.682,3.446,2.333,1.792,4.218,1.856,1.709,1.679,2.324,1.574,2.299,2.147,2.536,2.569,1.552,2.06,1.772,1.368,1.138,2.303,1.763,1.906,1.354,1.912,2.127,1.072,1.597,1.826,
256.000,0.1784179,0.9007085,2.697992,6.554257,3.992,9.216,4.424,6.37,2.08,2.731,3.619,1.573,4.01,2.29,2.711,0.827,2.018,2.092,1.434,2.426,3.093,1.47,1.764,2.325,1.141,1.392,1.283,2.112,1.589,2.061,1.907,1.963,1.716,1.533,1.847,1.134,1.607,1.148,1.714,1.308,1.504,
257.000,-0.6642,1.811462,1.759892,7.176097,2.974885,5.744,2.771,3.522,2.824,1.245,5.447,2.21,1.425,2.292,1.786,2.232,2.015,1.721,3.006,1.365,2.082,2.016,1.407,2.233,1.805,2.64,2.093,2.457,2.48,1.609,1.576,0.977,1.319,1.477,1.506,1.62,1.356,2.102,1.444,1.494,1.673,
258.000,-0.1837781,1.350644,3.621591,9.29686,5.670405,5.52,5.246,2.164,3.044,2.886,2.202,2.912,2.564,2.442,2.497,1.953,1.166,1.531,0.928,2.682,1.234,2.152,2.223,2.226,2.117,2.208,2.551,1.735,1.749,1.374,1.207,2.203,1.533,2.082,1.643,1.411,0.488,1.619,1.895,1.018,0.838,
259.000,0.8485238,1.750359,4.500212,12.52697,3.769293,2.848,8.819,3.615,2.087,3.117,2.901,1.652,2.586,1.794,1.864,2.594,2.699,1.402,2.096,2.216,1.6,2.273,2.795,1.378,1.382,2.419,1.985,1.531,1.976,1.507,1.353,1.297,1.497,0.942,1.359,1.909,1.255,0.9,1.029,1.52,1.088,
260.000,3.574216,2.320883,4.471865,9.978519,5.46605,5.06,3.928,2.571,3.506,3.35,2.744,0.11,1.132,2.491,2.601,1.644,1.76,2.016,2.598,2.504,2.33,1.729,1.167,1.716,1.455,1.106,1.857,2.246,1.125,1.201,2.03,1.391,1.476,1.225,1.608,1.396,1.352,1.032,0.838,1.296,1.417,
261.000,3.90195,3.238453,5.554688,12.20746,4.690946,0.784,3.421,3.08,3.569,2.541,1.392,4.06,1.501,2.256,1.496,1.394,1.192,2.574,1.838,2.039,1.27,1.665,1.416,1.261,1.886,1.059,1.248,1.901,1.341,1.318,1.639,1.287,0.973,1.25,1.184,1.539,1.176,0.924,1.108,1.315,1.18,
262.000,6.26582,3.616118,6.714404,13.33424,4.164708,3.055154,5.239,4.255,4.642,1.792,2.358,3.835,2.369,3.813,3.391,1.439,1.859,1.947,2.092,1.17,1.447,1.307,1.983,2.283,1.142,1.455,1.939,1.47,1.003,1.203,1.293,0.992,0.953,1.677,0.975,1.491,1.513,1.381,0.705,1.809,1.312,
263.000,8.808002,4.146743,7.362403,11.8998,2.33096,-0.2268474,2.371,4.499,5.358,3.583,2.903,1.666,2.059,1.407,2.018,0.996,2.283,1.344,1.258,1.143,1.342,0.955,1.181,2.149,1.007,1.137,1.173,1.991,1.398,1.755,1.399,1.416,1.334,1.345,0.929,1.529,1.083,1.604,1.222,1.062,1.298,
264.000,8.079,4.960632,8.486269,10.5002,3.738399,1.672239,3.061,3.387,3.466,3.168,0.642,1.622,1.946,1.422,1.426,2.019,1.65,1.272,1.534,1.836,1.075,1.722,1.079,2.474,1.904,1.006,1.671,2.066,1.22,1.564,0.91,1.502,1.001,0.843,0.887,0.699,0.687,0.989,0.703,1.346,0.749,
