,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,0.5608764,-0.4913031,-2.232416,8.495,9.482,8.593,4.562,10.338,3.027,6.992,3.115,4.117,4.116,4.258,5.65,5.572,2.982,3.804,2.792,4.593,2.498,3.353,2.846,3.792,3.422,2.417,2.494,2.612,2.166,2.729,2.483,2.491,3.477,2.491,2.879,2.352,2.351,2.638,2.048,2.141,2.763,
252.000,-2.470545,-0.245233,0.02988662,3.375832,6.207,8.313,7.669,10.299,4.962,4.004,6.763,6.116,4.906,6.408,2.727,2.399,3.821,2.93,3.039,3.635,2.26,2.975,4.141,3.095,3.187,2.853,2.058,3.046,2.485,2.574,2.653,2.492,2.346,1.42,2.57,1.686,3.5,1.691,2.026,1.652,1.856,
253.000,0.7855121,0.8824565,0.5186574,6.312018,8.106,9.206,3.956,2.748,5.264,6.99,2.57,3.088,4.538,2.267,2.349,4.382,2.923,5.29,4.03,3.522,2.496,2.203,2.834,3.577,2.734,3.018,2.838,1.946,2.034,2.698,2.38,1.909,1.397,1.44,2.456,2.339,2.534,2.739,1.1,1.827,2.474,
254.000,1.166892,1.571447,-0.5762431,5.490435,9.744,6.533,7.267,7.105,5.734,4.629,4.561,5.942,5.022,3.917,3.993,2.106,4.009,3.505,2.685,2.169,2.404,3.875,3.227,3.453,2.895,2.46,2.386,2.216,2.696,2.082,2.564,1.784,1.796,2.726,1.99,1.802,2.218,1.555,2.646,1.811,1.779,
255.000,1.501991,0.5085725,-2.863823,10.84463,7.19,7.828,5.458,6.556,3.485,3.819,4,3.115,3.425,4.049,2.077,2.883,3.374,3.462,1.842,2.341,2.377,2.712,3.096,2.81,2.35,2.233,1.475,2.039,2.513,2.397,1.869,1.305,1.877,2.414,2.141,1.902,2.192,1.384,2.026,1.409,1.588,
256.000,0.5497625,0.7194524,1.911971,6.411585,5.581,4.75,7.958,2.896,2.129,2.231,5.447,3.08,3.846,2.392,3.597,2.79,2.085,2.428,2.501,2.69,2.428,2.13,2.328,3.096,2.618,2.253,1.574,2.206,2.26,2.473,1.577,2.041,1.881,2.504,1.174,1.14,1.206,1.477,2.204,1.663,1.556,
257.000,-0.09653496,1.014555,0.0563059,8.695576,7.766788,5.023,5.195,2.462,6.74,3.099,4.57,1.689,2.378,1.715,3.541,1.955,2.966,2.907,2.696,2.772,3.094,3.439,1.622,2.771,2.905,1.803,2.05,1.051,1.697,1.583,1.738,1.696,1.474,2.269,1.27,2.497,2.194,1.616,1.596,1.945,1.152,
258.000,4.266901,1.37705,-1.234479,5.107544,6.927404,0.269,5.083,6.115,4.865,2.916,4.933,3.858,2.243,2.969,2.64,2.607,2.159,2.184,2.576,1.716,2.518,1.777,2.102,2.164,2.031,1.056,1.932,2.378,1.168,2.245,1.278,1.782,1.672,1.515,1.592,1.954,1.47,2.083,1.659,2.328,1.063,
259.000,3.471624,1.558433,4.594287,9.054871,6.339666,3.706,2.775,5.59,4.803,5.144,3.681,2.777,3.131,3.441,2.316,2.645,2.426,2.187,1.911,2.266,2.048,2.395,2.646,2.943,2.591,1.699,1.551,1.103,1.978,1.537,1.419,1.725,2.158,1.244,1.416,1.665,1.485,1.342,1.704,1.775,1.282,
260.000,3.511922,1.324541,2.126437,6.980439,7.491386,6.51,3.05,4.501,4.312,6.143,2.717,2.369,2.097,2.908,2.773,2.451,2.547,1.549,2.089,1.975,1.861,1.924,1.745,1.896,1.85,2.608,1.431,1.961,1.911,1.054,1.251,1.621,1.749,1.285,1.355,0.862,1.175,1.833,1.481,1.816,1.042,
261.000,4.753719,3.766923,1.564393,11.81602,7.719785,9.542,4.062,3.238,5.464,3.624,3.407,2.419,3.449,2.674,1.33,1.549,0.964,3.57,2.119,1.697,2.558,1.234,1.965,2.595,1.918,1.735,1.448,2.044,2.344,0.909,1.47,1.354,1.264,1.969,1.36,1.531,1.512,1.136,1.541,1.468,1.47,
262.000,5.805808,3.531164,2.757107,11.10142,5.655542,8.418593,3.227,6.122,4.061,3.702,3.522,1.904,1.883,2.111,2.583,2.748,2.212,2.339,1.34,1.718,1.953,1.542,2.151,2.089,1.165,2.342,1.669,1.813,1.382,1.651,1.58,1.44,1.27,1.563,1.155,1.508,1.156,1.329,1.665,0.923,1.073,
263.000,8.504709,4.444638,-1.943457,8.482413,6.940366,10.90054,4.134,3.587,2.631,1.689,4.587,2.892,3.337,2.793,2.434,2.236,2.331,1.821,1.993,2.05,1.483,2.115,1.838,1.79,1.523,1.798,2.634,1.172,1.815,1.028,1.84,1.493,1.67,1.609,1.264,1.259,0.856,1.312,1.408,1.189,0.842,
264.000,11.242,3.655917,0.5829554,6.378181,5.919411,8.662618,5.868,2.316,4.173,3.115,3.485,3.376,2.954,1.368,2.292,2.769,2.701,2.657,2.444,1.491,1.539,2.288,1.478,1.945,2.219,0.847,2.015,1.354,1.636,1.754,0.998,1.043,1.605,1.408,1.332,1.291,1.344,1.117,0.925,1.78,1.647,
265.000,14.095,6.249687,0.2591419,9.044544,5.628972,11.006,6.173,1.955,4.044,1.849,3.161,2.357,2.376,1.839,2.409,1.885,1.794,1.204,1.801,2.191,2.44,2.233,1.423,2.372,1.507,2.107,0.765,2.109,1.225,2.341,1.246,1.894,0.922,1.248,1.223,1.796,0.94,1.053,1.017,1.76,1.21,
266.000,14.739,5.474092,3.931062,6.712138,4.796556,11.10092,4.655,3.195,4.609,2.553,2.677,2.098,2.521,2.613,1.377,1.619,2.164,1.367,1.928,1.682,1.886,1.268,1.636,1.747,1.526,1.297,1.537,2.491,1.217,1.768,1.272,1.264,1.205,0.898,1.357,1.039,1.095,1.445,1.212,1.088,1.09,
267.000,25.477,7.565716,0.7218978,8.240139,6.124687,10.66221,5.539884,6.693,1.814,2.514,3.969,2.557,2.358,3.118,2.385,1.31,1.304,1.481,1.258,2.043,1.799,1.895,1.887,2.304,2.072,1.712,1.841,1.523,1.409,1.561,1.182,0.866,1.212,0.732,0.986,0.857,1.226,1.204,0.964,0.836,0.797,
268.000,37.523,6.946619,5.59605,8.085402,6.093393,12.53795,7.112412,3.81,2.66,2.706,2.16,1.477,3.645,2.549,2.146,1.552,2.004,2.154,1.771,1.928,2.089,1.716,2.119,2.216,1.731,0.904,1.746,1.45,1.134,0.929,1.388,1.171,0.745,1.025,1.306,1.444,1.083,1.63,1.171,0.91,1.127,
269.000,45.325,8.823,3.456792,6.837068,4.947167,12.23131,6.143097,5.448,2.929,3.145,4.28,1.783,1.874,1.504,2.27,2.159,1.593,1.618,1.567,1.511,1.147,1.198,1.243,1.202,1.815,1.38,1.33,1.206,1.569,1.295,1.225,1.233,1.219,0.957,1.024,0.995,1.152,0.717,1.12,0.978,0.923,
270.000,85.598,8.39,4.368069,4.724377,4.712085,12.20466,7.152577,3.298,1.511,4.079,2.676,1.315,3.003,2.904,1.502,1.866,2.306,1.493,1.335,1.4,1.545,1.059,1.14,0.91,1.403,1.451,1.08,1.464,0.913,1.526,1.884,1.291,1.569,1.216,1.364,1.225,1.416,1.035,1.141,1.022,0.857,
271.000,91.469,8.649,1.693819,5.25196,4.341344,12.05498,6.414526,2.261,3.32,3.38,3.102,1.839,1.678,1.406,1.873,1.603,1.418,1.528,2.268,1.019,1.781,1.297,2.062,1.374,2.043,1.282,2.149,1.487,1.57,1.003,0.962,1.331,1.054,1.112,1.251,1.204,0.797,1.333,0.986,1.294,0.847,
272.000,92.792,15.036,2.741553,6.24245,5.354362,10.55853,7.44301,3.181339,0.83,3.062,1.706,1.43,2.103,0.816,1.85,2.213,2.075,1.915,1.948,1.617,1.529,1.559,0.672,1.045,1.454,1.123,0.838,1.348,1.031,1.109,0.97,1.226,1.258,0.872,0.778,1.081,1.398,0.75,0.911,1.249,0.999,
273.000,84.974,18.629,5.973588,6.791774,4.56006,11.0633,8.132092,1.577108,2.73,2.653,2.119,2.314,3.11,1.748,1.453,1.196,0.997,2.224,2.201,1.648,1.767,1.004,1.843,1.311,1.602,1.093,0.753,1.086,1.005,1.146,1.678,0.338,0.725,0.818,1.061,0.72,0.984,0.873,0.502,0.765,1.055,
274.000,61.163,39.073,2.114,5.575135,4.575403,11.09227,8.365075,0.6834669,4.219,1.762,2.421,1.669,1.523,2.555,2.426,1.059,1.05,1.554,0.981,0.778,1.057,2.138,1.44,1.138,1.59,1.308,1.38,1.615,1.161,0.96,1.077,1.283,0.726,0.589,1.216,1.255,1.075,1.032,1.235,0.665,0.894,
275.000,41.901,39.287,10.889,5.758855,5.384725,11.01829,6.228541,1.086867,4.48,2.475,1.797,1.891,1.773,1.815,1.55,1.453,1.656,1.228,1.825,0.978,1.472,0.691,1.043,1.307,1.224,0.882,1.162,1.545,1.581,0.497,0.648,1.582,1.171,1.104,0.894,0.83,0.784,0.574,0.87,0.843,0.948,
276.000,28.052,70.804,7.798,3.903452,4.750864,8.072114,7.693544,0.7108716,1.957,2.394,2.361,1.784,1.998,1.242,1.627,1.445,1.877,1.885,2.032,1.09,1.552,1.519,0.929,1.249,1.722,1.956,1.055,1.672,1.308,0.742,1.126,0.92,0.637,0.646,1.081,1.228,1.229,1.799,0.645,1.028,0.758,
277.000,12.238,77.012,11.121,4.129239,5.100893,8.25349,7.376456,0.497322,3.624719,2.752,1.678,2.071,1.282,1.661,1.803,0.939,1.823,1.512,1.082,1.3,1.299,1.358,1.101,0.815,0.966,1.063,1.045,0.612,0.671,1.43,0.839,1.076,1.157,0.845,0.946,0.936,0.834,0.785,0.848,0.961,0.782,
278.000,11.273,89.21,11.24,7.050981,6.12803,9.079233,6.443908,-0.1469337,4.065434,2.979,1.814,1.651,1.749,2.23,0.922,2.149,1.278,1.13,1.46,1.244,1.297,1.152,1.483,1.237,1.203,1.465,1.511,1.568,1.168,0.996,0.749,0.545,0.928,0.968,0.999,0.617,0.871,0.872,0.997,0.891,0.897,
279.000,15.113,84.949,19.311,7.714,5.652941,8.058933,6.284879,0.9148022,3.185962,2.454,2.085,1.814,1.061,1.844,0.977,1.392,1.94,1.407,2.048,1.13,1.021,1.261,0.926,1.823,1.76,1.333,1.308,1.225,1.143,0.877,0.734,0.661,0.785,0.911,0.962,1,0.637,1.106,0.501,0.93,0.649,
280.000,8.243,64.562,27.252,7.502,4.448278,8.72726,6.382483,-0.01336142,4.984411,2.556,2.255,1.108,1.343,1.103,1.492,0.98,1.101,1.38,0.704,1.383,1.3,1.304,1.078,1.24,1.498,1.256,1.336,1.078,0.741,0.655,0.717,0.859,0.994,1.019,0.94,1.383,0.683,1.093,0.666,0.795,0.795,
281.000,8.523,43.999,42.173,5.313,5.884755,7.326916,8.009883,0.3118777,4.33854,2.096,2.16,1.464,1.317,1.097,1.596,2.047,1.008,1.207,1.566,1.042,1.083,1.372,0.792,0.933,1.613,1.256,0.882,1.32,1.283,1.265,0.567,1.007,0.655,0.946,1.061,0.815,1.012,0.704,0.969,1.123,0.681,
282.000,3.47,33.94,60.269,9.077,4.828896,8.292859,7.566765,0.1317146,4.811575,2.167599,2.219,2.085,1.133,1.503,1.43,1.444,1.737,2.066,1.188,1.184,1.082,1.402,1.32,1.164,1.266,0.901,0.764,1.003,1.27,0.993,0.563,0.798,0.908,1.041,0.891,0.963,0.915,0.813,0.497,0.932,0.72,
283.000,3.868,13.692,78.081,8.908,5.986981,7.52203,6.036743,1.172895,2.283284,1.611875,2.519,1.228,1.937,1.049,1.304,1.109,1.265,1.66,0.958,1.349,0.978,1.159,1.046,1.029,1.309,0.96,0.768,0.776,1.009,1.071,1.154,1.147,0.993,0.893,1.062,0.581,0.785,1.118,0.605,0.701,0.741,
284.000,6.029,11.984,81.976,9.837,5.372,7.426404,6.44407,2.300893,4.688129,1.831464,2.555,1.037,2.164,1.011,1.657,0.911,1.241,1.381,1.294,1.899,1.371,0.866,1.166,0.936,1.118,1.058,0.866,1.373,0.84,1.067,0.988,0.638,0.971,0.686,1.058,0.623,1.009,0.781,0.837,1.098,0.687,
285.000,10.561,10.223,93.803,17.81,5.875,6.502877,6.109681,1.061746,4.204109,1.599756,1.925,1.641,1.373,1.285,0.448,1.273,1.133,0.726,1.085,0.694,1.434,0.819,0.913,1.053,1.51,0.717,1.064,0.851,1.331,0.81,0.642,1.216,0.548,0.714,0.67,0.798,1.094,0.773,0.736,0.572,0.586,
286.000,9.437,5.002,63.266,32.423,5.946,6.990108,5.894537,0.7059787,2.286962,1.585802,1.935,1.062,1.603,1.489,1.713,1.405,1.349,1.272,1.132,0.961,1.204,1.247,1.224,0.744,0.834,1.165,0.939,1.071,0.582,0.92,0.725,0.896,0.95,0.632,1.098,0.738,0.902,0.428,0.646,0.698,0.437,
287.000,9.389,6.664,42.133,41.163,5.766,2.783849,6.748747,1.866501,2.883077,1.700123,1.850192,1.481,1.699,1.003,1.573,1.209,1.078,1.365,1.197,0.872,1.307,0.57,1.764,1.043,1.981,0.958,1.075,0.592,0.801,0.94,0.706,1.051,0.966,0.674,0.779,0.789,0.791,0.627,0.804,0.553,0.685,
288.000,8.544,8.348,30.272,65.476,9.244,7.802877,5.13993,2.297351,3.323056,2.156126,2.106471,1.139,1.775,0.857,1.259,1.441,1.226,0.759,1.439,0.782,0.872,0.856,1.103,1.2,0.893,1.073,0.949,1.089,0.703,0.633,1.057,0.577,0.766,0.571,1.066,0.471,0.947,0.69,0.921,0.688,0.698,
289.000,7.936,6.349,12.95,87.702,8.44,4.979,5.574191,2.198971,3.923058,2.002818,1.968386,1.976,0.856,2.063,1.628,1.135,1.392,0.936,0.93,0.638,1.573,1.241,1.039,1.237,1.035,0.931,0.958,1.086,1.198,0.95,1.136,0.659,0.975,0.671,0.957,0.38,0.747,0.739,0.65,0.614,0.692,
290.000,5.408,6.379,9.533,72.571,8.549,6.35,6.407859,1.846477,1.896041,2.224872,2.077722,0.707,1.699,0.911,1.082,1.159,1.165,1.031,0.958,1.715,1.251,0.792,1.332,1.352,1.019,1.033,0.796,0.653,1.017,1.127,0.689,0.551,0.655,0.793,0.725,0.796,0.699,0.73,0.955,0.804,0.502,
291.000,10.579,4.081,7.965,66.946,10.303,5.965,5.495289,3.752999,3.464434,1.957247,1.378461,1.868,1.183,1.507,0.672,1.52,0.646,1.021,1.138,1.217,1.191,1.024,0.665,0.774,1.079,0.812,0.895,0.997,0.977,0.739,0.751,0.697,0.668,0.721,0.711,0.659,0.642,0.825,0.718,0.509,0.909,
292.000,8.145,3.997,6.509,54.121,18.174,4.98,5.927646,4.596908,3.541478,2.652075,0.8664488,2.165131,1.659,1.261,1.015,1.26,1.471,1.084,0.849,1.111,0.913,1.053,0.982,0.877,0.952,0.817,0.809,1.064,0.49,0.954,0.608,0.31,0.622,0.846,0.871,0.797,0.965,0.638,0.509,0.874,0.495,
293.000,5.627,5.424,4.661,35.701,34.136,6.392,5.925792,2.759674,3.040974,2.14217,0.8008531,1.419913,1.495,1.439,1.115,1.118,1.402,1.097,1.082,1.057,0.772,0.822,1.019,1.023,1.001,0.69,0.891,0.822,0.887,0.947,0.728,0.747,0.694,0.523,0.834,0.673,0.801,0.463,0.905,0.645,0.455,
294.000,6.925,3.032,6.044,25.668,44.958,6.794,6.414,4.4881,2.769005,2.081638,1.271648,1.81923,1.671,1.49,1.141,0.944,0.679,1.046,1.593,1.139,1.144,0.816,0.883,0.997,1.163,0.86,0.979,0.763,0.817,0.882,0.886,0.639,0.658,0.566,0.804,0.457,0.708,0.778,0.46,0.792,0.85,
295.000,10.55,6.577,5.603,10.619,65.253,4.82,5.614,4.076548,3.083869,1.958302,1.201293,2.185323,1.399,1.096,1.581,1.407,0.964,0.893,1.46,0.799,0.901,0.971,0.663,0.954,1.075,0.857,0.802,0.751,1.059,0.838,0.633,0.766,0.775,0.555,0.538,0.697,0.771,0.66,1.008,0.796,0.644,
296.000,3.388,4.822,7.733,7.599,69.143,8.262,4.851,4.248298,2.561409,1.967469,0.7298816,2.153736,1.295,1.665,1.336,1.239,1.301,1.295,0.92,0.582,1.221,0.987,0.594,1.016,0.834,0.692,0.869,1.054,0.929,0.804,0.786,0.93,0.707,0.817,0.812,0.765,0.731,0.743,0.96,0.628,0.769,
297.000,6.916,12.876,4.311,7.49,70.456,13.137,6.163,3.341996,2.46332,2.592361,1.286772,2.807798,1.624791,1.079,1.457,1.371,1.539,0.936,1.078,0.87,1.25,0.394,0.952,0.523,0.875,0.554,1.06,1.183,0.742,0.641,0.873,0.573,0.537,0.667,0.644,0.692,0.701,0.763,0.557,0.779,0.625,
298.000,7.573,3.646,6.505,7.646,56.375,19.614,5.485,4.229139,3.045955,2.48958,1.255249,1.50337,1.252965,0.968,1.591,1.245,1.277,1.485,1.075,0.907,0.526,0.976,1.19,1.338,0.93,0.925,1.144,0.523,0.684,0.981,0.683,0.69,0.622,0.864,0.677,0.759,0.788,0.649,0.68,0.745,0.786,
299.000,5.434,8.661,5.151,7.794,45.945,33.182,4.78,4.641,1.448937,2.357194,0.7790967,1.5869,1.161116,1.452,1.286,1.48,0.976,1.175,1.262,0.843,0.979,1.272,1.541,0.686,1.08,0.523,1.25,1.037,1.149,0.995,0.69,0.605,0.644,0.754,0.755,0.526,0.622,0.187,0.717,0.73,0.582,
300.000,7.507,5.571,4.104,6.454,27.471,40.825,3.799,3.642,2.158782,2.339305,1.020401,2.181241,1.460616,1.062,1.192,0.835,1.096,1.244,1.054,0.747,0.648,1.143,1.09,0.86,1.197,1.192,1.31,0.94,0.699,0.571,0.672,1.042,0.549,0.769,0.744,0.874,0.588,0.745,0.659,0.644,0.602,
