,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,
251.000,1.383099,0.6940643,1.10723,9.134,8.088,8.119,8.314,6.608,3.607,3.746,5.19,1.567,1.287,4.962,3.028,2.394,2.155,3.628,2.868,2.683,1.318,3.344,2.639,1.844,2.208,1.543,2.194,2.793,2.555,1.971,1.881,2.5,1.59,2.044,1.372,1.962,1.679,1.712,2.104,1.491,1.779,
252.000,1.744805,-0.3586432,0.9707255,5.740199,2.439,4.525,3.109,4.853,2.743,1.171,3.455,4.24,3.16,1.787,3.563,2.126,3.035,3.141,3.112,3.111,2.83,3.588,2.711,2.791,1.681,1.979,1.455,2.299,1.895,1.461,2.475,2.516,2.55,1.634,0.7,2.232,1.527,2.626,2.12,1.438,2.004,
253.000,2.282743,-0.2499615,1.749169,6.671824,7.283,7.106,7.002,2.421,3.453,4.774,2.112,3.325,2.903,2.795,2.663,2.49,2.213,2.676,1.752,2.926,2.931,1.935,2.46,2.216,2.714,3.672,2.372,1.977,2.156,3.556,1.558,1.783,2.213,1.013,1.463,1.613,2.036,1.82,1.449,1.303,1.995,
254.000,3.824854,-1.034898,1.571805,10.27851,7.545,5.18,7.817,3.904,4.161,3.015,3.413,2.737,1.979,1.405,2.321,1.432,2.3,1.507,2.677,3.991,1.712,3.278,3.393,1.63,2.03,1.75,2.191,1.848,2.516,1.984,2.643,1.87,1.761,1.496,1.585,2.447,1.609,1.481,2.19,1.875,1.592,
255.000,3.544214,-1.34577,0.8229236,12.03263,8.079,2.497,1.152,7.179,2.667,5.192,1.073,2.2,2.736,3.156,2.381,1.742,2.835,2.377,2.179,2.188,1.85,2.574,2.065,2.295,2.709,1.758,1.987,2.706,1.196,2.617,2.278,1.049,1.491,1.277,1.486,1.876,1.736,1.412,0.949,2.709,1.715,
256.000,4.055729,-1.209961,2.738291,9.085341,3.317,2.745,5.348,4.927,3.96,3.979,2.746,4.841,2.704,2.318,2.713,1.853,0.906,2.743,1.529,0.51,2.24,2.497,2.166,1.342,1.574,1.816,1.344,1.704,2.268,1.099,1.268,1.271,0.902,1.327,1.912,1.476,1.825,2.037,1.348,1.51,1.99,
257.000,7.088858,-1.401417,2.430023,9.63715,6.300229,8.319,2.385,3.036,4.713,2.674,2.736,3.205,2.128,2.662,3.041,1.981,1.648,3.62,2.231,2.234,1.707,2.031,1.777,3.026,1.227,1.791,2.252,1.836,2.114,2.317,1.61,1.161,1.323,1.948,1.216,1.462,1.038,1.272,0.887,1.585,1.507,
258.000,6.530766,-0.6087401,4.015691,14.16654,8.327584,5.184,5.014,3.089,3.951,3.934,1.626,2.578,2.002,1.469,1.69,2.239,2.281,2.879,3.085,2.705,2.96,2.191,1.294,1.282,2.275,1.404,1.508,1.729,2.56,1.4,0.837,1.575,1.714,1.327,1.381,1.456,1.275,1.338,0.72,1.186,1.106,
259.000,10.73658,-1.348281,4.467006,9.620563,2.959945,6.187,4.779,5.123,5.171,4.81,1.135,0.985,3.196,1.934,2.472,2.144,1.514,3.346,1.55,2.422,2.495,1.92,2.233,1.447,1.534,1.827,2.544,1.644,2.048,1.017,0.574,1.354,1.266,1.193,1.167,0.661,0.94,1.528,1.325,1.35,1.22,
